Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
21,1,4,6.35624E+13,0,0,2.29416E+12,-0.108232292,2.512634, 138.251.213.82,0,100,0.4072198,-0.9176276,2.56888,0.6354001,-0.9203013,2.554306,0.3302849,0.005126864,2.549601,0.7901062,0.03065592,2.528074,0.4043717,-0.9784998,2.478736,0.6489404,-0.9877621,2.480511,0.3038483,-0.1987914,2.472932,0.7957868,-0.232932,2.476021,0.3106569,-0.2605987,2.470489,0.7860379,-0.2747747,2.47837,0.5702118,0.5539268,2.587963,0.4724858,-0.2144564,2.517814,0.6299019,-0.2114317,2.499685,0.434853,-0.6075179,2.516932,0.641939,-0.5834239,2.501423,0.5593957,0.4245782,2.570054,0.389279,0.2822125,2.568809,0.7348738,0.2789857,2.533899,0.5595485,-0.2161829,2.546708,0.5611854,0.1089042,2.565145,0.5604023,0.34695,2.571237,0.2689501,-0.1960462,2.465513,0.7609782,-0.2135821,2.462032,0.3025816,-0.2053552,2.472042,0.8047022,-0.1855978,2.469449
21,1,4,6.35624E+13,0,1,58650519218,-0.741740191,2.038923, 138.251.207.136,0,100,0.4306775,-0.9041754,2.601074,0.6609116,-0.9184058,2.560695,0.3207332,0.03111225,2.574211,0.7880582,0.04012606,2.50628,0.4160917,-0.9766145,2.529867,0.6539719,-0.9891652,2.481609,0.3084989,-0.2029384,2.516281,0.7897519,-0.1987326,2.446452,0.30663,-0.2700673,2.515978,0.7922275,-0.2694249,2.448835,0.5457468,0.5600748,2.58208,0.4652589,-0.2081243,2.498199,0.6004405,-0.2042671,2.504777,0.4570585,-0.6152191,2.533079,0.6586295,-0.6342223,2.51092,0.5675849,0.4239894,2.565824,0.3933424,0.2881657,2.554733,0.7171461,0.2880653,2.526815,0.519254,-0.2095598,2.535896,0.5416647,0.1128002,2.557558,0.5604417,0.3477041,2.565984,0.2851042,-0.1969768,2.48431,0.7405018,-0.1861796,2.455809,0.3104968,-0.1808136,2.524358,0.8039577,-0.1688651,2.440379
21,1,4,6.35624E+13,1,0,2.29416E+12,0.044357412,2.494579, 138.251.213.82,0,100,-0.3016604,-0.8967574,2.546487,-0.1360725,-0.8950754,2.564443,-0.4594323,0.1444196,2.508626,0.02630998,0.1353981,2.520967,-0.3208908,-0.9812977,2.469471,-0.113552,-0.9797436,2.485893,-0.4708813,-0.1558267,2.432254,0.003527626,-0.1740693,2.450354,-0.4757059,-0.2258661,2.41098,0.01524167,-0.2465608,2.432134,-0.2030921,0.7021836,2.51212,-0.2949753,-0.09110309,2.486742,-0.1318513,-0.09729246,2.502347,-0.3047296,-0.5345641,2.519434,-0.1265235,-0.5461383,2.531977,-0.2178478,0.5451702,2.539762,-0.3934659,0.4266914,2.52933,-0.03855368,0.4135415,2.544031,-0.2168006,-0.0957081,2.533873,-0.2177374,0.2300859,2.543875,-0.2179964,0.4678669,2.543249,-0.4143427,-0.1291642,2.443222,0.04859987,-0.1872588,2.427727,-0.4737089,-0.09195416,2.443289,0.023987,-0.09494182,2.457959
21,1,4,6.35624E+13,1,1,58650519218,-0.750672657,2.601833, 138.251.207.136,0,100,-0.2620159,-0.8947381,2.573947,-0.11312,-0.8918149,2.576452,-0.474955,0.111067,2.491289,0.02792871,0.1500326,2.536528,-0.2881431,-0.9624629,2.496091,-0.07262865,-0.9496108,2.501225,-0.4742436,-0.1575072,2.446939,0.02735028,-0.164336,2.44834,-0.4718957,-0.225953,2.431669,0.01670498,-0.2364208,2.43128,-0.2538508,0.7050356,2.493284,-0.3221644,-0.1219639,2.475475,-0.1634439,-0.1124683,2.481648,-0.2974206,-0.5672654,2.541522,-0.1102245,-0.524456,2.538379,-0.2261158,0.5594363,2.525569,-0.4342114,0.4341402,2.533322,-0.05287051,0.423365,2.550339,-0.2719884,-0.1190889,2.50695,-0.2537705,0.2255674,2.521721,-0.234779,0.4774775,2.526455,-0.5037386,-0.1262143,2.446617,0.06947833,-0.2051873,2.443253,-0.4938836,-0.1278372,2.452754,0.04468811,-0.08425814,2.462672
21,1,4,6.35624E+13,0,0,2.29416E+12,-0.108232292,2.512634, 138.251.213.82,0,100,0.4066599,-0.918071,2.568837,0.635401,-0.9203011,2.554306,0.3292377,0.00550963,2.549265,0.789646,0.03089343,2.527905,0.4047001,-0.9793589,2.479305,0.648919,-0.9877695,2.480499,0.3020478,-0.1977759,2.470568,0.7966236,-0.2333672,2.473747,0.313077,-0.26089,2.472233,0.7841693,-0.2741187,2.472481,0.568056,0.5536401,2.587794,0.4713239,-0.2142631,2.517003,0.6286416,-0.2113627,2.498622,0.43424,-0.6081228,2.516059,0.6387833,-0.6012235,2.499866,0.5584551,0.4243388,2.569861,0.3891674,0.2823302,2.568854,0.7340723,0.279011,2.53377,0.5583116,-0.2160437,2.545758,0.5600691,0.1088445,2.56462,0.5594165,0.3467532,2.570969,0.262987,-0.186497,2.4645,0.7627384,-0.2171027,2.460484,0.2992211,-0.203935,2.4694,0.8046792,-0.1851924,2.468675
21,1,4,6.35624E+13,0,1,58651189953,-0.741740191,2.038923, 138.251.207.136,0,100,0.4307532,-0.9043493,2.601132,0.6611617,-0.9186136,2.56112,0.3189324,0.03039843,2.57368,0.7860935,0.04136467,2.505151,0.4157822,-0.9767601,2.530136,0.6592277,-0.9887625,2.479471,0.3034553,-0.2019715,2.514694,0.7876335,-0.1985775,2.444171,0.3014379,-0.2680704,2.516224,0.7882074,-0.2693085,2.444352,0.5435283,0.5599718,2.582349,0.4636092,-0.209039,2.49637,0.5989445,-0.2049216,2.50324,0.4558744,-0.6158198,2.53221,0.6578453,-0.6353257,2.510509,0.566031,0.4234424,2.565746,0.3921063,0.2867834,2.554413,0.7151519,0.2881444,2.526237,0.5176364,-0.2103557,2.534165,0.5400339,0.112141,2.556709,0.5588659,0.3471327,2.565727,0.2817712,-0.1906767,2.485959,0.7361665,-0.18268,2.452045,0.3068656,-0.1811147,2.522418,0.8035704,-0.1677566,2.440117
21,1,4,6.35624E+13,1,0,2.29416E+12,0.044357412,2.494579, 138.251.213.82,0,100,-0.3015042,-0.8967407,2.546446,-0.136174,-0.8950456,2.564494,-0.4591883,0.1434762,2.508002,0.02599771,0.1344252,2.520938,-0.3211593,-0.9812577,2.469619,-0.1127911,-0.9794061,2.485665,-0.4707571,-0.1549037,2.436536,0.003582209,-0.1771232,2.451951,-0.4701685,-0.2264956,2.414696,0.01429076,-0.2469095,2.434393,-0.2030792,0.7021168,2.512145,-0.2948317,-0.09117782,2.486658,-0.1316458,-0.09734425,2.502192,-0.3048003,-0.5347489,2.51937,-0.1264556,-0.5456827,2.531595,-0.2177648,0.5452372,2.539806,-0.3935031,0.4265852,2.529304,-0.03851742,0.4135412,2.544065,-0.2166201,-0.09577309,2.533748,-0.2176501,0.230095,2.543843,-0.2179212,0.4679135,2.543269,-0.4166281,-0.138735,2.45025,0.05226618,-0.2090239,2.4347,-0.4723499,-0.0927018,2.444352,0.02392474,-0.09600642,2.458354
21,1,4,6.35624E+13,1,1,58651189953,-0.750672657,2.601833, 138.251.207.136,0,100,-0.2606572,-0.894591,2.573783,-0.113138,-0.891484,2.576485,-0.4763498,0.1111201,2.492499,0.02829815,0.1490555,2.536636,-0.2796822,-0.9628829,2.490328,-0.07258606,-0.9497788,2.501039,-0.4658246,-0.1612931,2.449671,0.02566648,-0.1648766,2.451943,-0.4616541,-0.2265033,2.435474,0.01792456,-0.2376471,2.437006,-0.2539257,0.7051612,2.493302,-0.3228007,-0.1218136,2.475559,-0.1638392,-0.1124646,2.481586,-0.2973706,-0.5672398,2.541413,-0.121176,-0.5325294,2.540522,-0.2261775,0.5594074,2.525493,-0.4342744,0.4340378,2.533331,-0.05304964,0.4237549,2.550273,-0.2724755,-0.1190272,2.506902,-0.2539867,0.2255784,2.521632,-0.2348725,0.4774553,2.526373,-0.511806,-0.1253438,2.454577,0.0614666,-0.1874332,2.465288,-0.4929574,-0.1283098,2.45585,0.04364079,-0.08576584,2.464458
21,1,4,6.35624E+13,0,0,2.29416E+12,-0.108232292,2.512634, 138.251.213.82,0,100,0.407191,-0.9191691,2.569812,0.6353506,-0.920455,2.554178,0.3279714,0.005283266,2.548963,0.7889926,0.03054433,2.527117,0.4050694,-0.9797351,2.479308,0.6492832,-0.9879028,2.480563,0.2987891,-0.196264,2.470309,0.7965325,-0.2342826,2.471148,0.3069037,-0.2514539,2.463708,0.7851239,-0.2733834,2.467878,0.5668979,0.5534326,2.587543,0.4703224,-0.2142617,2.516537,0.6272005,-0.211038,2.496947,0.4339566,-0.6082646,2.515538,0.638543,-0.5930651,2.497061,0.5569218,0.4243429,2.569655,0.3877347,0.2821899,2.569322,0.7333888,0.2789407,2.533419,0.5570958,-0.2159042,2.544774,0.5586663,0.1089325,2.564033,0.5579105,0.3467802,2.570666,0.2627584,-0.1817656,2.464192,0.7629637,-0.2306148,2.458611,0.2975719,-0.2039982,2.468763,0.8050988,-0.1853634,2.467516
21,1,4,6.35624E+13,0,1,58651519194,-0.741740191,2.038923, 138.251.207.136,0,100,0.4311872,-0.9040607,2.601207,0.6610769,-0.9188259,2.561288,0.3170641,0.02768949,2.573489,0.7852928,0.04150495,2.504314,0.4157088,-0.9763424,2.530281,0.6584555,-0.9889067,2.479699,0.2996119,-0.1986047,2.515502,0.7870818,-0.2007456,2.442075,0.2954924,-0.2653437,2.514572,0.7895166,-0.2720922,2.443835,0.542264,0.5599238,2.58284,0.4630428,-0.2090906,2.495803,0.597952,-0.2049531,2.502476,0.4552998,-0.6157731,2.531628,0.6574815,-0.6356481,2.510234,0.5645553,0.4230407,2.565868,0.3904914,0.2865362,2.554903,0.7143844,0.2881196,2.525912,0.5168496,-0.2104,2.533484,0.5389547,0.1119386,2.556365,0.5574958,0.3467852,2.565713,0.2714997,-0.1794548,2.489789,0.7376782,-0.2053955,2.450351,0.3042182,-0.1836017,2.521502,0.8030046,-0.1675406,2.439047
