Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
23, 1, 4, 63562372638910, 0, 0, 75041641848, -0.72629246815434, 2.120753, 138.251.207.136, 0, 100, 0.61098, -0.9006625, 2.200318, 0.7660047, -0.8896366, 2.086832, 0.4756933, 0.1186243, 2.362957, 0.8739501, 0.1983559, 1.993555, 0.5401547, -0.9704074, 2.143899, 0.6824535, -0.941098, 2.010186, 0.4060548, -0.1897382, 2.28512, 0.8519495, -0.09983347, 1.760141, 0.3993286, -0.2607306, 2.260291, 0.8487916, -0.1419185, 1.719036, 0.5836278, 0.6900354, 2.137561, 0.5451837, -0.1107128, 2.167908, 0.6495647, -0.1009595, 2.090497, 0.5870704, -0.5647669, 2.195939, 0.7193798, -0.5530291, 2.062658, 0.6318856, 0.539351, 2.139946, 0.4830456, 0.416899, 2.279239, 0.745393, 0.4047926, 2.044152, 0.6081069, -0.1077644, 2.167086, 0.6224464, 0.2217469, 2.160143, 0.6302897, 0.4615983, 2.147325, 0.4258068, -0.1878184, 2.240316, 0.8165038, -0.1293319, 1.766125, 0.4227961, -0.1063624, 2.321924, 0.8723472, -0.02875132, 1.826458
23, 1, 4, 63562372638910, 0, 1, 2310548049626, -0.0105846122824742, 2.594553, 138.251.213.82, 0, 100, 0.5922751, -0.9058944, 2.210603, 0.7054034, -0.9016783, 2.091145, 0.470998, 0.1512884, 2.352033, 0.8752465, 0.1694636, 2.012933, 0.499323, -0.9428031, 2.140904, 0.6285198, -0.9488606, 2.012978, 0.390019, -0.1709584, 2.283932, 0.8711092, -0.08985945, 1.804415, 0.3792056, -0.2415007, 2.248252, 0.8545738, -0.142829, 1.751592, 0.6333719, 0.6934751, 2.110433, 0.5589262, -0.1166307, 2.18084, 0.6722254, -0.1176084, 2.068613, 0.5665113, -0.5740082, 2.207297, 0.7050921, -0.5563972, 2.080892, 0.6357552, 0.5383552, 2.152827, 0.5116245, 0.4198626, 2.265058, 0.770173, 0.4051035, 2.032166, 0.647701, -0.1191766, 2.148967, 0.6473277, 0.2146754, 2.155328, 0.6406448, 0.4588679, 2.155005, 0.3932128, -0.1667026, 2.23736, 0.8768859, -0.1306192, 1.772147, 0.4011834, -0.08500152, 2.319048, 0.8795726, -0.01602894, 1.873081
23, 1, 4, 63562372638910, 1, 0, 75041641848, -0.832590343412925, 2.605316, 138.251.207.136, 0, 100, -0.02284433, -0.910391, 2.631594, 0.1123186, -0.9056149, 2.556058, -0.2029942, 0.1776166, 2.781288, 0.2173477, 0.1957983, 2.529535, -0.07512532, -0.9615255, 2.569733, 0.07013601, -0.9552724, 2.461262, -0.1798987, -0.08559754, 2.574535, 0.05317844, -0.07210903, 2.422646, -0.1526919, -0.171241, 2.548591, 0.02687295, -0.1173034, 2.407233, -0.05208612, 0.7119771, 2.568348, -0.1082282, -0.1312288, 2.609637, 0.02047952, -0.1199663, 2.545488, -0.06604951, -0.5728568, 2.635611, 0.09176446, -0.548965, 2.518736, -0.01752375, 0.5519165, 2.580398, -0.1768674, 0.4309358, 2.712853, 0.112771, 0.414223, 2.523254, -0.04456325, -0.1275484, 2.61879, -0.03087131, 0.2178722, 2.607188, -0.02078246, 0.4699714, 2.589685, -0.1321671, -0.04576929, 2.512691, -0.01663774, -0.02937613, 2.425817, -0.2063866, -0.01630463, 2.657996, 0.09233801, -0.01289925, 2.411009
23, 1, 4, 63562372638910, 1, 1, 2310548049626, 0.0220777860016319, 2.44367, 138.251.213.82, 0, 100, -0.05182299, -0.9160136, 2.655955, 0.06909627, -0.9177563, 2.56432, -0.162495, 0.195869, 2.797474, 0.2050485, 0.1955452, 2.52787, -0.1499193, -0.9676502, 2.597534, 0.00845845, -0.9657003, 2.487774, -0.190741, -0.07246314, 2.615661, 0.03579305, -0.05037988, 2.422684, -0.1758286, -0.1548207, 2.588359, 0.02428025, -0.1180006, 2.404145, -0.005778961, 0.7188237, 2.555688, -0.08199584, -0.1020685, 2.622358, 0.03690346, -0.1043912, 2.531093, -0.09520691, -0.5490199, 2.650535, 0.06086376, -0.5607578, 2.529589, -0.02261445, 0.5627106, 2.599842, -0.1422375, 0.4265915, 2.701135, 0.1266476, 0.4214739, 2.509399, 0.005574021, -0.1049882, 2.605832, -0.003819961, 0.2345111, 2.608336, -0.01624056, 0.4821915, 2.603856, -0.1670096, -0.01964423, 2.56196, 0.0679434, -0.06120873, 2.383434, -0.2100194, -0.01141689, 2.672498, 0.09318683, 0.009442469, 2.422118
23, 1, 4, 63562372638947, 0, 0, 75041981116, -0.72629246815434, 2.120753, 138.251.207.136, 0, 100, 0.6109009, -0.9007104, 2.200321, 0.7660769, -0.8891633, 2.087187, 0.4763094, 0.1179094, 2.360407, 0.8670336, 0.1941458, 1.997042, 0.540687, -0.9705055, 2.142442, 0.6829842, -0.9409505, 2.010261, 0.4078163, -0.1873861, 2.275057, 0.8386304, -0.1160163, 1.776461, 0.3992018, -0.259984, 2.248801, 0.8337877, -0.1581567, 1.738147, 0.5835954, 0.6900431, 2.137601, 0.5451382, -0.1107014, 2.167876, 0.649369, -0.1009504, 2.090461, 0.5870186, -0.5652202, 2.195977, 0.7193539, -0.553058, 2.062651, 0.6318817, 0.5394801, 2.139924, 0.4838933, 0.4171608, 2.279078, 0.7447659, 0.4049706, 2.043954, 0.6079866, -0.10775, 2.167048, 0.6223791, 0.2218164, 2.160115, 0.6302674, 0.4617094, 2.1473, 0.4279014, -0.1897422, 2.226882, 0.8011881, -0.1371018, 1.782789, 0.424715, -0.1065797, 2.313796, 0.8611037, -0.04640437, 1.834445
23, 1, 4, 63562372638947, 0, 1, 2310548379603, -0.0105846122824742, 2.594553, 138.251.213.82, 0, 100, 0.5896208, -0.9033761, 2.211866, 0.7052799, -0.9016464, 2.091004, 0.4723328, 0.1506328, 2.348669, 0.8691311, 0.165864, 2.015578, 0.4985199, -0.9440355, 2.140206, 0.6303649, -0.9482214, 2.015146, 0.390634, -0.1726072, 2.273162, 0.857211, -0.1059607, 1.819663, 0.3812593, -0.2421823, 2.23923, 0.8365883, -0.1607262, 1.774164, 0.6333422, 0.6934861, 2.110464, 0.5588754, -0.1166293, 2.180895, 0.6718491, -0.1175998, 2.068455, 0.5665089, -0.5740271, 2.207333, 0.7049948, -0.5562716, 2.080683, 0.635676, 0.5383552, 2.152852, 0.5116915, 0.4197662, 2.265671, 0.7694983, 0.4051034, 2.031638, 0.6475413, -0.1191705, 2.148954, 0.6472082, 0.2146802, 2.15533, 0.640556, 0.4588682, 2.155025, 0.3921111, -0.17758, 2.222075, 0.836991, -0.1431044, 1.799084, 0.4049758, -0.08898615, 2.306878, 0.8766998, -0.02096561, 1.877981
23, 1, 4, 63562372638947, 1, 0, 75041981116, -0.832590343412925, 2.605316, 138.251.207.136, 0, 100, -0.02324658, -0.9106501, 2.631601, 0.1121195, -0.9057738, 2.556338, -0.2030008, 0.1777683, 2.781335, 0.2171249, 0.1951032, 2.528769, -0.07681865, -0.9622015, 2.567538, 0.07039653, -0.9551333, 2.461071, -0.1795197, -0.08250013, 2.572919, 0.05316819, -0.07273625, 2.422443, -0.1508976, -0.164031, 2.541744, 0.03056587, -0.1206981, 2.397739, -0.05212029, 0.7120278, 2.568309, -0.1082939, -0.1311703, 2.609171, 0.02033228, -0.1200273, 2.545205, -0.06600503, -0.573275, 2.635485, 0.09179653, -0.5490716, 2.518646, -0.01756427, 0.5519215, 2.580344, -0.1767963, 0.4309492, 2.713738, 0.1128231, 0.4143253, 2.523203, -0.04468076, -0.1275608, 2.61841, -0.03096001, 0.217869, 2.606961, -0.02083752, 0.4699758, 2.589595, -0.1322006, -0.04711415, 2.51177, -0.01667935, -0.03375249, 2.424147, -0.205288, -0.01595339, 2.657664, 0.09284632, -0.01424529, 2.411063
23, 1, 4, 63562372638947, 1, 1, 2310548379603, 0.0220777860016319, 2.44367, 138.251.213.82, 0, 100, -0.05195975, -0.9153642, 2.656305, 0.06913891, -0.918309, 2.564181, -0.1627738, 0.1962673, 2.798027, 0.205056, 0.1951131, 2.526818, -0.1489834, -0.9669949, 2.598773, 0.006855648, -0.9664086, 2.485027, -0.1905073, -0.07246453, 2.614998, 0.03515849, -0.05336921, 2.421297, -0.1758078, -0.15473, 2.589821, 0.02531019, -0.1233649, 2.401963, -0.006051723, 0.7189512, 2.55588, -0.08200243, -0.1021689, 2.622146, 0.03680488, -0.104507, 2.530678, -0.09534755, -0.5488828, 2.65031, 0.0608638, -0.5606167, 2.529566, -0.0226907, 0.5627085, 2.599908, -0.1421368, 0.4265689, 2.701527, 0.1267697, 0.4213504, 2.509233, 0.005530074, -0.1050956, 2.605509, -0.003860414, 0.2344908, 2.608277, -0.01629047, 0.4821884, 2.603878, -0.2033002, -0.08291404, 2.5534, 0.06329992, -0.06115959, 2.381404, -0.2089584, -0.0111068, 2.6715, 0.09442845, 0.009211666, 2.42245
23, 1, 4, 63562372638983, 0, 0, 75042641798, -0.72629246815434, 2.120753, 138.251.207.136, 0, 100, 0.6109689, -0.900584, 2.20021, 0.7670199, -0.8867088, 2.088075, 0.4767963, 0.1188938, 2.355244, 0.8561715, 0.1896169, 2.00272, 0.5402814, -0.9701368, 2.142667, 0.6851366, -0.9397897, 2.011072, 0.4054682, -0.1853541, 2.257649, 0.8166898, -0.1410796, 1.816448, 0.3967136, -0.2573035, 2.229304, 0.8109542, -0.1875176, 1.7813, 0.5835332, 0.6900731, 2.137846, 0.5450993, -0.1107505, 2.167754, 0.6491175, -0.1009283, 2.090171, 0.5869491, -0.5652374, 2.195998, 0.7194192, -0.5458632, 2.058602, 0.6318523, 0.5394658, 2.139973, 0.4852015, 0.4172919, 2.278115, 0.7440766, 0.4051629, 2.043173, 0.6078482, -0.107773, 2.166854, 0.6223044, 0.2218146, 2.160072, 0.6302304, 0.4617043, 2.147315, 0.4367057, -0.1755141, 2.21, 0.7863275, -0.1444378, 1.848428, 0.426032, -0.1045261, 2.301261, 0.842968, -0.06397308, 1.860773
23, 1, 4, 63562372638983, 0, 1, 2310548379603, -0.0105846122824742, 2.594553, 138.251.213.82, 0, 100, 0.5896208, -0.9033761, 2.211866, 0.7052799, -0.9016464, 2.091004, 0.4723328, 0.1506328, 2.348669, 0.8691311, 0.165864, 2.015578, 0.4985199, -0.9440355, 2.140206, 0.6303649, -0.9482214, 2.015146, 0.390634, -0.1726072, 2.273162, 0.857211, -0.1059607, 1.819663, 0.3812593, -0.2421823, 2.23923, 0.8365883, -0.1607262, 1.774164, 0.6333422, 0.6934861, 2.110464, 0.5588754, -0.1166293, 2.180895, 0.6718491, -0.1175998, 2.068455, 0.5665089, -0.5740271, 2.207333, 0.7049948, -0.5562716, 2.080683, 0.635676, 0.5383552, 2.152852, 0.5116915, 0.4197662, 2.265671, 0.7694983, 0.4051034, 2.031638, 0.6475413, -0.1191705, 2.148954, 0.6472082, 0.2146802, 2.15533, 0.640556, 0.4588682, 2.155025, 0.3921111, -0.17758, 2.222075, 0.836991, -0.1431044, 1.799084, 0.4049758, -0.08898615, 2.306878, 0.8766998, -0.02096561, 1.877981
