Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
16, 2, 6, 63562213472411, 0, 0, 718886152572, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3582171, -0.9147269, 2.463322, 0.5066739, -0.9247151, 2.481429, 0.2368377, -0.07771851, 2.434465, 0.6458195, -0.09633467, 2.505286, 0.3520168, -0.9363808, 2.3504, 0.5010641, -0.9867389, 2.404312, 0.2794689, -0.332606, 2.375358, 0.6339236, -0.3358715, 2.44014, 0.2934648, -0.3745457, 2.369529, 0.6411522, -0.3863772, 2.424893, 0.4624379, 0.411471, 2.4863, 0.3855592, -0.2964667, 2.435134, 0.5089263, -0.2983414, 2.446094, 0.3574751, -0.5910331, 2.471026, 0.5174358, -0.6210477, 2.506814, 0.4493386, 0.2824147, 2.490189, 0.2876368, 0.1721538, 2.456687, 0.5594103, 0.1438718, 2.44614, 0.4535235, -0.3016045, 2.475289, 0.4523678, -0.005915701, 2.489101, 0.4505035, 0.2113261, 2.492171, 0.2430417, -0.3413902, 2.384168, 0.5947495, -0.3256417, 2.409704, 0.2574811, -0.2967308, 2.370292, 0.6524898, -0.3172709, 2.446848
16, 2, 6, 63562213472411, 0, 1, 382308711009, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.379374, -0.9987575, 2.514126, 0.4990717, -1.002662, 2.497206, 0.2309776, -0.01731294, 2.443192, 0.5951289, -0.04503009, 2.471309, 0.3981471, -1.060207, 2.449047, 0.4739287, -1.045454, 2.432313, 0.4024941, -0.3120914, 2.36362, 0.5849372, -0.3502387, 2.392652, 0.4262879, -0.3750087, 2.366865, 0.5833336, -0.4144946, 2.372478, 0.3792486, 0.4027151, 2.472507, 0.3457739, -0.2707828, 2.456744, 0.4846482, -0.2428693, 2.442656, 0.5091699, -0.7233309, 2.530023, 0.4369946, -0.7022407, 2.534779, 0.4099099, 0.29159, 2.466012, 0.2456117, 0.232978, 2.48851, 0.5257339, 0.1748153, 2.482307, 0.3877051, -0.2587211, 2.472063, 0.3938574, 0.02035382, 2.473222, 0.4041587, 0.2248883, 2.469241, 0.3859368, -0.3241204, 2.345887, 0.595041, -0.3662339, 2.350307, 0.3682082, -0.2235922, 2.374402, 0.6011192, -0.2772215, 2.406635
16, 2, 6, 63562213472449, 0, 0, 718886152572, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3582171, -0.9147269, 2.463322, 0.5066739, -0.9247151, 2.481429, 0.2368377, -0.07771851, 2.434465, 0.6458195, -0.09633467, 2.505286, 0.3520168, -0.9363808, 2.3504, 0.5010641, -0.9867389, 2.404312, 0.2794689, -0.332606, 2.375358, 0.6339236, -0.3358715, 2.44014, 0.2934648, -0.3745457, 2.369529, 0.6411522, -0.3863772, 2.424893, 0.4624379, 0.411471, 2.4863, 0.3855592, -0.2964667, 2.435134, 0.5089263, -0.2983414, 2.446094, 0.3574751, -0.5910331, 2.471026, 0.5174358, -0.6210477, 2.506814, 0.4493386, 0.2824147, 2.490189, 0.2876368, 0.1721538, 2.456687, 0.5594103, 0.1438718, 2.44614, 0.4535235, -0.3016045, 2.475289, 0.4523678, -0.005915701, 2.489101, 0.4505035, 0.2113261, 2.492171, 0.2430417, -0.3413902, 2.384168, 0.5947495, -0.3256417, 2.409704, 0.2574811, -0.2967308, 2.370292, 0.6524898, -0.3172709, 2.446848
16, 2, 6, 63562213472449, 0, 1, 382309380981, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.3586466, -0.9521946, 2.538288, 0.4993517, -1.001484, 2.498424, 0.231014, -0.01701337, 2.443123, 0.595224, -0.04518491, 2.47114, 0.3817685, -1.043048, 2.462165, 0.4723505, -1.044803, 2.433311, 0.4033083, -0.3116911, 2.363045, 0.5853932, -0.3499376, 2.392285, 0.4270112, -0.374567, 2.367776, 0.5814755, -0.4163083, 2.371382, 0.379494, 0.4025808, 2.472311, 0.3459151, -0.2707183, 2.456677, 0.4845838, -0.2432126, 2.442672, 0.50969, -0.7231776, 2.529868, 0.4372063, -0.7026007, 2.534895, 0.410308, 0.2920333, 2.466615, 0.2456477, 0.2332748, 2.488439, 0.5258722, 0.1750004, 2.481984, 0.3877191, -0.2587932, 2.47207, 0.394017, 0.02047008, 2.473346, 0.4044955, 0.2252398, 2.469692, 0.3838135, -0.3221617, 2.345764, 0.5940562, -0.3649251, 2.349873, 0.3682402, -0.2232911, 2.374334, 0.601113, -0.2765688, 2.406819
16, 2, 6, 63562213472481, 0, 0, 718886813237, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3575219, -0.9133534, 2.463407, 0.5066925, -0.9247319, 2.481421, 0.2369082, -0.07757953, 2.434483, 0.6464901, -0.1033997, 2.503366, 0.3516977, -0.9350121, 2.350471, 0.5003372, -0.9863087, 2.402888, 0.2793004, -0.3316943, 2.376852, 0.6343759, -0.3370423, 2.440536, 0.2979575, -0.3747126, 2.36898, 0.6398917, -0.3864884, 2.422171, 0.4630995, 0.411438, 2.486346, 0.3857486, -0.2964116, 2.435017, 0.5091062, -0.2982639, 2.446018, 0.3575328, -0.5910012, 2.470994, 0.5174472, -0.6210119, 2.506812, 0.449679, 0.282443, 2.490324, 0.2882245, 0.1722937, 2.456577, 0.5601996, 0.1445733, 2.447328, 0.4537196, -0.3015374, 2.475189, 0.4526325, -0.005858481, 2.489102, 0.4508193, 0.2113646, 2.492268, 0.2425302, -0.341117, 2.385403, 0.5945637, -0.3254811, 2.409232, 0.2574838, -0.2965994, 2.370311, 0.6525078, -0.3244325, 2.445398
16, 2, 6, 63562213472481, 0, 1, 382309711026, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.3930137, -0.9996257, 2.509583, 0.4988753, -1.002258, 2.497949, 0.2304771, -0.01903582, 2.443121, 0.595286, -0.04509714, 2.470994, 0.3289789, -1.061751, 2.485347, 0.4722807, -1.044684, 2.432333, 0.401942, -0.3164827, 2.364115, 0.5844655, -0.3497227, 2.392868, 0.4269092, -0.3803949, 2.369545, 0.5819722, -0.4147094, 2.373637, 0.3795325, 0.4026237, 2.472191, 0.3460063, -0.2707901, 2.456602, 0.4845844, -0.2433798, 2.442663, 0.5097444, -0.723235, 2.529904, 0.4369473, -0.7026864, 2.535002, 0.4098655, 0.2924775, 2.466685, 0.2451057, 0.2312366, 2.488439, 0.5262558, 0.1749181, 2.481963, 0.3877671, -0.2588857, 2.472029, 0.3939755, 0.02051866, 2.473339, 0.4041964, 0.225556, 2.469732, 0.3876607, -0.3325502, 2.347076, 0.5933966, -0.3610809, 2.351804, 0.3677039, -0.2253035, 2.374332, 0.6011133, -0.2765729, 2.40682
16, 2, 6, 63562213472513, 0, 0, 718887152511, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3574559, -0.9133508, 2.46342, 0.507068, -0.924357, 2.48183, 0.2369397, -0.07756054, 2.434421, 0.6465147, -0.1060941, 2.502392, 0.3515009, -0.9349952, 2.35048, 0.5020664, -0.9883462, 2.402762, 0.2791392, -0.3315969, 2.376363, 0.6333696, -0.3362817, 2.440355, 0.2983904, -0.3752262, 2.372246, 0.6399925, -0.38568, 2.420518, 0.4632383, 0.4114383, 2.486315, 0.3860017, -0.2961523, 2.434825, 0.5093305, -0.2980725, 2.445907, 0.3575998, -0.5914442, 2.471099, 0.5176461, -0.6200605, 2.50653, 0.4504447, 0.2824806, 2.490502, 0.2882109, 0.1723171, 2.456762, 0.5604723, 0.1449538, 2.447092, 0.4539703, -0.3013103, 2.475036, 0.4530951, -0.005703241, 2.489083, 0.451495, 0.2114403, 2.492388, 0.2429803, -0.3430141, 2.384059, 0.594641, -0.3253918, 2.4095, 0.2575283, -0.2966061, 2.37036, 0.6528003, -0.3272506, 2.445116
16, 2, 6, 63562213472513, 0, 1, 382310051740, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.3926778, -0.9999834, 2.509811, 0.4992838, -1.003658, 2.498308, 0.2304763, -0.01898947, 2.44311, 0.595364, -0.04504895, 2.470949, 0.3281187, -1.06142, 2.484627, 0.4720024, -1.0451, 2.433422, 0.4022932, -0.3159893, 2.363416, 0.5857537, -0.3503333, 2.391351, 0.4270555, -0.3803743, 2.369436, 0.5834159, -0.4162145, 2.370586, 0.3800059, 0.4020399, 2.471814, 0.3458782, -0.2707538, 2.456555, 0.4844559, -0.2436471, 2.442523, 0.5097066, -0.7231696, 2.529875, 0.4369183, -0.7029154, 2.535056, 0.4094857, 0.2918221, 2.466389, 0.2451044, 0.231281, 2.488428, 0.5264812, 0.1748375, 2.481838, 0.3876713, -0.2589454, 2.471956, 0.3937933, 0.02030092, 2.473185, 0.4038776, 0.2250509, 2.469483, 0.3693395, -0.340212, 2.352029, 0.5674227, -0.3288811, 2.367832, 0.3677013, -0.225256, 2.374322, 0.6011226, -0.2761789, 2.406838
16, 2, 6, 63562213472549, 0, 0, 718887482459, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3573748, -0.9132784, 2.463437, 0.5071498, -0.9239696, 2.481762, 0.2370479, -0.07716621, 2.434275, 0.6467816, -0.1063057, 2.502203, 0.3513023, -0.9349281, 2.350501, 0.5041881, -0.9900209, 2.406945, 0.2805937, -0.3318857, 2.374457, 0.6332716, -0.3357213, 2.438743, 0.3006374, -0.3747787, 2.370426, 0.6423531, -0.3823071, 2.423283, 0.4633047, 0.4115678, 2.486284, 0.3863041, -0.2961727, 2.434954, 0.5095959, -0.2979229, 2.445895, 0.3576452, -0.591558, 2.471151, 0.5176391, -0.6200884, 2.506536, 0.4510202, 0.2824828, 2.490428, 0.2883165, 0.1724018, 2.456957, 0.5603017, 0.1452015, 2.446921, 0.4542474, -0.3012477, 2.475087, 0.4535445, -0.005655855, 2.489085, 0.4520395, 0.2114568, 2.492337, 0.2454953, -0.3505879, 2.384222, 0.5939506, -0.3519226, 2.413429, 0.2577499, -0.296251, 2.370416, 0.6529477, -0.3275167, 2.445171
16, 2, 6, 63562213472549, 0, 1, 382310381003, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.3896337, -0.9946553, 2.515174, 0.4988513, -1.004199, 2.497871, 0.2307872, -0.01693085, 2.442792, 0.5954978, -0.04534304, 2.470872, 0.4116444, -1.028033, 2.404338, 0.4717546, -1.045915, 2.432535, 0.4021043, -0.3120151, 2.36407, 0.5848037, -0.3504612, 2.392208, 0.4251842, -0.3756418, 2.368056, 0.5795916, -0.4164449, 2.370283, 0.380036, 0.4021026, 2.47185, 0.3458303, -0.2706645, 2.456529, 0.4844262, -0.2436702, 2.442532, 0.5098566, -0.7230195, 2.529874, 0.4370159, -0.7029688, 2.535035, 0.4093558, 0.2902059, 2.466599, 0.2454188, 0.2333513, 2.488106, 0.5270846, 0.1746007, 2.482104, 0.3876495, -0.2589292, 2.471951, 0.3937363, 0.01999697, 2.473215, 0.4037644, 0.2238736, 2.469636, 0.3904728, -0.3246186, 2.344381, 0.5930634, -0.3650516, 2.349262, 0.3680089, -0.2232048, 2.374006, 0.6014443, -0.2772428, 2.406512
16, 2, 6, 63562213472592, 0, 0, 718887813186, -0.0377339708904642, 2.441528, 138.251.213.82, 0, 100, 0.3572029, -0.9137887, 2.46347, 0.5073002, -0.9241318, 2.482027, 0.2371139, -0.07670584, 2.434325, 0.6470705, -0.1087215, 2.501548, 0.351666, -0.9354305, 2.350526, 0.5026553, -0.9886421, 2.407613, 0.2792166, -0.3313457, 2.376384, 0.6337135, -0.3354499, 2.440224, 0.2982493, -0.3750587, 2.37118, 0.642903, -0.383165, 2.425268, 0.4634752, 0.4116803, 2.486249, 0.3863703, -0.2961695, 2.435006, 0.5096866, -0.2978782, 2.445885, 0.3577116, -0.5917642, 2.471382, 0.517486, -0.6198007, 2.506724, 0.4511725, 0.282528, 2.490507, 0.2884004, 0.1724661, 2.455308, 0.5604035, 0.1456032, 2.44711, 0.4543243, -0.3012264, 2.475107, 0.4536759, -0.00561744, 2.489135, 0.4521883, 0.2115015, 2.492409, 0.2429209, -0.3408479, 2.385474, 0.5942606, -0.340978, 2.411118, 0.2577764, -0.2958256, 2.370607, 0.6530056, -0.3299758, 2.444754
16, 2, 6, 63562213472592, 0, 1, 382310710981, -1.07366636792519, 2.341394, 138.251.207.136, 0, 100, 0.3595973, -0.952639, 2.537781, 0.4992122, -1.002957, 2.498194, 0.2312687, -0.01709032, 2.442309, 0.5955514, -0.04538977, 2.470817, 0.3819135, -0.9866758, 2.426826, 0.4684503, -1.044889, 2.435378, 0.4030606, -0.312687, 2.362222, 0.5849794, -0.3506905, 2.392103, 0.4247621, -0.3761739, 2.366946, 0.5839382, -0.4157015, 2.372515, 0.3804339, 0.4019173, 2.47177, 0.3462219, -0.2707421, 2.456265, 0.4843851, -0.2438386, 2.442614, 0.5099813, -0.7231216, 2.529851, 0.4374026, -0.7032126, 2.53511, 0.409294, 0.29006, 2.466352, 0.2458995, 0.2331902, 2.487623, 0.5270813, 0.1745993, 2.48203, 0.3877383, -0.2590127, 2.471912, 0.393767, 0.01988417, 2.473099, 0.40373, 0.2237337, 2.469431, 0.3840354, -0.3234717, 2.344682, 0.5921073, -0.344798, 2.356258, 0.3684891, -0.2233629, 2.373524, 0.6016556, -0.2781822, 2.405832
