Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
22, 1, 4, 63562371427871, 0, 0, 2298433489340, 0.0112355400024463, 2.645759, 138.251.213.82, 0, 100, 0.4722888, -0.897581, 2.692495, 0.6064476, -0.9056571, 2.69037, 0.3217859, 0.1661664, 2.695388, 0.7892945, 0.1408535, 2.68334, 0.4493885, -0.962141, 2.588911, 0.6250437, -0.9622588, 2.579556, 0.3105084, -0.1665532, 2.628432, 0.7959753, -0.16076, 2.636075, 0.3128824, -0.2376507, 2.598476, 0.7719818, -0.2505435, 2.61315, 0.5834279, 0.7154033, 2.645342, 0.4638166, -0.09128491, 2.664565, 0.6225493, -0.0983412, 2.653599, 0.4570447, -0.5700608, 2.701889, 0.6089057, -0.5572906, 2.688744, 0.5547599, 0.56644, 2.661562, 0.3905058, 0.4436492, 2.672048, 0.7302226, 0.4126204, 2.66778, 0.5513728, -0.09606585, 2.698745, 0.5547554, 0.2402938, 2.68669, 0.5553275, 0.4863613, 2.670305, 0.2585659, -0.1483911, 2.61865, 0.7582235, -0.1788731, 2.616644, 0.2820821, -0.07645499, 2.634051, 0.8079008, -0.09364934, 2.6529
22, 1, 4, 63562371427871, 0, 1, 62926677399, -0.705641371139432, 2.157544, 138.251.207.136, 0, 100, 0.5043526, -0.9067071, 2.706676, 0.6456235, -0.8939133, 2.695467, 0.3039705, 0.1709971, 2.691794, 0.7860656, 0.1474997, 2.672142, 0.4878817, -0.9725098, 2.61101, 0.6503348, -0.9715158, 2.608742, 0.2987122, -0.1616106, 2.633276, 0.808588, -0.1954339, 2.621831, 0.3231488, -0.2407295, 2.612639, 0.7942453, -0.2673813, 2.613872, 0.5273418, 0.7096682, 2.629743, 0.4617006, -0.09840854, 2.64482, 0.6019486, -0.08843978, 2.658922, 0.4802181, -0.5380684, 2.706014, 0.6174369, -0.5352312, 2.687742, 0.550988, 0.5645329, 2.64531, 0.360298, 0.4320161, 2.662213, 0.6998332, 0.417359, 2.657159, 0.5153753, -0.09464939, 2.687624, 0.53075, 0.2410873, 2.672554, 0.5450497, 0.4853727, 2.654356, 0.2720281, -0.1636599, 2.619583, 0.7720606, -0.1776714, 2.611145, 0.2917798, -0.0770701, 2.657731, 0.8193733, -0.1190113, 2.633829
22, 1, 4, 63562371427871, 1, 0, 2298433489340, 0.0820274855868964, 2.518085, 138.251.213.82, 0, 100, -0.4146822, -0.8961578, 2.571059, -0.1647971, -0.8953888, 2.609535, -0.5314646, 0.1447387, 2.552446, -0.08476372, 0.1333544, 2.610116, -0.4085287, -0.9694458, 2.470277, -0.1318607, -0.9694209, 2.517108, -0.5011603, -0.1769034, 2.428712, -0.07470834, -0.1662815, 2.488861, -0.4845888, -0.237539, 2.415463, -0.06665409, -0.2246766, 2.466825, -0.2715495, 0.6850399, 2.565955, -0.3580874, -0.1176661, 2.529498, -0.1967331, -0.1188297, 2.550651, -0.4002848, -0.5367032, 2.545337, -0.1762229, -0.5409496, 2.580909, -0.3086001, 0.5294241, 2.590458, -0.4796631, 0.3970822, 2.562637, -0.1209967, 0.3948281, 2.602401, -0.281727, -0.1200922, 2.579407, -0.2960431, 0.2099408, 2.591637, -0.305771, 0.4509981, 2.593166, -0.4554651, -0.1849222, 2.410809, -0.1131173, -0.1506052, 2.483315, -0.518309, -0.1002186, 2.448935, -0.06523284, -0.0971834, 2.513976
22, 1, 4, 63562371427871, 1, 1, 62926677399, -0.723454443661345, 2.66149, 138.251.207.136, 0, 100, -0.3819727, -0.9001239, 2.587217, -0.1434305, -0.8864217, 2.622957, -0.5492746, 0.1232034, 2.546385, -0.07629244, 0.1560187, 2.615818, -0.3791103, -0.9681011, 2.50633, -0.100096, -0.943197, 2.546851, -0.5030369, -0.1646961, 2.43765, -0.06196897, -0.1507476, 2.483169, -0.4972057, -0.2298471, 2.425502, -0.07065338, -0.2121688, 2.462259, -0.3216881, 0.6843086, 2.541569, -0.3845844, -0.1546748, 2.518136, -0.2188628, -0.1469872, 2.550437, -0.3767074, -0.5298124, 2.562496, -0.1548113, -0.5492759, 2.60158, -0.2980911, 0.5328551, 2.576566, -0.5305939, 0.4092339, 2.56466, -0.1418042, 0.4013585, 2.60436, -0.3292788, -0.1530797, 2.560483, -0.3181646, 0.194882, 2.573074, -0.3047783, 0.449757, 2.577307, -0.4541396, -0.179554, 2.454201, -0.02828962, -0.165599, 2.496802, -0.5288899, -0.08530053, 2.464395, -0.05732735, -0.07190896, 2.518578
22, 1, 4, 63562371427906, 0, 0, 2298433820077, 0.0112355400024463, 2.645759, 138.251.213.82, 0, 100, 0.4724568, -0.8984333, 2.692608, 0.6064114, -0.9058145, 2.690555, 0.3217902, 0.1662704, 2.695095, 0.7893323, 0.1394812, 2.682876, 0.4493193, -0.9623227, 2.588392, 0.6248158, -0.9622194, 2.578946, 0.3107159, -0.1661002, 2.626545, 0.7958294, -0.1592238, 2.634891, 0.3121836, -0.238138, 2.599024, 0.771309, -0.2501969, 2.605266, 0.5833497, 0.7155161, 2.645352, 0.4637825, -0.09108815, 2.664577, 0.6225328, -0.09832702, 2.65361, 0.457049, -0.5699154, 2.701865, 0.6089172, -0.5572916, 2.688752, 0.5547466, 0.5664572, 2.661546, 0.3905427, 0.4437672, 2.67188, 0.7301196, 0.4126972, 2.667499, 0.5513464, -0.09599918, 2.698766, 0.5547295, 0.2403361, 2.686698, 0.5553113, 0.4863827, 2.670294, 0.2561465, -0.1232819, 2.613695, 0.7575231, -0.1748518, 2.611348, 0.282164, -0.07678698, 2.633574, 0.8079888, -0.09363642, 2.652864
22, 1, 4, 63562371427906, 0, 1, 62927018166, -0.705641371139432, 2.157544, 138.251.207.136, 0, 100, 0.5044992, -0.9066685, 2.706456, 0.6457541, -0.8938988, 2.695392, 0.3039899, 0.1709628, 2.691698, 0.7860563, 0.1483169, 2.671868, 0.4881008, -0.9717726, 2.609884, 0.6508414, -0.9712379, 2.608159, 0.2987735, -0.1563819, 2.631985, 0.8093537, -0.1951629, 2.62061, 0.3225286, -0.234383, 2.609672, 0.799866, -0.262798, 2.60964, 0.5272868, 0.7097686, 2.629717, 0.4617012, -0.09836245, 2.6449, 0.6020807, -0.08831351, 2.659015, 0.480142, -0.5377306, 2.705784, 0.6173678, -0.5348998, 2.687703, 0.5509642, 0.5647575, 2.645133, 0.3605167, 0.4320572, 2.661734, 0.6998183, 0.4174571, 2.657084, 0.5154261, -0.0945719, 2.68771, 0.5307514, 0.2411897, 2.672549, 0.5450289, 0.4855621, 2.654233, 0.2802998, -0.1698866, 2.610967, 0.7722359, -0.202066, 2.598386, 0.2917944, -0.07701217, 2.657514, 0.8194463, -0.1187838, 2.633719
22, 1, 4, 63562371427906, 1, 0, 2298433820077, 0.0820274855868964, 2.518085, 138.251.213.82, 0, 100, -0.414661, -0.8961746, 2.571064, -0.16482, -0.8953534, 2.609741, -0.5316737, 0.1450222, 2.553012, -0.08471784, 0.1334043, 2.610821, -0.4087507, -0.9693424, 2.470119, -0.1320131, -0.9693993, 2.517258, -0.501018, -0.1754099, 2.429837, -0.07524925, -0.1663872, 2.489106, -0.4852865, -0.2361113, 2.416527, -0.06572312, -0.224636, 2.463313, -0.2716975, 0.6850445, 2.566236, -0.3586963, -0.117579, 2.530447, -0.1973462, -0.1188286, 2.551527, -0.4003052, -0.5367392, 2.545476, -0.1762197, -0.5409424, 2.58105, -0.3086618, 0.5293855, 2.590699, -0.4799228, 0.3971115, 2.562957, -0.1211407, 0.3947887, 2.60251, -0.2823506, -0.1200457, 2.580344, -0.2963328, 0.2099246, 2.592192, -0.3058777, 0.4509615, 2.593476, -0.4565225, -0.1807583, 2.413446, -0.1128546, -0.1505634, 2.483105, -0.5185977, -0.1000432, 2.449776, -0.06537819, -0.09681317, 2.514728
22, 1, 4, 63562371427906, 1, 1, 62927018166, -0.723454443661345, 2.66149, 138.251.207.136, 0, 100, -0.3819779, -0.9000846, 2.587201, -0.1433664, -0.8863482, 2.623051, -0.54954, 0.1226963, 2.547016, -0.07631078, 0.1556488, 2.616227, -0.380881, -0.9688155, 2.50584, -0.1001057, -0.9433968, 2.546641, -0.5049217, -0.1644951, 2.433949, -0.06100516, -0.1506207, 2.483611, -0.4916618, -0.2320461, 2.427269, -0.07060568, -0.2136894, 2.464828, -0.3220754, 0.6841995, 2.541999, -0.3844815, -0.1547478, 2.518313, -0.2188156, -0.1470109, 2.550595, -0.3767089, -0.52979, 2.562528, -0.1546002, -0.5475341, 2.601487, -0.2981713, 0.5327271, 2.576869, -0.5305672, 0.4091322, 2.564715, -0.141949, 0.4014087, 2.604509, -0.3292195, -0.1531259, 2.56066, -0.3181818, 0.1947946, 2.57334, -0.3048442, 0.4496359, 2.577613, -0.457933, -0.1753442, 2.448797, -0.02201885, -0.1606599, 2.475918, -0.5288165, -0.08565158, 2.464651, -0.05742481, -0.07136852, 2.518984
22, 1, 4, 63562371427952, 0, 0, 2298434159305, 0.0112355400024463, 2.645759, 138.251.213.82, 0, 100, 0.472485, -0.8987117, 2.692516, 0.6064363, -0.9057263, 2.690487, 0.3218952, 0.1664199, 2.694815, 0.7894871, 0.1386036, 2.682832, 0.4493152, -0.962267, 2.588451, 0.6249123, -0.9629465, 2.579669, 0.3099236, -0.1662532, 2.626005, 0.7967288, -0.1599811, 2.636969, 0.312268, -0.2381935, 2.599587, 0.7733362, -0.2508584, 2.612148, 0.5830719, 0.7157598, 2.645452, 0.4637989, -0.09098851, 2.664643, 0.6225523, -0.09820611, 2.65388, 0.4572058, -0.5699115, 2.70184, 0.6088458, -0.5571584, 2.688778, 0.5546482, 0.5666287, 2.661503, 0.3905083, 0.4438195, 2.671862, 0.7300115, 0.4130638, 2.667378, 0.5513626, -0.09589288, 2.698929, 0.554683, 0.2404631, 2.686768, 0.5552276, 0.4865369, 2.670283, 0.2549942, -0.1341558, 2.620832, 0.7593707, -0.173048, 2.617786, 0.282156, -0.07738588, 2.633086, 0.808289, -0.09397475, 2.652582
22, 1, 4, 63562371427952, 0, 1, 62927347380, -0.705641371139432, 2.157544, 138.251.207.136, 0, 100, 0.5051631, -0.9071203, 2.70679, 0.6440857, -0.893846, 2.695732, 0.3040113, 0.1708717, 2.691591, 0.7860513, 0.1486025, 2.671722, 0.4887761, -0.9717526, 2.609634, 0.6514999, -0.9710172, 2.607917, 0.2988726, -0.1567096, 2.632009, 0.8102558, -0.1949931, 2.619618, 0.3203871, -0.2346391, 2.611348, 0.799949, -0.2624159, 2.608491, 0.5270901, 0.710099, 2.62995, 0.4617688, -0.09831411, 2.644981, 0.6022424, -0.08818367, 2.65906, 0.4803412, -0.5371138, 2.705449, 0.6174181, -0.5351194, 2.687758, 0.5508922, 0.5649213, 2.645109, 0.3604705, 0.4320068, 2.661666, 0.6998067, 0.4175123, 2.657026, 0.5155317, -0.09448797, 2.687778, 0.5307544, 0.2412895, 2.672575, 0.5449752, 0.4857087, 2.654221, 0.2957568, -0.1904547, 2.592137, 0.7700888, -0.195471, 2.60451, 0.2918356, -0.0770437, 2.657377, 0.8196808, -0.1185429, 2.633488
