Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
12, 2, 6, 63562208651860, 0, 0, 670683209734, 0.0962092252358437, 2.380425, 138.251.213.82, 0, 100, 0.3208375, -0.9547032, 2.402159, 0.5043617, -0.9401974, 2.420253, 0.2119794, 0.03484581, 2.404044, 0.6162469, 0.0232629, 2.427346, 0.324614, -0.9875606, 2.260522, 0.502139, -1.018047, 2.342993, 0.2222268, -0.2259646, 2.332928, 0.6067241, -0.248205, 2.317477, 0.2256643, -0.3121707, 2.31901, 0.5981658, -0.3256255, 2.305055, 0.4249677, 0.5575616, 2.425251, 0.3424421, -0.2153638, 2.380667, 0.4979926, -0.211867, 2.379462, 0.3198451, -0.6190101, 2.385576, 0.5043046, -0.5945604, 2.382288, 0.3975181, 0.4157685, 2.436218, 0.2413776, 0.2927762, 2.422404, 0.5799835, 0.2851452, 2.445821, 0.4264865, -0.2168649, 2.415498, 0.4128621, 0.1039903, 2.432451, 0.4016658, 0.3390716, 2.43755, 0.1775096, -0.2126331, 2.332438, 0.5618358, -0.2360622, 2.30304, 0.2086682, -0.1789062, 2.339392, 0.6207948, -0.1959724, 2.341089
12, 2, 6, 63562208651860, 0, 1, 334103334978, -1.2105473202671, 2.379775, 138.251.207.136, 0, 100, 0.4201724, -0.9751695, 2.407167, 0.5333262, -1.01242, 2.464295, 0.1525726, 0.08141606, 2.367907, 0.5918371, 0.0216551, 2.411767, 0.5695789, -1.008565, 2.445555, 0.5197504, -1.047558, 2.371167, 0.1955688, -0.2791415, 2.357458, 0.5735987, -0.269999, 2.322569, 0.2020409, -0.2857054, 2.357547, 0.5563504, -0.3441619, 2.296523, 0.3103236, 0.514948, 2.393873, 0.3516187, -0.1733155, 2.357465, 0.4225791, -0.1952616, 2.393145, 0.229485, -0.4052248, 2.366041, 0.5092846, -0.5752268, 2.410561, 0.3824971, 0.4021906, 2.436066, 0.1640877, 0.2909554, 2.395845, 0.5215802, 0.2626778, 2.428394, 0.3543183, -0.185788, 2.388375, 0.3624286, 0.1133751, 2.414948, 0.3756549, 0.331197, 2.432082, 0.2169532, -0.2775078, 2.351512, 0.5687236, -0.2680973, 2.389745, 0.1981234, -0.1972685, 2.32334, 0.5990571, -0.1995965, 2.333597
12, 2, 6, 63562208651899, 0, 0, 670683879654, 0.0962092252358437, 2.380425, 138.251.213.82, 0, 100, 0.3214318, -0.9557738, 2.402006, 0.5045031, -0.9400697, 2.420268, 0.2116728, 0.03506754, 2.404753, 0.6163537, 0.02353142, 2.42635, 0.3250384, -0.9886178, 2.260361, 0.5020164, -1.01793, 2.342999, 0.2208629, -0.225297, 2.334411, 0.6071696, -0.2474225, 2.317705, 0.2220507, -0.3122465, 2.326747, 0.6051918, -0.3210109, 2.306004, 0.4248474, 0.5576354, 2.425225, 0.342049, -0.2152722, 2.380677, 0.4975697, -0.2116531, 2.37907, 0.3197082, -0.6188992, 2.385768, 0.5042553, -0.5948409, 2.382097, 0.3974943, 0.4157595, 2.436038, 0.2413873, 0.2928412, 2.422327, 0.5800812, 0.2854887, 2.445281, 0.4260693, -0.2167072, 2.41529, 0.4126926, 0.1040474, 2.432247, 0.4016126, 0.3390767, 2.437366, 0.1811799, -0.2258931, 2.332703, 0.5593699, -0.253255, 2.293945, 0.2080622, -0.1786634, 2.340029, 0.6208591, -0.1952685, 2.339558
12, 2, 6, 63562208651899, 0, 1, 334103664973, -1.2105473202671, 2.379775, 138.251.207.136, 0, 100, 0.4232412, -0.974387, 2.407193, 0.5333439, -1.012406, 2.46429, 0.152449, 0.0815088, 2.367641, 0.5911769, 0.02130708, 2.410409, 0.5717093, -1.009323, 2.446436, 0.5191088, -1.047392, 2.371385, 0.1955249, -0.279036, 2.357231, 0.5739501, -0.2707555, 2.320408, 0.2019975, -0.2856004, 2.357321, 0.558732, -0.3434203, 2.292837, 0.3082432, 0.5159273, 2.392614, 0.3518969, -0.1731483, 2.357489, 0.4227001, -0.1951439, 2.393117, 0.2299081, -0.4052191, 2.36574, 0.5092129, -0.5751624, 2.410499, 0.3823722, 0.4022841, 2.435797, 0.1639633, 0.2910487, 2.395577, 0.5214856, 0.2630686, 2.42741, 0.3544925, -0.1856811, 2.388398, 0.3624655, 0.113402, 2.41489, 0.3755732, 0.3312748, 2.431845, 0.2169421, -0.2774621, 2.351367, 0.5682212, -0.2734089, 2.386096, 0.1980001, -0.1971761, 2.323074, 0.597295, -0.2025531, 2.32948
12, 2, 6, 63562208651938, 0, 0, 670684209602, 0.0962092252358437, 2.380425, 138.251.213.82, 0, 100, 0.3218805, -0.9569739, 2.402516, 0.5039548, -0.940356, 2.42052, 0.2114782, 0.034903, 2.405722, 0.6164552, 0.02352491, 2.425105, 0.3248744, -0.9898022, 2.260832, 0.5021858, -1.018117, 2.343127, 0.2197714, -0.2255313, 2.336277, 0.6070728, -0.247465, 2.315806, 0.2175054, -0.3121716, 2.324872, 0.6052868, -0.3210594, 2.306361, 0.4240937, 0.557816, 2.42478, 0.3416406, -0.2152136, 2.380797, 0.4970869, -0.2115728, 2.378632, 0.3195902, -0.6188036, 2.385934, 0.5040002, -0.5955424, 2.381831, 0.3975666, 0.4156464, 2.435993, 0.2409267, 0.2927712, 2.42319, 0.5801943, 0.2860647, 2.444377, 0.4256495, -0.2166338, 2.415136, 0.4126229, 0.1040195, 2.432182, 0.4016399, 0.339002, 2.437322, 0.1757824, -0.1974846, 2.336539, 0.5620124, -0.2587554, 2.293556, 0.207565, -0.1787702, 2.340791, 0.620826, -0.1945893, 2.338467
12, 2, 6, 63562208651938, 0, 1, 334104005718, -1.2105473202671, 2.379775, 138.251.207.136, 0, 100, 0.4255044, -0.9781452, 2.407345, 0.5332457, -1.012449, 2.464345, 0.152291, 0.08163218, 2.367264, 0.5909015, 0.02109143, 2.408992, 0.5738024, -1.010636, 2.446574, 0.5194027, -1.047472, 2.37121, 0.1954556, -0.2789001, 2.356894, 0.573011, -0.2715957, 2.318989, 0.2019288, -0.2854649, 2.356985, 0.5574241, -0.3435919, 2.292337, 0.3078406, 0.5170529, 2.392195, 0.3519317, -0.1731082, 2.357462, 0.4228917, -0.1951198, 2.392981, 0.2343355, -0.4082987, 2.365009, 0.5092129, -0.5751947, 2.410253, 0.3822127, 0.4024087, 2.435416, 0.1638046, 0.2911729, 2.395197, 0.521328, 0.2633873, 2.426252, 0.3545741, -0.1856635, 2.388356, 0.3624893, 0.1134136, 2.414754, 0.3754541, 0.331369, 2.431492, 0.21692, -0.2773929, 2.351135, 0.5698823, -0.2755356, 2.382646, 0.1978426, -0.1970532, 2.322699, 0.5965582, -0.2028317, 2.327727
12, 2, 6, 63562208651978, 0, 0, 670684209602, 0.0962092252358437, 2.380425, 138.251.213.82, 0, 100, 0.3218805, -0.9569739, 2.402516, 0.5039548, -0.940356, 2.42052, 0.2114782, 0.034903, 2.405722, 0.6164552, 0.02352491, 2.425105, 0.3248744, -0.9898022, 2.260832, 0.5021858, -1.018117, 2.343127, 0.2197714, -0.2255313, 2.336277, 0.6070728, -0.247465, 2.315806, 0.2175054, -0.3121716, 2.324872, 0.6052868, -0.3210594, 2.306361, 0.4240937, 0.557816, 2.42478, 0.3416406, -0.2152136, 2.380797, 0.4970869, -0.2115728, 2.378632, 0.3195902, -0.6188036, 2.385934, 0.5040002, -0.5955424, 2.381831, 0.3975666, 0.4156464, 2.435993, 0.2409267, 0.2927712, 2.42319, 0.5801943, 0.2860647, 2.444377, 0.4256495, -0.2166338, 2.415136, 0.4126229, 0.1040195, 2.432182, 0.4016399, 0.339002, 2.437322, 0.1757824, -0.1974846, 2.336539, 0.5620124, -0.2587554, 2.293556, 0.207565, -0.1787702, 2.340791, 0.620826, -0.1945893, 2.338467
12, 2, 6, 63562208651978, 0, 1, 334104665022, -1.2105473202671, 2.379775, 138.251.207.136, 0, 100, 0.4260047, -0.9780452, 2.407226, 0.5337926, -1.0174, 2.46441, 0.1523335, 0.08218871, 2.366077, 0.5911098, 0.02044208, 2.404199, 0.5737325, -1.010598, 2.442488, 0.5307306, -1.044399, 2.362184, 0.2094726, -0.2892079, 2.30799, 0.5710825, -0.2711921, 2.315972, 0.2159957, -0.2957234, 2.308233, 0.5552986, -0.342523, 2.290836, 0.3082645, 0.5158457, 2.390963, 0.3538145, -0.178048, 2.356488, 0.4194642, -0.2005645, 2.393501, 0.230841, -0.4093398, 2.365067, 0.5094229, -0.5801684, 2.409787, 0.3822523, 0.4029724, 2.434219, 0.1638454, 0.2917337, 2.394003, 0.5213686, 0.2638131, 2.422897, 0.3538448, -0.1908552, 2.388298, 0.3624121, 0.1120789, 2.414048, 0.3754489, 0.331481, 2.430478, 0.2312224, -0.2873864, 2.300702, 0.5700846, -0.2759069, 2.376634, 0.197886, -0.1964997, 2.321517, 0.5957217, -0.2033912, 2.324332
12, 2, 6, 63562208652013, 0, 0, 670684538705, 0.0962092252358437, 2.380425, 138.251.213.82, 0, 100, 0.3213719, -0.9568353, 2.402382, 0.5039543, -0.9400467, 2.420356, 0.2111416, 0.03466778, 2.407008, 0.616529, 0.02373551, 2.4242, 0.3239908, -0.9896637, 2.260669, 0.5019932, -1.018055, 2.343426, 0.2198747, -0.2276401, 2.335985, 0.6069275, -0.2478829, 2.315541, 0.2208174, -0.3125649, 2.325822, 0.6028637, -0.3246087, 2.304304, 0.4239164, 0.5578403, 2.424721, 0.340905, -0.2151598, 2.381025, 0.4964919, -0.211637, 2.378322, 0.3194271, -0.6190719, 2.386131, 0.5039376, -0.5956184, 2.381527, 0.3975853, 0.415459, 2.435944, 0.2407912, 0.2926399, 2.423781, 0.5802117, 0.2861308, 2.443817, 0.4250038, -0.2166295, 2.415046, 0.4124357, 0.1039251, 2.432113, 0.4016139, 0.3388541, 2.437271, 0.1810129, -0.240138, 2.33, 0.5615248, -0.2569671, 2.292211, 0.2074999, -0.1791177, 2.342382, 0.6208878, -0.1928066, 2.33773
12, 2, 6, 63562208652013, 0, 1, 334105005727, -1.2105473202671, 2.379775, 138.251.207.136, 0, 100, 0.4260463, -0.9782359, 2.407246, 0.5338063, -1.017655, 2.464346, 0.152283, 0.08238249, 2.365413, 0.5908673, 0.02055718, 2.402627, 0.5736081, -1.010469, 2.443233, 0.5305551, -1.044387, 2.362034, 0.2094225, -0.2890152, 2.307328, 0.5701475, -0.2724247, 2.314319, 0.2159468, -0.2955313, 2.307573, 0.5521767, -0.3444539, 2.289116, 0.3061647, 0.5165331, 2.390001, 0.3536406, -0.1785888, 2.356853, 0.4195776, -0.200738, 2.393527, 0.2303033, -0.4096518, 2.365139, 0.5093048, -0.5803924, 2.409648, 0.3821995, 0.4031689, 2.433548, 0.1637936, 0.2919291, 2.393335, 0.5212872, 0.263871, 2.421373, 0.3538553, -0.1912283, 2.388478, 0.3624024, 0.1118968, 2.413923, 0.3753932, 0.3315389, 2.429959, 0.2312041, -0.2873456, 2.300603, 0.5682367, -0.277766, 2.37975, 0.1978362, -0.1963069, 2.320855, 0.5952646, -0.2033318, 2.323291
