Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
3, 2, 6, 63562193585625, 0, 0, 520018701458, -0.17820573204283, 2.006953, 138.251.213.82, 0, 100, 0.5131356, -0.9369421, 1.993344, 0.6905792, -0.9316708, 1.986396, 0.3238924, 0.06719773, 2.088677, 0.9921917, 0.04887582, 2.010021, 0.51714, -0.994725, 1.897663, 0.712034, -0.9987675, 1.913273, 0.1709829, -0.1024784, 2.106341, 1.144617, -0.1555497, 2.03435, 0.08934265, -0.1484199, 2.125353, 1.176775, -0.2059072, 2.052669, 0.6690395, 0.5524893, 1.971459, 0.5581521, -0.2251232, 1.949862, 0.7135678, -0.2246225, 1.925777, 0.5351272, -0.6400134, 1.946029, 0.7271911, -0.622081, 1.936764, 0.6571145, 0.4162213, 1.997225, 0.4731055, 0.292949, 2.014996, 0.832225, 0.2789357, 1.949448, 0.6475895, -0.2289873, 1.973345, 0.6546652, 0.09950267, 1.991886, 0.6572589, 0.3386186, 1.998128, 0.1842151, -0.1466246, 2.067227, 1.138379, -0.1425383, 1.929846, 0.1839088, -0.09622029, 2.107525, 1.119123, -0.1177109, 2.032832
3, 2, 6, 63562193585625, 0, 1, 183440998759, -1.23238835452036, 2.012854, 138.251.207.136, 0, 100, 0.509864, -0.8515039, 2.200422, 0.6739097, -0.9458544, 2.143559, 0.6743127, 0.1409447, 2.027222, 0.8797572, 0.07541712, 2.021827, 0.5050033, -0.9555951, 2.12649, 0.6416817, -0.9839889, 2.069364, 0.5705411, -0.1468045, 1.904299, 0.991391, -0.1263095, 1.953235, 0.5591066, -0.18882, 1.879044, 1.039937, -0.1935189, 1.945742, 0.4717459, 0.5724332, 2.07186, 0.5682046, -0.2309492, 1.987958, 0.6257333, -0.2374564, 2.020903, 0.400382, -0.5341784, 2.030414, 0.6490573, -0.6237608, 2.060459, 0.5132982, 0.4348695, 2.100584, 0.3787694, 0.2847964, 2.111748, 0.670296, 0.2867811, 2.062382, 0.5626721, -0.2390201, 2.020242, 0.5319593, 0.1042078, 2.063893, 0.5157381, 0.3539058, 2.09237, 0.6399163, -0.1662574, 1.916716, 1.013371, -0.1555889, 1.992217, 0.5430625, -0.0959505, 1.903555, 0.9970936, -0.1244211, 1.935829
3, 2, 6, 63562193585662, 0, 0, 520019031424, -0.17820573204283, 2.006953, 138.251.213.82, 0, 100, 0.5130928, -0.9372498, 1.993729, 0.6905928, -0.9316538, 1.986404, 0.3229659, 0.06667189, 2.08667, 0.990966, 0.04754843, 2.008911, 0.5170932, -0.9944477, 1.89738, 0.712387, -0.9977969, 1.911701, 0.1673493, -0.1052644, 2.102828, 1.14096, -0.1556807, 2.032858, 0.08531773, -0.150553, 2.118364, 1.17583, -0.2024699, 2.04292, 0.6691034, 0.5526175, 1.971842, 0.5580527, -0.2250803, 1.949938, 0.7133827, -0.2245712, 1.926002, 0.5349303, -0.6396949, 1.94606, 0.7270324, -0.6221342, 1.936747, 0.6568491, 0.4161889, 1.997616, 0.4728128, 0.2930908, 2.015165, 0.8321598, 0.2788691, 1.949479, 0.6474441, -0.2289386, 1.973495, 0.65445, 0.0995207, 1.992155, 0.6570039, 0.3386006, 1.998489, 0.1832916, -0.1489124, 2.066318, 1.14144, -0.1446249, 1.940028, 0.1829189, -0.09692112, 2.1043, 1.115504, -0.1213538, 2.029638
3, 2, 6, 63562193585662, 0, 1, 183441329441, -1.23238835452036, 2.012854, 138.251.207.136, 0, 100, 0.5107422, -0.8512803, 2.200009, 0.6738854, -0.9457654, 2.143589, 0.6740813, 0.1402592, 2.027289, 0.8767937, 0.07536469, 2.022073, 0.4769628, -0.9508384, 2.145161, 0.6398307, -0.9832311, 2.069013, 0.5689835, -0.1469796, 1.902157, 0.98902, -0.1276576, 1.952409, 0.5538725, -0.191911, 1.876673, 1.035255, -0.1956494, 1.945098, 0.4719016, 0.5724797, 2.072146, 0.5684868, -0.2333636, 1.986289, 0.6247215, -0.2401012, 2.020873, 0.3995478, -0.5345705, 2.029818, 0.6489002, -0.623989, 2.060575, 0.513424, 0.4348603, 2.100728, 0.3788949, 0.2847872, 2.111891, 0.6702504, 0.286568, 2.06292, 0.5623033, -0.2414651, 2.019424, 0.5319388, 0.1035789, 2.063833, 0.5158275, 0.3538131, 2.092474, 0.6376739, -0.1694812, 1.912938, 0.9712331, -0.1326005, 1.894354, 0.5436364, -0.08275449, 1.902804, 0.9945894, -0.1240481, 1.93567
3, 2, 6, 63562193585701, 0, 0, 520019372251, -0.17820573204283, 2.006953, 138.251.213.82, 0, 100, 0.5133915, -0.9349271, 1.99136, 0.6911432, -0.9314444, 1.985981, 0.3220115, 0.06597634, 2.084644, 0.9899336, 0.04628587, 2.007491, 0.5168292, -0.9959201, 1.899445, 0.7133054, -0.9974658, 1.91134, 0.1668122, -0.1065514, 2.095397, 1.139531, -0.1573917, 2.028591, 0.08481646, -0.149662, 2.105819, 1.183916, -0.2175259, 2.055886, 0.6689813, 0.5526191, 1.972094, 0.5576901, -0.2250207, 1.949933, 0.7130144, -0.2246643, 1.926106, 0.5349221, -0.6393123, 1.946003, 0.7269397, -0.6220114, 1.936674, 0.6567591, 0.4162164, 1.997778, 0.4726109, 0.2930769, 2.01522, 0.832082, 0.2788131, 1.949534, 0.6470793, -0.2289558, 1.973551, 0.6542492, 0.09953029, 1.992273, 0.65689, 0.3386239, 1.998638, 0.1878248, -0.1474972, 2.0651, 1.148521, -0.15346, 1.943833, 0.1822358, -0.09808931, 2.100909, 1.113735, -0.1233744, 2.027227
3, 2, 6, 63562193585701, 0, 1, 183441668776, -1.23238835452036, 2.012854, 138.251.207.136, 0, 100, 0.4672137, -0.8965148, 2.101025, 0.6741303, -0.9460015, 2.144201, 0.6287383, 0.08582629, 1.998424, 0.8731616, 0.07511751, 2.021356, 0.4456766, -1.00453, 2.112818, 0.6342677, -0.9853676, 2.068629, 0.5678052, -0.1480556, 1.903235, 0.9844962, -0.1304817, 1.950957, 0.5561893, -0.1922047, 1.878428, 1.031874, -0.1961491, 1.942497, 0.4718518, 0.5724488, 2.07229, 0.5675165, -0.2320639, 1.987554, 0.6248435, -0.2395218, 2.021278, 0.3990589, -0.5338519, 2.029635, 0.648811, -0.6246333, 2.060992, 0.5135995, 0.4348499, 2.100948, 0.37907, 0.2847766, 2.11211, 0.6704154, 0.2861494, 2.06362, 0.5620157, -0.2406528, 2.020132, 0.5319192, 0.1037292, 2.064128, 0.5159594, 0.3538259, 2.092718, 0.6361536, -0.164594, 1.914646, 0.9681713, -0.1332301, 1.895095, 0.526946, -0.1064394, 1.904097, 0.9927729, -0.1238352, 1.93632
3, 2, 6, 63562193585716, 0, 0, 520019701379, -0.17820573204283, 2.006953, 138.251.213.82, 0, 100, 0.5134292, -0.935486, 1.99183, 0.6905221, -0.9306436, 1.985173, 0.3215712, 0.06541289, 2.082793, 0.9884781, 0.04472347, 2.006105, 0.5164096, -0.9957278, 1.898886, 0.7136868, -0.9969406, 1.911843, 0.162501, -0.1088473, 2.088809, 1.134836, -0.1594962, 2.02684, 0.08021432, -0.1493226, 2.094267, 1.174086, -0.2109583, 2.039413, 0.6687812, 0.5527594, 1.972656, 0.5575175, -0.2250238, 1.949952, 0.7128763, -0.2246422, 1.926251, 0.5347528, -0.6391808, 1.945963, 0.7268222, -0.6217379, 1.936583, 0.6567396, 0.4161997, 1.997904, 0.472456, 0.2931226, 2.015265, 0.8320315, 0.2787548, 1.949607, 0.6469262, -0.2289481, 1.973632, 0.6541659, 0.09952541, 1.992377, 0.6568545, 0.3386105, 1.998758, 0.1835923, -0.1524636, 2.054905, 1.142754, -0.1501823, 1.939373, 0.1815401, -0.09895514, 2.095954, 1.111367, -0.125807, 2.024898
3, 2, 6, 63562193585716, 0, 1, 183441998736, -1.23238835452036, 2.012854, 138.251.207.136, 0, 100, 0.4667299, -0.8973089, 2.100741, 0.6741244, -0.9459848, 2.144225, 0.6688637, 0.1313054, 2.02427, 0.8703, 0.07426421, 2.021484, 0.4465353, -1.006457, 2.109735, 0.6327105, -0.9861217, 2.068472, 0.5649139, -0.1485792, 1.903031, 0.9810939, -0.1333619, 1.95045, 0.5468704, -0.1935989, 1.879679, 1.026029, -0.1995771, 1.939982, 0.4718913, 0.5722816, 2.072471, 0.5675393, -0.2325287, 1.988252, 0.6247205, -0.2398858, 2.022532, 0.3984306, -0.5346547, 2.029436, 0.6486906, -0.6248019, 2.061047, 0.513737, 0.4346749, 2.10111, 0.3792072, 0.284602, 2.112272, 0.6705838, 0.2858222, 2.064251, 0.5619487, -0.2411003, 2.021109, 0.5319394, 0.1033765, 2.064601, 0.5160871, 0.3535926, 2.092965, 0.6350493, -0.171574, 1.914162, 0.9641904, -0.1323612, 1.897429, 0.5460418, -0.09881195, 1.901887, 0.9904941, -0.1241746, 1.936019
3, 2, 6, 63562193585751, 0, 0, 520020031341, -0.17820573204283, 2.006953, 138.251.213.82, 0, 100, 0.51502, -0.9334262, 1.990805, 0.6904038, -0.9305287, 1.985021, 0.3210793, 0.06431232, 2.08075, 0.9876249, 0.04363771, 2.004862, 0.5152609, -0.9958071, 1.900126, 0.7111375, -0.9996936, 1.915642, 0.1616526, -0.1095348, 2.083364, 1.134435, -0.1615796, 2.024874, 0.07974625, -0.1484539, 2.082113, 1.171033, -0.2150739, 2.03735, 0.6687502, 0.552816, 1.973071, 0.5574346, -0.2250628, 1.950009, 0.7128478, -0.2246482, 1.926285, 0.5347072, -0.6396481, 1.946201, 0.7267713, -0.6216931, 1.936579, 0.6566614, 0.4162378, 1.998287, 0.4720949, 0.2930006, 2.014954, 0.8320174, 0.2787048, 1.949699, 0.6468701, -0.2289694, 1.973682, 0.6540849, 0.09952252, 1.992558, 0.6567721, 0.3386365, 1.999086, 0.1895207, -0.1489233, 2.054522, 1.138904, -0.1535839, 1.946333, 0.1803801, -0.0998514, 2.091479, 1.109336, -0.1279404, 2.022757
3, 2, 6, 63562193585751, 0, 1, 183442329409, -1.23238835452036, 2.012854, 138.251.207.136, 0, 100, 0.4665026, -0.8974411, 2.100598, 0.6741535, -0.9459414, 2.144179, 0.6688702, 0.1310308, 2.024356, 0.8667103, 0.07532774, 2.021159, 0.4463471, -1.006752, 2.10881, 0.6331832, -0.984807, 2.069988, 0.565474, -0.1486068, 1.903796, 0.9782827, -0.1343959, 1.948961, 0.5522412, -0.1909638, 1.880389, 1.024582, -0.2014096, 1.940246, 0.4720785, 0.5721878, 2.072675, 0.566382, -0.2315654, 1.987428, 0.6239515, -0.2391818, 2.02177, 0.3980606, -0.5348099, 2.029288, 0.6484407, -0.6251791, 2.061472, 0.5138214, 0.4345438, 2.1012, 0.379292, 0.2844713, 2.11236, 0.6704704, 0.2857538, 2.064604, 0.5609465, -0.2402653, 2.020303, 0.5317755, 0.1034238, 2.064508, 0.5161043, 0.3535315, 2.093, 0.6369486, -0.1689581, 1.91433, 0.9586668, -0.1369487, 1.89502, 0.5486137, -0.1025918, 1.90266, 0.9871417, -0.1236837, 1.937445
