Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
0, 2, 1, 63562189378297, 0, 0, 477947884526, 0.0197189444430016, 2.410134, 138.251.213.82, 0, 100, 0.2682743, -0.8861644, 2.464061, 0.4968133, -0.8886569, 2.475133, 0.09663311, 0.6132643, 2.406144, 0.7684885, 0.5821929, 2.460636, 0.2522249, -0.9468447, 2.382994, 0.5060463, -0.9532604, 2.381843, 0.2250022, 0.9283912, 2.352833, 0.6379741, 0.9169909, 2.405119, 0.2643685, 1.009933, 2.365603, 0.6112052, 1.005717, 2.4041, 0.4816758, 0.6077393, 2.439847, 0.3294331, -0.1139719, 2.41886, 0.4852651, -0.1250854, 2.419231, 0.2931314, -0.5404056, 2.448981, 0.4922958, -0.535069, 2.454304, 0.4397614, 0.4689849, 2.464083, 0.268234, 0.4035614, 2.461483, 0.6263733, 0.4001556, 2.486577, 0.4136794, -0.1214101, 2.456618, 0.4279266, 0.1785606, 2.466106, 0.4373241, 0.3978287, 2.46682, 0.2690015, 0.8917537, 2.309818, 0.5982158, 0.8828189, 2.351286, 0.1780306, 0.8260422, 2.343494, 0.674787, 0.8236444, 2.401433
0, 2, 1, 63562189378297, 0, 1, 141368117827, -1.37961179281034, 2.414322, 138.251.207.136, 0, 100, 0.2907409, -0.9004583, 2.501741, 0.5132533, -0.8481181, 2.515823, 0.4070687, 0.387609, 2.360972, 0.6589935, 0.5761485, 2.421311, 0.2980528, -0.9464787, 2.449033, 0.5274782, -0.9228144, 2.455993, 0.300972, 0.738485, 2.346519, 0.6187225, 0.8677281, 2.343451, 0.2631023, 0.8057271, 2.343253, 0.5582626, 0.9468228, 2.345376, 0.4048795, 0.6108454, 2.369143, 0.3362865, -0.02695383, 2.364207, 0.4672877, -0.05168259, 2.396273, 0.2891029, -0.4046195, 2.417015, 0.4974702, -0.4394121, 2.452651, 0.4298067, 0.497621, 2.400827, 0.1452898, 0.4825251, 2.419842, 0.5770509, 0.3613974, 2.47156, 0.3655969, -0.03858799, 2.390785, 0.3914245, 0.2317822, 2.399045, 0.4179063, 0.4318424, 2.401588, 0.324224, 0.7548443, 2.323374, 0.5936995, 0.8402561, 2.31037, 0.3304974, 0.6502588, 2.349223, 0.6287041, 0.7839119, 2.365392
0, 2, 1, 63562189378333, 0, 0, 477948214507, 0.0197189444430016, 2.410134, 138.251.213.82, 0, 100, 0.268316, -0.8859713, 2.46409, 0.4969085, -0.8886659, 2.475293, 0.09957433, 0.612882, 2.405422, 0.7655616, 0.5827711, 2.458249, 0.2521634, -0.9465228, 2.38298, 0.5060655, -0.9532071, 2.3819, 0.2655367, 0.9232224, 2.358116, 0.6203898, 0.9108001, 2.405553, 0.306709, 0.9965816, 2.373659, 0.5946679, 0.9893022, 2.399713, 0.4794745, 0.6059464, 2.439912, 0.329328, -0.1139757, 2.419202, 0.4852158, -0.1250768, 2.419569, 0.2928992, -0.5396168, 2.448658, 0.4922925, -0.535043, 2.45435, 0.4395236, 0.4682486, 2.46434, 0.2682763, 0.4035461, 2.461356, 0.6252459, 0.3993759, 2.485996, 0.4136018, -0.1214054, 2.456961, 0.4277977, 0.1782693, 2.466479, 0.4371069, 0.3971958, 2.46713, 0.3020924, 0.8726516, 2.312174, 0.581718, 0.8711059, 2.35375, 0.2133953, 0.8370014, 2.343434, 0.6712707, 0.8233867, 2.401442
0, 2, 1, 63562189378333, 0, 1, 141368447898, -1.37961179281034, 2.414322, 138.251.207.136, 0, 100, 0.2906694, -0.9008012, 2.501757, 0.5131751, -0.8472927, 2.515872, 0.4078602, 0.3907363, 2.361815, 0.6542997, 0.5751026, 2.42085, 0.2964057, -0.9462197, 2.449266, 0.5283806, -0.9225311, 2.455933, 0.3035415, 0.725878, 2.339866, 0.5800083, 0.8961916, 2.343115, 0.2188516, 0.7662958, 2.366965, 0.5364531, 0.9797175, 2.348252, 0.4057771, 0.6140237, 2.369795, 0.3365476, -0.01996167, 2.365032, 0.4596135, -0.04118277, 2.39779, 0.29077, -0.3983725, 2.416347, 0.4973817, -0.4298213, 2.451259, 0.4306863, 0.5007107, 2.401435, 0.1461629, 0.4856002, 2.420448, 0.5742705, 0.3593856, 2.469917, 0.3621756, -0.0305766, 2.392245, 0.3906173, 0.2383116, 2.399729, 0.4185059, 0.4359559, 2.402117, 0.3268378, 0.7423364, 2.316765, 0.5562, 0.8589257, 2.306883, 0.3295797, 0.6524104, 2.340175, 0.6005127, 0.8092439, 2.364808
0, 2, 1, 63562189378367, 0, 0, 477948555309, 0.0197189444430016, 2.410134, 138.251.213.82, 0, 100, 0.2682636, -0.8860682, 2.464109, 0.4970124, -0.8892087, 2.475137, 0.1036285, 0.6106976, 2.404145, 0.7631898, 0.5827097, 2.455905, 0.2520663, -0.948038, 2.381274, 0.5060486, -0.9535322, 2.381508, 0.2881428, 0.9096121, 2.363705, 0.6099246, 0.903561, 2.406232, 0.3381032, 0.9829242, 2.381498, 0.5762371, 0.9852364, 2.404419, 0.4782563, 0.6051711, 2.439614, 0.3292364, -0.113882, 2.419478, 0.4852036, -0.1250386, 2.419642, 0.2922947, -0.5402514, 2.448892, 0.4923099, -0.5351186, 2.454411, 0.4391097, 0.4678931, 2.46453, 0.2682775, 0.4035943, 2.46124, 0.6241508, 0.3983829, 2.485117, 0.4135578, -0.1213395, 2.457121, 0.4276241, 0.1781729, 2.466701, 0.4367523, 0.3968991, 2.467344, 0.3281415, 0.8613598, 2.312526, 0.5720998, 0.8572329, 2.35119, 0.222304, 0.8330343, 2.3443, 0.664657, 0.819887, 2.401466
0, 2, 1, 63562189378367, 0, 1, 141368788635, -1.37961179281034, 2.414322, 138.251.207.136, 0, 100, 0.2911594, -0.8950356, 2.50246, 0.5131623, -0.8472583, 2.515895, 0.4100903, 0.3906671, 2.362507, 0.6538355, 0.5750721, 2.420212, 0.2974573, -0.9430094, 2.453294, 0.5282439, -0.9224572, 2.455877, 0.3648099, 0.7569937, 2.34976, 0.6087243, 0.8560297, 2.34585, 0.28003, 0.7972153, 2.376764, 0.5460414, 0.9484667, 2.359119, 0.405575, 0.6148086, 2.369865, 0.337423, -0.02050991, 2.365283, 0.4576423, -0.03955692, 2.398369, 0.2910717, -0.3987905, 2.41648, 0.4970245, -0.4283425, 2.451271, 0.4304848, 0.5014743, 2.401496, 0.1459604, 0.4863606, 2.420509, 0.5740854, 0.3592226, 2.46991, 0.3619503, -0.03041925, 2.392482, 0.3903238, 0.2389637, 2.399837, 0.4182521, 0.4368127, 2.40215, 0.3879056, 0.7730213, 2.326451, 0.5736786, 0.8337406, 2.310072, 0.3791224, 0.6648952, 2.35204, 0.6206768, 0.7762996, 2.367281
0, 2, 1, 63562189378419, 0, 0, 477948885265, 0.0197189444430016, 2.410134, 138.251.213.82, 0, 100, 0.2682659, -0.8860744, 2.464114, 0.4969741, -0.8890278, 2.475056, 0.1060104, 0.6077808, 2.40279, 0.7622007, 0.582678, 2.45467, 0.2524697, -0.9475077, 2.382054, 0.5060794, -0.9534392, 2.38149, 0.29879, 0.8951613, 2.365482, 0.605848, 0.9015681, 2.406538, 0.3546382, 0.9643503, 2.384699, 0.5699406, 0.9783045, 2.399692, 0.4772575, 0.6040249, 2.438361, 0.3289497, -0.1138887, 2.420553, 0.4850478, -0.1250185, 2.419954, 0.2917747, -0.5399341, 2.449065, 0.4922509, -0.5351278, 2.454632, 0.4388202, 0.4676929, 2.46432, 0.2683328, 0.403641, 2.460888, 0.6237311, 0.3979578, 2.484778, 0.4133328, -0.1213248, 2.457762, 0.4274434, 0.1780856, 2.466857, 0.4365116, 0.3967355, 2.467257, 0.3363848, 0.8443313, 2.318565, 0.5684102, 0.8508806, 2.351815, 0.2293324, 0.8276106, 2.34477, 0.6613832, 0.818814, 2.401476
0, 2, 1, 63562189378419, 0, 1, 141369117796, -1.37961179281034, 2.414322, 138.251.207.136, 0, 100, 0.291081, -0.8948016, 2.50251, 0.5132575, -0.8471354, 2.515965, 0.4107485, 0.3905805, 2.362526, 0.6529912, 0.5739478, 2.419302, 0.2954198, -0.9422232, 2.453971, 0.5289167, -0.9222443, 2.455535, 0.2659253, 0.8430496, 2.341963, 0.6099781, 0.8590901, 2.347919, 0.2381052, 0.9071486, 2.351776, 0.5463892, 0.9448067, 2.356642, 0.4052927, 0.6145602, 2.369504, 0.3374006, -0.02502938, 2.366407, 0.4537939, -0.03939298, 2.398477, 0.2903149, -0.4030818, 2.417333, 0.4967734, -0.428163, 2.451592, 0.4304223, 0.5014094, 2.401632, 0.145898, 0.4862963, 2.420645, 0.5723873, 0.3574471, 2.468732, 0.3600101, -0.03194639, 2.39313, 0.3896989, 0.2386377, 2.400078, 0.4181157, 0.4367411, 2.402277, 0.3267653, 0.8852913, 2.35264, 0.5764158, 0.8323123, 2.314811, 0.3740746, 0.6638649, 2.354669, 0.6203843, 0.7755123, 2.367134
0, 2, 1, 63562189378465, 0, 0, 477948885265, 0.0197189444430016, 2.410134, 138.251.213.82, 0, 100, 0.2682659, -0.8860744, 2.464114, 0.4969741, -0.8890278, 2.475056, 0.1060104, 0.6077808, 2.40279, 0.7622007, 0.582678, 2.45467, 0.2524697, -0.9475077, 2.382054, 0.5060794, -0.9534392, 2.38149, 0.29879, 0.8951613, 2.365482, 0.605848, 0.9015681, 2.406538, 0.3546382, 0.9643503, 2.384699, 0.5699406, 0.9783045, 2.399692, 0.4772575, 0.6040249, 2.438361, 0.3289497, -0.1138887, 2.420553, 0.4850478, -0.1250185, 2.419954, 0.2917747, -0.5399341, 2.449065, 0.4922509, -0.5351278, 2.454632, 0.4388202, 0.4676929, 2.46432, 0.2683328, 0.403641, 2.460888, 0.6237311, 0.3979578, 2.484778, 0.4133328, -0.1213248, 2.457762, 0.4274434, 0.1780856, 2.466857, 0.4365116, 0.3967355, 2.467257, 0.3363848, 0.8443313, 2.318565, 0.5684102, 0.8508806, 2.351815, 0.2293324, 0.8276106, 2.34477, 0.6613832, 0.818814, 2.401476
0, 2, 1, 63562189378465, 0, 1, 141369788594, -1.37961179281034, 2.414322, 138.251.207.136, 0, 100, 0.2930368, -0.8877714, 2.503293, 0.5136132, -0.8468462, 2.515975, 0.4141598, 0.3896255, 2.361081, 0.7409455, 0.5464779, 2.414966, 0.2975634, -0.9371054, 2.457716, 0.5291806, -0.9220023, 2.45531, 0.2098223, 0.8061413, 2.339512, 0.6600417, 0.8505157, 2.347723, 0.194349, 0.8224669, 2.31307, 0.6180592, 0.9470584, 2.361607, 0.4048101, 0.6128318, 2.366944, 0.3394181, -0.0354456, 2.369049, 0.4523125, -0.04109265, 2.399319, 0.2901213, -0.4128904, 2.41904, 0.4968225, -0.4298246, 2.452431, 0.4301928, 0.5006976, 2.401196, 0.1456701, 0.4855877, 2.42021, 0.5724257, 0.3570296, 2.467855, 0.3590865, -0.03737009, 2.395108, 0.3890814, 0.2371471, 2.400347, 0.4177009, 0.4357873, 2.402086, 0.269311, 0.8235452, 2.341567, 0.615624, 0.8304229, 2.316568, 0.3295249, 0.6494541, 2.349703, 0.6977893, 0.7856519, 2.350434
