Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
1, 2, 1, 63562190667779, 0, 0, 154262837365, -1.16568431157571, 2.400813, 138.251.207.136, 0, 100, 0.405879, -0.7935786, 2.534828, 0.4847179, -0.7999563, 2.327069, 0.1612775, 0.1913283, 2.631999, 0.4393572, 0.2058965, 2.137083, 0.34227, -0.8689311, 2.525782, 0.4048417, -0.8605391, 2.323365, 0.2449214, -0.1391976, 2.488592, 0.4410142, -0.06786019, 2.074991, 0.2629148, -0.1695278, 2.461611, 0.4350552, -0.1393982, 2.089162, 0.2437751, 0.7844334, 2.438335, 0.2592117, -0.02841244, 2.440922, 0.3509808, -0.01679308, 2.328812, 0.2855943, -0.3959041, 2.567681, 0.4081468, -0.4452667, 2.313263, 0.3195789, 0.6638927, 2.397758, 0.1795347, 0.5028503, 2.543879, 0.381349, 0.5137719, 2.251347, 0.3098013, -0.02283168, 2.420595, 0.3160399, 0.3269156, 2.41531, 0.3191441, 0.5812804, 2.404309, 0.2254412, -0.1176363, 2.5095, 0.4772907, -0.07326804, 2.060789, 0.2087867, -0.02714239, 2.523435, 0.4228838, -0.02959848, 2.073919
1, 2, 1, 63562190667779, 0, 1, 490842033597, 0.00197864284212307, 2.385611, 138.251.213.82, 0, 100, 0.3384825, -0.7756192, 2.532235, 0.4448336, -0.7713475, 2.350041, 0.2307061, 0.2339858, 2.663334, 0.4729396, 0.2068557, 2.18188, 0.2692405, -0.8331677, 2.51785, 0.3723398, -0.8450461, 2.310724, 0.1860373, -0.04486968, 2.740728, 0.5270312, -0.064274, 2.121823, 0.1833681, -0.1129938, 2.739214, 0.5278674, -0.1327923, 2.121105, 0.3451599, 0.7939195, 2.382482, 0.2933718, -0.04952405, 2.480387, 0.3690355, -0.05278648, 2.312912, 0.2866998, -0.4149515, 2.516123, 0.4033264, -0.4271131, 2.319846, 0.3528056, 0.6411255, 2.417295, 0.2641744, 0.5104895, 2.568423, 0.4214389, 0.4891624, 2.244317, 0.3693406, -0.05406488, 2.404835, 0.3688217, 0.3005075, 2.412807, 0.3594499, 0.5578108, 2.417138, 0.1642484, -0.06347027, 2.698886, 0.5093594, -0.0952677, 2.154235, 0.1828891, 0.02990379, 2.732245, 0.5090818, 0.00301858, 2.115699
1, 2, 1, 63562190667816, 0, 0, 154263176758, -1.16568431157571, 2.400813, 138.251.207.136, 0, 100, 0.4059021, -0.789628, 2.536068, 0.4848704, -0.8000349, 2.327101, 0.1599179, 0.1912986, 2.631962, 0.4408862, 0.2057973, 2.136877, 0.34444, -0.8670633, 2.524689, 0.4050367, -0.8606697, 2.323378, 0.2448271, -0.1422855, 2.484152, 0.4442815, -0.06872301, 2.072673, 0.2611595, -0.1683281, 2.452684, 0.4384234, -0.1400635, 2.086978, 0.2421779, 0.7843876, 2.438566, 0.2585804, -0.02944189, 2.440905, 0.3494652, -0.01795448, 2.330962, 0.2854215, -0.3959176, 2.568375, 0.4078229, -0.4453689, 2.313244, 0.3182132, 0.6639842, 2.39777, 0.178173, 0.502941, 2.543889, 0.3793238, 0.5138343, 2.250693, 0.3088129, -0.02391342, 2.421424, 0.3148292, 0.3263617, 2.415686, 0.3178066, 0.5812036, 2.404406, 0.2347749, -0.1391424, 2.488584, 0.4811284, -0.06975726, 2.058167, 0.2083332, -0.02707574, 2.523419, 0.4259646, -0.02966443, 2.073173
1, 2, 1, 63562190667816, 0, 1, 490842374396, 0.00197864284212307, 2.385611, 138.251.213.82, 0, 100, 0.3383114, -0.7760399, 2.532394, 0.4448522, -0.7712725, 2.34996, 0.2348213, 0.2348544, 2.66892, 0.4769362, 0.2089717, 2.181687, 0.269219, -0.8334069, 2.517976, 0.3720998, -0.8454409, 2.310328, 0.2041143, -0.03740326, 2.756485, 0.5320106, -0.06116876, 2.12318, 0.2039257, -0.1097159, 2.752721, 0.5340135, -0.1308649, 2.120191, 0.3437977, 0.7936141, 2.382097, 0.2936172, -0.04925154, 2.480914, 0.36831, -0.05260755, 2.313055, 0.2867108, -0.4148967, 2.51616, 0.4024982, -0.4268172, 2.319154, 0.3518408, 0.6405903, 2.416551, 0.2651828, 0.5105185, 2.569757, 0.4213407, 0.4893144, 2.244205, 0.3692716, -0.05387188, 2.405182, 0.3684577, 0.3003634, 2.41278, 0.3585958, 0.5573467, 2.416557, 0.1765917, -0.03995699, 2.719354, 0.5332367, -0.08513176, 2.157572, 0.1880697, 0.03075051, 2.738243, 0.5150951, 0.005020484, 2.117485
1, 2, 1, 63562190667854, 0, 0, 154263506901, -1.16568431157571, 2.400813, 138.251.207.136, 0, 100, 0.4057931, -0.7884532, 2.536559, 0.4848745, -0.8000493, 2.327111, 0.1588644, 0.1914804, 2.632202, 0.4419084, 0.2060161, 2.136287, 0.3450578, -0.8665964, 2.524214, 0.4049744, -0.8606271, 2.323362, 0.2432825, -0.1394519, 2.484227, 0.4435474, -0.06910532, 2.072858, 0.2621698, -0.1670865, 2.448612, 0.4362293, -0.1396005, 2.086124, 0.2410782, 0.784611, 2.438839, 0.2580944, -0.02974213, 2.44103, 0.3487195, -0.01817943, 2.331367, 0.2851587, -0.3957275, 2.568968, 0.4075609, -0.4453979, 2.313228, 0.3171295, 0.664202, 2.398071, 0.1770929, 0.5031583, 2.544188, 0.3780885, 0.514027, 2.2506, 0.3081304, -0.02421874, 2.421737, 0.3138727, 0.3262064, 2.416003, 0.3167283, 0.5813179, 2.40471, 0.2290265, -0.1306212, 2.498374, 0.4822215, -0.07413203, 2.062067, 0.2078679, -0.02691025, 2.523604, 0.4279819, -0.02936053, 2.071976
1, 2, 1, 63562190667854, 0, 1, 490842703520, 0.00197864284212307, 2.385611, 138.251.213.82, 0, 100, 0.3384506, -0.7766278, 2.532365, 0.4447591, -0.7710673, 2.349704, 0.2410662, 0.2355251, 2.677615, 0.4805152, 0.2078394, 2.180631, 0.2694684, -0.8332588, 2.51786, 0.3723281, -0.8451719, 2.310404, 0.218258, -0.03642638, 2.764307, 0.5312477, -0.06113389, 2.121095, 0.2183553, -0.106177, 2.762363, 0.5289426, -0.1282582, 2.119055, 0.3428865, 0.7936555, 2.381822, 0.2938019, -0.04904291, 2.481262, 0.3674686, -0.05238493, 2.312862, 0.2867966, -0.4143098, 2.516143, 0.4021978, -0.426618, 2.318949, 0.3512422, 0.6404155, 2.415792, 0.2655038, 0.5102745, 2.570532, 0.42116, 0.4894285, 2.244133, 0.3691912, -0.05372813, 2.405319, 0.3681516, 0.3003134, 2.412627, 0.3580279, 0.5571786, 2.415912, 0.1991621, -0.06005795, 2.723193, 0.5226673, -0.08792351, 2.154978, 0.1964265, 0.03116047, 2.747112, 0.5178992, 0.003165357, 2.118217
1, 2, 1, 63562190667892, 0, 0, 154263837374, -1.16568431157571, 2.400813, 138.251.207.136, 0, 100, 0.4058174, -0.7874239, 2.536651, 0.4850118, -0.8001894, 2.327142, 0.1581682, 0.1916741, 2.632131, 0.4419641, 0.2063471, 2.136279, 0.3456752, -0.8660521, 2.52386, 0.4048556, -0.8605739, 2.323225, 0.2437538, -0.1390289, 2.483845, 0.4353456, -0.06972808, 2.071766, 0.2637804, -0.1687167, 2.44811, 0.426902, -0.1400123, 2.085921, 0.2400495, 0.7846023, 2.43896, 0.2576327, -0.02999505, 2.441534, 0.3481013, -0.01857471, 2.331809, 0.2850097, -0.395393, 2.569021, 0.407401, -0.4454961, 2.313216, 0.316419, 0.6644124, 2.398041, 0.1763844, 0.5033678, 2.544157, 0.376798, 0.5141985, 2.250199, 0.3075281, -0.0245765, 2.422281, 0.3132162, 0.3260912, 2.41623, 0.3160275, 0.5814397, 2.404743, 0.2227731, -0.1185762, 2.505167, 0.4708853, -0.07459266, 2.056499, 0.2075397, -0.02674385, 2.523576, 0.4283176, -0.02903295, 2.071915
1, 2, 1, 63562190667892, 0, 1, 490843033529, 0.00197864284212307, 2.385611, 138.251.213.82, 0, 100, 0.3385153, -0.7768529, 2.53238, 0.4447678, -0.7710715, 2.349675, 0.244725, 0.236569, 2.680491, 0.4814393, 0.2078972, 2.1804, 0.2691495, -0.8336478, 2.518127, 0.3725027, -0.8450454, 2.310428, 0.2250856, -0.03568512, 2.765844, 0.5262849, -0.05937144, 2.119013, 0.2244552, -0.1072011, 2.760171, 0.5274272, -0.1276174, 2.113244, 0.3421769, 0.7936869, 2.381672, 0.2941163, -0.04878768, 2.48155, 0.3672978, -0.05232966, 2.312877, 0.2870929, -0.4139957, 2.516052, 0.4019121, -0.4262633, 2.318694, 0.3507912, 0.6402225, 2.415219, 0.2660442, 0.510447, 2.571579, 0.4210139, 0.4895781, 2.243979, 0.3692442, -0.05359009, 2.405484, 0.3680149, 0.300267, 2.412545, 0.3576362, 0.5570046, 2.415442, 0.2018223, -0.04470485, 2.728553, 0.5237682, -0.08747998, 2.153732, 0.2033696, 0.03265985, 2.752539, 0.5185208, 0.003050171, 2.118318
1, 2, 1, 63562190667925, 0, 0, 154264176642, -1.16568431157571, 2.400813, 138.251.207.136, 0, 100, 0.4055785, -0.7913564, 2.536786, 0.485017, -0.8004448, 2.327175, 0.1577684, 0.1918043, 2.632084, 0.441785, 0.2065084, 2.136279, 0.3437982, -0.8687755, 2.524551, 0.4043433, -0.8605345, 2.322654, 0.2416527, -0.1384823, 2.489828, 0.4231302, -0.06966268, 2.072931, 0.2604316, -0.1696309, 2.453279, 0.4133152, -0.1388959, 2.084399, 0.2394017, 0.7845565, 2.438805, 0.2572427, -0.03010359, 2.440035, 0.3478204, -0.01802069, 2.328588, 0.2849474, -0.3956327, 2.569474, 0.4073578, -0.4454968, 2.31321, 0.3160106, 0.6645538, 2.39802, 0.1759771, 0.5035086, 2.544137, 0.3760663, 0.5142425, 2.250188, 0.3071484, -0.02442881, 2.420126, 0.3127713, 0.3261778, 2.415569, 0.3156243, 0.5815606, 2.404603, 0.2240922, -0.1208258, 2.503943, 0.4609793, -0.07874177, 2.063556, 0.2073581, -0.02662727, 2.523556, 0.4276978, -0.02884915, 2.07191
1, 2, 1, 63562190667925, 0, 1, 490843374331, 0.00197864284212307, 2.385611, 138.251.213.82, 0, 100, 0.3385241, -0.7764087, 2.532089, 0.4445968, -0.7706687, 2.349581, 0.2479672, 0.2368935, 2.683447, 0.481334, 0.2083017, 2.180389, 0.2693, -0.8330781, 2.517883, 0.3720573, -0.8452081, 2.310593, 0.2288982, -0.0368959, 2.764204, 0.5173665, -0.05965343, 2.114377, 0.2304912, -0.1079698, 2.75885, 0.5135739, -0.12696, 2.111179, 0.340968, 0.7936885, 2.38113, 0.2945073, -0.04842158, 2.481984, 0.3670417, -0.05215169, 2.312823, 0.2869393, -0.4134727, 2.51599, 0.4017028, -0.4261456, 2.318598, 0.3500573, 0.6400332, 2.414641, 0.2664122, 0.5105112, 2.57253, 0.4207717, 0.4896978, 2.243866, 0.3693005, -0.053352, 2.405672, 0.3677792, 0.3002524, 2.41245, 0.3570147, 0.5568497, 2.414966, 0.2441841, -0.04250123, 2.807278, 0.5174864, -0.09452741, 2.149256, 0.2075527, 0.03233547, 2.754088, 0.5181264, 0.003391415, 2.118268
