Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
10, 2, 6, 63562205841102, 0, 0, 305995951429, -0.841655778764618, 2.457964, 138.251.207.136, 0, 100, 0.3359118, -0.8974118, 2.460345, 0.3909125, -0.8772198, 2.281114, 0.1361944, 0.3720803, 2.722078, 0.356159, 0.06936414, 2.191133, 0.2786621, -0.9575406, 2.457237, 0.3092111, -0.9444104, 2.251243, 0.09447742, 0.4426428, 2.968287, 0.2735603, -0.1998121, 2.157125, 0.05130106, 0.4523855, 3.013845, 0.265547, -0.2565476, 2.159064, 0.1834851, 0.5538743, 2.473866, 0.2113853, -0.206994, 2.404965, 0.3084314, -0.1832084, 2.333095, 0.2576821, -0.5405301, 2.561483, 0.3244252, -0.5159612, 2.292603, 0.2514967, 0.4496041, 2.413879, 0.1325832, 0.3405836, 2.48845, 0.3095119, 0.3069268, 2.289828, 0.2632924, -0.1978345, 2.401439, 0.2574534, 0.1305291, 2.413749, 0.2531602, 0.3711262, 2.415812, 0.1026996, 0.4860981, 2.966607, 0.2491083, -0.1786308, 2.2196, 0.1777904, 0.4273356, 2.95306, 0.2990319, -0.1348875, 2.158088
10, 2, 6, 63562205841102, 0, 1, 642577104606, -0.0665509747532742, 2.374748, 138.251.213.82, 0, 100, 0.1749451, -0.7645139, 2.541761, 0.3349, -0.7801564, 2.405154, 0.1416517, 0.1922832, 2.668515, 0.449037, 0.1793831, 2.337918, 0.09923396, -0.8237223, 2.479012, 0.2654015, -0.8312741, 2.320272, 0.084163, -0.07067183, 2.626023, 0.3988891, -0.07713968, 2.256881, 0.07246234, -0.1368948, 2.628253, 0.3926046, -0.1375154, 2.245586, 0.2604682, 0.6894557, 2.442742, 0.1814432, -0.06830514, 2.514174, 0.2804383, -0.0701075, 2.400127, 0.1714985, -0.4456203, 2.541609, 0.3169073, -0.436704, 2.38629, 0.2585335, 0.5410638, 2.474368, 0.1541268, 0.4371243, 2.607059, 0.3771065, 0.4160824, 2.354178, 0.2605812, -0.07290146, 2.478455, 0.2650931, 0.2385624, 2.480118, 0.2621309, 0.4666386, 2.477137, 0.0896249, -0.0646259, 2.571017, 0.3924807, -0.07145111, 2.217002, 0.08778796, -0.01445215, 2.639392, 0.416836, -0.02285697, 2.270382
10, 2, 6, 63562205841163, 0, 0, 305996292188, -0.841655778764618, 2.457964, 138.251.207.136, 0, 100, 0.3359827, -0.8973768, 2.46039, 0.3910034, -0.8771264, 2.28102, 0.1361787, 0.3720548, 2.72206, 0.3555256, 0.07050382, 2.190906, 0.2795858, -0.9571707, 2.459748, 0.3092044, -0.9444179, 2.251256, 0.09446234, 0.4426166, 2.968266, 0.2736319, -0.2003053, 2.157942, 0.05127688, 0.4523382, 3.013698, 0.2656122, -0.2565911, 2.159439, 0.183483, 0.5538508, 2.473903, 0.2113652, -0.2069314, 2.405098, 0.3084411, -0.1831761, 2.333087, 0.2576505, -0.5406462, 2.56156, 0.3244725, -0.5160388, 2.292532, 0.2514808, 0.4495788, 2.413863, 0.1325674, 0.3405582, 2.488434, 0.3094878, 0.3069592, 2.289878, 0.2632975, -0.1977922, 2.401477, 0.2574547, 0.1305287, 2.413749, 0.253153, 0.37111, 2.415805, 0.1026891, 0.4860906, 2.966605, 0.2493797, -0.1786834, 2.219762, 0.1777743, 0.4273096, 2.95304, 0.2989137, -0.1346813, 2.158058
10, 2, 6, 63562205841163, 0, 1, 642577433730, -0.0665509747532742, 2.374748, 138.251.213.82, 0, 100, 0.174414, -0.7681821, 2.542281, 0.3351114, -0.7791472, 2.405537, 0.1420725, 0.1922097, 2.668602, 0.4490063, 0.1793759, 2.337874, 0.0871935, -0.8282222, 2.477037, 0.2667383, -0.8296909, 2.321063, 0.08365139, -0.07118983, 2.625803, 0.3969433, -0.07791293, 2.257521, 0.07226209, -0.1368851, 2.627751, 0.384418, -0.1351253, 2.24477, 0.2602818, 0.6893232, 2.443045, 0.1814421, -0.06830386, 2.514238, 0.2804417, -0.07010639, 2.400151, 0.1716848, -0.4470938, 2.541355, 0.3163366, -0.4315829, 2.385349, 0.2585375, 0.5409748, 2.474438, 0.1541278, 0.4371239, 2.607187, 0.3769491, 0.4162101, 2.354144, 0.2605867, -0.07290471, 2.478505, 0.2650948, 0.2385223, 2.480186, 0.2621323, 0.4665645, 2.477209, 0.08610231, -0.06526224, 2.568972, 0.394144, -0.07258723, 2.217921, 0.08793572, -0.01445545, 2.639374, 0.4165031, -0.02277879, 2.270165
10, 2, 6, 63562205841186, 0, 0, 305996621362, -0.841655778764618, 2.457964, 138.251.207.136, 0, 100, 0.3360464, -0.8973456, 2.460353, 0.3909824, -0.8771354, 2.281028, 0.1362037, 0.3720719, 2.722103, 0.355489, 0.07052843, 2.190865, 0.2793345, -0.9575294, 2.458155, 0.3092076, -0.9444287, 2.251222, 0.09448786, 0.4426329, 2.968306, 0.2734352, -0.1988679, 2.15976, 0.05130148, 0.4523524, 3.013726, 0.2663367, -0.2554143, 2.15522, 0.183497, 0.5538493, 2.474009, 0.2113995, -0.2065676, 2.405498, 0.3084806, -0.1828459, 2.332587, 0.2576197, -0.5401503, 2.561504, 0.3245122, -0.5160736, 2.292551, 0.2515061, 0.4495962, 2.413908, 0.1325927, 0.3405757, 2.488479, 0.3094676, 0.3070658, 2.289944, 0.2633297, -0.1975709, 2.401459, 0.2574996, 0.1305993, 2.413762, 0.2531815, 0.3711345, 2.415844, 0.1026915, 0.4860956, 2.96662, 0.300085, -0.1803283, 2.21875, 0.1777987, 0.4273261, 2.95308, 0.298873, -0.1346641, 2.158045
10, 2, 6, 63562205841186, 0, 1, 642577774586, -0.0665509747532742, 2.374748, 138.251.213.82, 0, 100, 0.1743739, -0.7680858, 2.542323, 0.3356111, -0.779156, 2.406174, 0.1423964, 0.1918515, 2.668776, 0.4489695, 0.1793233, 2.337823, 0.08337574, -0.8266886, 2.485779, 0.2683804, -0.8302702, 2.322161, 0.08283773, -0.07093347, 2.626367, 0.3969011, -0.07710583, 2.257678, 0.06950544, -0.1364006, 2.625048, 0.3901508, -0.1362453, 2.245083, 0.2601835, 0.68937, 2.44322, 0.1814639, -0.06826703, 2.514367, 0.2804721, -0.07011715, 2.400216, 0.1717451, -0.4471175, 2.541389, 0.3164702, -0.4332193, 2.385614, 0.2585459, 0.5409408, 2.474478, 0.1541478, 0.4370387, 2.607295, 0.3769172, 0.4163506, 2.354173, 0.2606204, -0.07290117, 2.47861, 0.2651108, 0.2385016, 2.480263, 0.262141, 0.4665339, 2.477258, 0.08575845, -0.06672921, 2.569302, 0.3900906, -0.07212732, 2.217751, 0.08820379, -0.0148099, 2.639632, 0.4162145, -0.02277244, 2.270009
10, 2, 6, 63562205841207, 0, 0, 305996951375, -0.841655778764618, 2.457964, 138.251.207.136, 0, 100, 0.3360508, -0.8974682, 2.46086, 0.390967, -0.8771152, 2.280973, 0.1362218, 0.3720649, 2.722139, 0.3553762, 0.06947374, 2.190983, 0.2787051, -0.9580179, 2.456408, 0.3092042, -0.9444129, 2.251189, 0.09450634, 0.4426252, 2.96834, 0.2738692, -0.1993591, 2.160644, 0.05131996, 0.4523447, 3.01376, 0.2666637, -0.2577194, 2.163629, 0.1835197, 0.5538509, 2.474013, 0.2114288, -0.2064647, 2.405704, 0.3084847, -0.1828228, 2.332567, 0.2575842, -0.5401096, 2.561561, 0.3245311, -0.5160741, 2.292562, 0.2515243, 0.4495893, 2.413946, 0.1326109, 0.3405689, 2.488518, 0.3094129, 0.3070372, 2.289995, 0.2633462, -0.197518, 2.401502, 0.257529, 0.1306122, 2.413792, 0.2532038, 0.3711302, 2.415884, 0.1026911, 0.4860936, 2.966633, 0.2496217, -0.1786137, 2.217, 0.1778163, 0.4273185, 2.953114, 0.2988225, -0.1346542, 2.158032
10, 2, 6, 63562205841207, 0, 1, 642578104605, -0.0665509747532742, 2.374748, 138.251.213.82, 0, 100, 0.1743685, -0.7672138, 2.541967, 0.3354737, -0.779076, 2.406123, 0.1426646, 0.1917549, 2.668848, 0.448916, 0.1793342, 2.337805, 0.08205959, -0.826688, 2.488677, 0.2669206, -0.8305319, 2.320775, 0.08284624, -0.07097999, 2.625915, 0.3968893, -0.07731403, 2.258349, 0.06888296, -0.136454, 2.622774, 0.3873024, -0.1358155, 2.243483, 0.2601238, 0.6893474, 2.443271, 0.1814701, -0.06825856, 2.5144, 0.2805619, -0.07011337, 2.400342, 0.1717591, -0.4472004, 2.541497, 0.3164615, -0.4332409, 2.385602, 0.2585085, 0.5408986, 2.474472, 0.15417, 0.4370415, 2.607356, 0.3769142, 0.4163617, 2.354176, 0.260665, -0.07289822, 2.478691, 0.2651081, 0.238487, 2.480287, 0.262116, 0.4665038, 2.477262, 0.08651567, -0.06540028, 2.569719, 0.3957226, -0.06825034, 2.221364, 0.08821109, -0.0148417, 2.639625, 0.415868, -0.02271742, 2.26995
10, 2, 6, 63562205841242, 0, 0, 305997292299, -0.841655778764618, 2.457964, 138.251.207.136, 0, 100, 0.3360579, -0.898051, 2.464952, 0.3909725, -0.8768469, 2.280857, 0.1362056, 0.3720885, 2.722177, 0.3555148, 0.06900307, 2.191262, 0.2773885, -0.9594012, 2.45477, 0.3092113, -0.9443514, 2.251347, 0.09449086, 0.4426479, 2.968376, 0.2738611, -0.1992624, 2.158039, 0.0513045, 0.4523674, 3.013796, 0.2644974, -0.2552181, 2.156125, 0.1834723, 0.5538565, 2.474025, 0.2114236, -0.2062484, 2.406057, 0.3084717, -0.1827611, 2.332692, 0.257505, -0.5399511, 2.561827, 0.3245555, -0.515949, 2.29272, 0.251508, 0.4496135, 2.413986, 0.1325946, 0.340593, 2.488558, 0.3094118, 0.3070381, 2.289984, 0.2633455, -0.1973671, 2.401745, 0.2575376, 0.1306712, 2.41389, 0.2531922, 0.3711589, 2.415938, 0.1026731, 0.4861009, 2.966652, 0.2553483, -0.1697276, 2.222, 0.1777996, 0.4273416, 2.95315, 0.2987769, -0.1345966, 2.158103
10, 2, 6, 63562205841242, 0, 1, 642578433665, -0.0665509747532742, 2.374748, 138.251.213.82, 0, 100, 0.1741744, -0.767173, 2.541788, 0.3354871, -0.779414, 2.406083, 0.1428473, 0.1917207, 2.668924, 0.4488669, 0.1793329, 2.337788, 0.08338158, -0.8266875, 2.485838, 0.2663816, -0.8311064, 2.320083, 0.08424234, -0.07058088, 2.626675, 0.3966531, -0.07816253, 2.259117, 0.06783327, -0.1362827, 2.627906, 0.3879178, -0.1361446, 2.243235, 0.2601282, 0.6893447, 2.443389, 0.1815203, -0.06827874, 2.514465, 0.2806006, -0.0701139, 2.40037, 0.1717869, -0.4472691, 2.541571, 0.3165127, -0.43356, 2.385701, 0.2585191, 0.5408934, 2.474495, 0.1543247, 0.4369529, 2.607577, 0.3769117, 0.4163693, 2.354178, 0.260718, -0.07291339, 2.478745, 0.2651356, 0.2384763, 2.480334, 0.2621292, 0.4664977, 2.477292, 0.08752066, -0.06537525, 2.570048, 0.3938669, -0.06924013, 2.220484, 0.08823255, -0.01483352, 2.639628, 0.4157481, -0.02272231, 2.269966
