Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
12, 2, 1, 63562208498961, 0, 0, 332574344335, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.34593, -0.95079, 2.388963, 0.407959, -0.9291092, 2.292987, 0.1917195, 0.04336916, 2.600371, 0.5106919, 0.08316068, 2.27836, 0.4075774, -0.9526719, 2.256039, 0.3436401, -0.9822235, 2.268709, 0.1349525, -0.1862784, 2.531872, 0.458075, -0.1965266, 2.209496, 0.1314945, -0.2618217, 2.515731, 0.4467006, -0.2690827, 2.200937, 0.292729, 0.5884488, 2.451247, 0.2416405, -0.165608, 2.443822, 0.3464431, -0.1623867, 2.374007, 0.3479839, -0.5820973, 2.369187, 0.3758858, -0.5498832, 2.304654, 0.3473708, 0.4598241, 2.427238, 0.2370476, 0.3512538, 2.58061, 0.4579324, 0.328428, 2.334127, 0.2978932, -0.1669236, 2.445527, 0.3229796, 0.150743, 2.442802, 0.3414665, 0.3840314, 2.433473, 0.1007388, -0.1930436, 2.510632, 0.4963463, -0.1948865, 2.187674, 0.1475423, -0.1766483, 2.54257, 0.46926, -0.1380447, 2.208915
12, 2, 1, 63562208498961, 0, 1, 669154019212, 0.574424772466812, 2.347197, 138.251.213.82, 0, 100, 0.3313624, -0.9012817, 2.495703, 0.4007214, -0.8860223, 2.345287, 0.2234415, 0.1140569, 2.585603, 0.5409231, 0.06324168, 2.281321, 0.2177257, -0.9338177, 2.412259, 0.330449, -0.9663547, 2.322995, 0.1372294, -0.151883, 2.507159, 0.4892778, -0.1754097, 2.233162, 0.1402572, -0.2266938, 2.490212, 0.4779325, -0.238773, 2.226301, 0.3977298, 0.6210735, 2.385073, 0.3205217, -0.1586465, 2.434734, 0.4044807, -0.1599, 2.31912, 0.3115777, -0.5709532, 2.486108, 0.3879478, -0.5784838, 2.339703, 0.3794805, 0.4848397, 2.440861, 0.288483, 0.3607716, 2.541268, 0.5035484, 0.3486891, 2.315048, 0.4014688, -0.1628406, 2.383011, 0.396739, 0.1673652, 2.414978, 0.3857844, 0.4072456, 2.435679, 0.1155386, -0.1418127, 2.466859, 0.4337291, -0.1803483, 2.240801, 0.1524881, -0.09702426, 2.53142, 0.493531, -0.1501882, 2.233425
12, 2, 1, 63562208499000, 0, 0, 332574674362, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.3474799, -0.9516525, 2.383866, 0.4081448, -0.9292492, 2.292855, 0.1900307, 0.0464216, 2.596777, 0.5160263, 0.08112483, 2.284498, 0.4102478, -0.9534957, 2.25178, 0.3436126, -0.9821832, 2.268284, 0.1323822, -0.1839542, 2.524058, 0.4658915, -0.1970496, 2.21316, 0.1256126, -0.2610181, 2.508, 0.4576548, -0.270171, 2.206254, 0.2994077, 0.5870188, 2.447784, 0.242064, -0.1658146, 2.443462, 0.3484508, -0.1621441, 2.375552, 0.3482119, -0.5824264, 2.36838, 0.3769983, -0.5495009, 2.30566, 0.3486516, 0.459192, 2.427737, 0.2333889, 0.3487023, 2.580851, 0.4618521, 0.3285264, 2.336582, 0.2989358, -0.1669268, 2.445851, 0.3243734, 0.1505231, 2.443256, 0.3428377, 0.3834692, 2.433964, 0.09965558, -0.1870653, 2.5002, 0.501659, -0.1910056, 2.191157, 0.1449692, -0.1731342, 2.537568, 0.477962, -0.1373492, 2.213024
12, 2, 1, 63562208499000, 0, 1, 669154678260, 0.574424772466812, 2.347197, 138.251.213.82, 0, 100, 0.3313809, -0.901587, 2.4956, 0.4022208, -0.8870421, 2.346361, 0.2123885, 0.111348, 2.569898, 0.5424405, 0.06316559, 2.282655, 0.2191245, -0.9341338, 2.410772, 0.3292981, -0.9658854, 2.321933, 0.1308936, -0.1506594, 2.486761, 0.5051376, -0.1732556, 2.241299, 0.1288899, -0.220281, 2.467705, 0.4890629, -0.2322406, 2.229936, 0.3994409, 0.6205774, 2.383352, 0.319994, -0.1586904, 2.433999, 0.404803, -0.1599874, 2.31928, 0.3123837, -0.5774114, 2.483399, 0.3889769, -0.5825592, 2.340553, 0.3792827, 0.485517, 2.44053, 0.2852719, 0.3614782, 2.538186, 0.5032123, 0.3496682, 2.317039, 0.4014134, -0.1628733, 2.382846, 0.3966786, 0.1674703, 2.414596, 0.3856775, 0.4076947, 2.435245, 0.1041998, -0.137112, 2.450701, 0.4492575, -0.1549079, 2.25233, 0.1449123, -0.09700792, 2.515367, 0.5050404, -0.1530748, 2.241751
12, 2, 1, 63562208499040, 0, 0, 332575015066, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.3448055, -0.9498731, 2.402884, 0.4083115, -0.9294085, 2.292534, 0.1881035, 0.0497591, 2.592087, 0.5196784, 0.07971381, 2.288868, 0.401783, -0.9514249, 2.266891, 0.3436397, -0.9821857, 2.268296, 0.1298217, -0.1837333, 2.516418, 0.4708301, -0.1977028, 2.216465, 0.1259581, -0.2600491, 2.50335, 0.4631938, -0.2700636, 2.208362, 0.299995, 0.5870171, 2.447359, 0.2441857, -0.1655967, 2.441862, 0.3527156, -0.160748, 2.374771, 0.3480099, -0.5824364, 2.368834, 0.3777308, -0.5491296, 2.306032, 0.3496099, 0.4583344, 2.428128, 0.2325045, 0.3491073, 2.580655, 0.4658656, 0.3286681, 2.338879, 0.3023467, -0.1660539, 2.444764, 0.3263132, 0.1504131, 2.443104, 0.3439957, 0.3827782, 2.434222, 0.09641249, -0.1864255, 2.497667, 0.5087013, -0.1957001, 2.19825, 0.1428237, -0.1694403, 2.531384, 0.4818539, -0.1385037, 2.216383
12, 2, 1, 63562208499040, 0, 1, 669155019038, 0.574424772466812, 2.347197, 138.251.213.82, 0, 100, 0.3314401, -0.901615, 2.495716, 0.4017739, -0.887096, 2.346171, 0.208221, 0.1106669, 2.566376, 0.5440292, 0.06310801, 2.283516, 0.2204763, -0.9341667, 2.409628, 0.3272223, -0.964927, 2.320346, 0.127591, -0.148911, 2.47714, 0.5095014, -0.1723426, 2.245553, 0.1299509, -0.2182678, 2.458881, 0.486989, -0.2290195, 2.237799, 0.400167, 0.6202691, 2.382834, 0.32014, -0.1592626, 2.432948, 0.4049419, -0.1599991, 2.31934, 0.3123365, -0.5803105, 2.481839, 0.3878559, -0.5863379, 2.343097, 0.3793866, 0.486063, 2.440171, 0.2821487, 0.3613805, 2.535132, 0.5033715, 0.3502272, 2.318057, 0.4014864, -0.1630402, 2.382494, 0.3968211, 0.1675104, 2.414084, 0.385832, 0.4080738, 2.434761, 0.1213049, -0.1291776, 2.438795, 0.460672, -0.1575888, 2.254493, 0.1415021, -0.09657541, 2.506826, 0.5086299, -0.1535353, 2.243614
12, 2, 1, 63562208499059, 0, 0, 332575344321, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.3480811, -0.9472477, 2.371883, 0.4080156, -0.9287805, 2.292378, 0.1867239, 0.05100019, 2.589313, 0.5221966, 0.08053146, 2.291765, 0.4117453, -0.9542449, 2.249078, 0.3438188, -0.9817327, 2.269439, 0.1293177, -0.184362, 2.509664, 0.4762184, -0.1977749, 2.220217, 0.1234408, -0.2607365, 2.492266, 0.4658874, -0.2704809, 2.212235, 0.3010449, 0.5868285, 2.447185, 0.2456135, -0.1658482, 2.441054, 0.3548419, -0.1601104, 2.374646, 0.3486294, -0.5835932, 2.368198, 0.3785267, -0.5486388, 2.307091, 0.3502794, 0.4572705, 2.428452, 0.2297056, 0.3485304, 2.582348, 0.4681384, 0.3282673, 2.340616, 0.3042696, -0.165818, 2.444389, 0.3275686, 0.1500646, 2.44309, 0.3448151, 0.3819069, 2.434448, 0.09823009, -0.1830633, 2.490739, 0.5076606, -0.1939821, 2.196082, 0.1410335, -0.1676302, 2.526469, 0.4858881, -0.1379636, 2.219409
12, 2, 1, 63562208499059, 0, 1, 669155349064, 0.574424772466812, 2.347197, 138.251.213.82, 0, 100, 0.3313928, -0.9015397, 2.495819, 0.4017686, -0.8871046, 2.346159, 0.2068703, 0.1118051, 2.564512, 0.5450566, 0.06322648, 2.284249, 0.2213671, -0.9341245, 2.408859, 0.327273, -0.9649783, 2.320417, 0.1298196, -0.1495574, 2.470117, 0.5181281, -0.1945875, 2.242689, 0.1311738, -0.2190785, 2.449893, 0.496253, -0.226734, 2.238469, 0.4020832, 0.6198317, 2.381392, 0.321521, -0.1602906, 2.432104, 0.4060976, -0.1609263, 2.319397, 0.3129146, -0.5846674, 2.480432, 0.388163, -0.5887712, 2.344684, 0.3794405, 0.4866377, 2.439968, 0.28057, 0.361806, 2.532681, 0.5034604, 0.3508614, 2.319077, 0.4025357, -0.1639819, 2.381925, 0.3972257, 0.1674045, 2.413671, 0.385986, 0.4084008, 2.434478, 0.1264754, -0.1278286, 2.431846, 0.4663242, -0.1941614, 2.245769, 0.1401357, -0.09425728, 2.500832, 0.5104679, -0.1535833, 2.244807
12, 2, 1, 63562208499085, 0, 0, 332575674370, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.3483553, -0.9470825, 2.368922, 0.4078589, -0.9283966, 2.292271, 0.1851977, 0.05243365, 2.585984, 0.5246785, 0.08111034, 2.295922, 0.4119556, -0.9545864, 2.248985, 0.3440413, -0.9814771, 2.270222, 0.1303529, -0.184014, 2.505362, 0.4786776, -0.1975593, 2.22514, 0.1253914, -0.2615082, 2.488955, 0.4715605, -0.2712587, 2.21542, 0.3041013, 0.5866755, 2.447161, 0.245914, -0.1660258, 2.440931, 0.3562609, -0.1602253, 2.375224, 0.3487118, -0.5841312, 2.368281, 0.3790083, -0.5482398, 2.308269, 0.3509579, 0.4566531, 2.429343, 0.2272958, 0.3465818, 2.582124, 0.4711704, 0.3281142, 2.343282, 0.305114, -0.1659569, 2.444579, 0.3284833, 0.1497757, 2.443582, 0.3455881, 0.381359, 2.435231, 0.0995605, -0.1862753, 2.48687, 0.52033, -0.1909892, 2.21325, 0.1396588, -0.1656302, 2.520572, 0.489857, -0.1376425, 2.223636
12, 2, 1, 63562208499085, 0, 1, 669155678160, 0.574424772466812, 2.347197, 138.251.213.82, 0, 100, 0.3314037, -0.9013039, 2.495737, 0.4013874, -0.8868295, 2.345761, 0.2049621, 0.1123138, 2.561586, 0.5462986, 0.06351115, 2.286015, 0.2223761, -0.9338855, 2.407847, 0.3284467, -0.96559, 2.321015, 0.1297053, -0.1505805, 2.463749, 0.3814177, -0.2547049, 2.260936, 0.1325161, -0.2194314, 2.4438, 0.3766951, -0.3235588, 2.267962, 0.4028488, 0.6202331, 2.384968, 0.3222016, -0.160526, 2.431112, 0.4073426, -0.1612223, 2.319303, 0.3148671, -0.5920971, 2.479639, 0.3880002, -0.5906891, 2.347166, 0.3795592, 0.4873057, 2.44034, 0.2791149, 0.3616694, 2.53104, 0.5036839, 0.3517885, 2.321326, 0.4033274, -0.1642412, 2.381252, 0.3975618, 0.1674787, 2.413493, 0.3861694, 0.4087821, 2.434586, 0.1117156, -0.133054, 2.430409, 0.3460529, -0.2632238, 2.282276, 0.1391575, -0.09330277, 2.495604, 0.41076, -0.2070956, 2.252152
12, 2, 1, 63562208499144, 0, 0, 332576015097, -0.67539514781782, 2.378773, 138.251.207.136, 0, 100, 0.3466938, -0.9467268, 2.382567, 0.4076816, -0.9280677, 2.292351, 0.1842271, 0.05339359, 2.584714, 0.5269149, 0.08125104, 2.29985, 0.4101284, -0.9538808, 2.252043, 0.3442174, -0.9814386, 2.270234, 0.1310515, -0.1838979, 2.501055, 0.4817588, -0.1988569, 2.226257, 0.1334958, -0.2645941, 2.486094, 0.4749807, -0.2715437, 2.220515, 0.3069859, 0.5867402, 2.447372, 0.247244, -0.166418, 2.439375, 0.3586143, -0.1599613, 2.375372, 0.3495504, -0.5856532, 2.367253, 0.379593, -0.5482336, 2.308776, 0.351986, 0.4560175, 2.43014, 0.2261034, 0.3463102, 2.581703, 0.4732139, 0.3277158, 2.345398, 0.3069167, -0.165965, 2.444023, 0.3299229, 0.1495227, 2.443716, 0.3467267, 0.3808115, 2.43585, 0.1004428, -0.1880707, 2.479522, 0.517467, -0.194595, 2.207665, 0.1393493, -0.1639111, 2.515759, 0.4943616, -0.1377358, 2.227221
