Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
8, 1, 1, 63562202800941, 0, 0, 612176868779, -0.0406670256018453, 2.398488, 138.251.213.82, 0, 100, 0.2917303, -0.9487367, 2.438318, 0.5274253, -0.9583876, 2.4332, 0.1752499, 0.09527183, 2.46996, 0.6319416, 0.07333341, 2.476162, 0.2847582, -1.009435, 2.327919, 0.5354311, -1.016501, 2.322367, 0.1802072, -0.2038236, 2.35404, 0.6278586, -0.2156117, 2.351665, 0.1865985, -0.264448, 2.329865, 0.6269954, -0.2750839, 2.317345, 0.4454489, 0.631084, 2.453181, 0.3437904, -0.171015, 2.423645, 0.4993446, -0.1716634, 2.418188, 0.2986147, -0.6170186, 2.418481, 0.5265118, -0.6230521, 2.413165, 0.4119037, 0.4817572, 2.471958, 0.2436147, 0.3605992, 2.45848, 0.5878958, 0.3465238, 2.453985, 0.4284694, -0.1740644, 2.459957, 0.4211842, 0.1592097, 2.473068, 0.4145916, 0.4025896, 2.474716, 0.138703, -0.2097068, 2.349893, 0.659105, -0.2206971, 2.30945, 0.1724049, -0.1376099, 2.388237, 0.6402497, -0.1522368, 2.383995
8, 1, 1, 63562202800941, 0, 1, 275594045004, -0.598492168460299, 2.098383, 138.251.207.136, 0, 100, 0.39715, -0.6729372, 2.551179, 0.5507644, -0.9382551, 2.486585, 0.1960545, 0.0915482, 2.461956, 0.6446751, 0.06887192, 2.4159, 0.3751317, -0.7982654, 2.515447, 0.5193725, -1.035709, 2.427364, 0.1806129, -0.2406212, 2.38077, 0.627362, -0.2484004, 2.315243, 0.1913441, -0.3077145, 2.366505, 0.6143205, -0.3113437, 2.299052, 0.4053087, 0.5929289, 2.353044, 0.3196629, -0.1661565, 2.396544, 0.4659952, -0.1732802, 2.409929, 0.29122, -0.446166, 2.41617, 0.5421571, -0.556936, 2.422114, 0.4355034, 0.4512738, 2.397741, 0.254234, 0.3295827, 2.387725, 0.5820158, 0.3150963, 2.383692, 0.3774619, -0.1683078, 2.435935, 0.4045013, 0.1474017, 2.421869, 0.4269869, 0.3770022, 2.405615, 0.1593843, -0.2704772, 2.352538, 0.5911058, -0.259293, 2.296923, 0.1780292, -0.1624765, 2.406647, 0.6411246, -0.1746713, 2.341835
8, 1, 1, 63562202800974, 0, 0, 612177208052, -0.0406670256018453, 2.398488, 138.251.213.82, 0, 100, 0.291376, -0.9483699, 2.437495, 0.527768, -0.9582991, 2.432106, 0.173743, 0.09587333, 2.467761, 0.631669, 0.07352126, 2.473774, 0.2852409, -1.009028, 2.327024, 0.5308975, -1.007929, 2.313228, 0.1790005, -0.2021165, 2.349411, 0.6266013, -0.21468, 2.347791, 0.1820384, -0.2619347, 2.325166, 0.6275324, -0.2729697, 2.319358, 0.445583, 0.6309056, 2.452064, 0.3438032, -0.171061, 2.423323, 0.4993013, -0.1716911, 2.417284, 0.2987975, -0.6172162, 2.418156, 0.5264753, -0.6245006, 2.412271, 0.4119609, 0.4819283, 2.470914, 0.2436754, 0.3608578, 2.458249, 0.5876232, 0.3461933, 2.451425, 0.4284536, -0.1741114, 2.459394, 0.4212079, 0.1592627, 2.47226, 0.4146422, 0.40273, 2.473728, 0.1380374, -0.218033, 2.33785, 0.6604546, -0.2280311, 2.303385, 0.1712776, -0.1365381, 2.386158, 0.6401776, -0.1523671, 2.380329
8, 1, 1, 63562202800974, 0, 1, 275594384308, -0.598492168460299, 2.098383, 138.251.207.136, 0, 100, 0.4585024, -0.7088023, 2.507114, 0.5504997, -0.9373608, 2.486851, 0.1941981, 0.09387442, 2.463232, 0.6445768, 0.07080674, 2.416293, 0.4075135, -0.8211701, 2.491444, 0.5189559, -1.035721, 2.427624, 0.1729181, -0.2357636, 2.389859, 0.6283762, -0.2489084, 2.316345, 0.1841197, -0.3079266, 2.37901, 0.6122442, -0.3116657, 2.302312, 0.4048634, 0.593101, 2.354179, 0.319035, -0.164666, 2.399505, 0.4653428, -0.1722786, 2.41152, 0.3212924, -0.4681503, 2.430483, 0.5417688, -0.5560529, 2.422596, 0.4352396, 0.4513381, 2.398158, 0.2521292, 0.3329338, 2.391456, 0.5820251, 0.315436, 2.383735, 0.3768351, -0.1670634, 2.43813, 0.4040098, 0.1479423, 2.42311, 0.4266662, 0.3771526, 2.406206, 0.151472, -0.2586011, 2.37002, 0.5921057, -0.2484646, 2.309325, 0.1673395, -0.1528538, 2.413311, 0.6410314, -0.1745159, 2.341854
8, 1, 1, 63562202801010, 0, 0, 612177538008, -0.0406670256018453, 2.398488, 138.251.213.82, 0, 100, 0.2916891, -0.9535396, 2.422523, 0.5234874, -0.9567525, 2.418241, 0.1695037, 0.09632742, 2.458212, 0.6296186, 0.07473123, 2.45998, 0.2836521, -1.005099, 2.304172, 0.5441629, -1.012745, 2.296964, 0.177104, -0.2006749, 2.338435, 0.624181, -0.211965, 2.333513, 0.1829221, -0.2613716, 2.317072, 0.6253952, -0.2705774, 2.302943, 0.4449425, 0.6297991, 2.446125, 0.3422816, -0.1724179, 2.420789, 0.4955701, -0.1741139, 2.408443, 0.2986268, -0.6246531, 2.413544, 0.5259682, -0.6198281, 2.402075, 0.4105967, 0.4821846, 2.461341, 0.2437323, 0.3615475, 2.454126, 0.5817826, 0.3433467, 2.427387, 0.4258972, -0.1760369, 2.454208, 0.419224, 0.1583469, 2.465144, 0.4131149, 0.4026741, 2.464816, 0.1337689, -0.2059087, 2.330616, 0.6470603, -0.2044643, 2.2725, 0.1700604, -0.1361465, 2.37395, 0.6379026, -0.1532543, 2.365067
8, 1, 1, 63562202801010, 0, 1, 275594714393, -0.598492168460299, 2.098383, 138.251.207.136, 0, 100, 0.363867, -0.7973815, 2.564286, 0.5505037, -0.9373019, 2.486238, 0.1939807, 0.09427494, 2.461102, 0.6450379, 0.071096, 2.414929, 0.3424408, -0.9190083, 2.509331, 0.5215078, -1.035885, 2.424803, 0.1758206, -0.2352356, 2.372627, 0.628163, -0.2469471, 2.311275, 0.1816061, -0.2980748, 2.356705, 0.6136902, -0.3111743, 2.292849, 0.4055568, 0.5918904, 2.351005, 0.3203214, -0.1648554, 2.396498, 0.4661562, -0.1721578, 2.410315, 0.3247698, -0.4685149, 2.425348, 0.5418669, -0.5559374, 2.422246, 0.4355367, 0.4512888, 2.397037, 0.2536571, 0.3325399, 2.388542, 0.5823044, 0.3163507, 2.382603, 0.3778874, -0.1670603, 2.436143, 0.4045766, 0.1479692, 2.421756, 0.4270169, 0.3771288, 2.40506, 0.1547825, -0.2859669, 2.333886, 0.5915311, -0.2510037, 2.303144, 0.1690231, -0.1480183, 2.410315, 0.6410919, -0.1743764, 2.340641
8, 1, 1, 63562202801046, 0, 0, 612177868700, -0.0406670256018453, 2.398488, 138.251.213.82, 0, 100, 0.2912647, -0.9519545, 2.42328, 0.5235509, -0.956637, 2.418559, 0.1682189, 0.09831652, 2.457427, 0.6294915, 0.07527682, 2.459028, 0.2842847, -1.007669, 2.308337, 0.5386041, -1.009167, 2.304511, 0.174472, -0.2036123, 2.33881, 0.6245629, -0.2122575, 2.333941, 0.1844893, -0.2608178, 2.320364, 0.6312456, -0.2663849, 2.300819, 0.4450796, 0.6295768, 2.444766, 0.3422678, -0.1724487, 2.420034, 0.4960476, -0.1738636, 2.405669, 0.2986661, -0.6247854, 2.413512, 0.5260584, -0.6174508, 2.401302, 0.4107567, 0.4822229, 2.460523, 0.2438942, 0.3619579, 2.454089, 0.582101, 0.3435309, 2.427184, 0.4260499, -0.1759684, 2.452436, 0.41941, 0.1584294, 2.463777, 0.4132875, 0.4027275, 2.463855, 0.1339348, -0.209979, 2.342933, 0.6444773, -0.1945211, 2.269895, 0.1684825, -0.1351247, 2.37253, 0.6376895, -0.1522327, 2.361937
8, 1, 1, 63562202801046, 0, 1, 275595044937, -0.598492168460299, 2.098383, 138.251.207.136, 0, 100, 0.3576101, -0.7977126, 2.561024, 0.5506322, -0.9371598, 2.486288, 0.1924999, 0.09501475, 2.461962, 0.6454261, 0.07224846, 2.414635, 0.3398789, -0.920184, 2.505697, 0.5234294, -1.035385, 2.425066, 0.1702713, -0.2320459, 2.380779, 0.6285241, -0.2487609, 2.314855, 0.1791173, -0.3005273, 2.363113, 0.6134695, -0.3107198, 2.300396, 0.4053708, 0.592048, 2.35154, 0.3204531, -0.1647764, 2.396933, 0.4661309, -0.1719794, 2.41056, 0.2937666, -0.4445398, 2.41926, 0.5418923, -0.555787, 2.422334, 0.4355384, 0.45129, 2.397035, 0.2528737, 0.3332096, 2.38976, 0.5823257, 0.3165386, 2.382505, 0.3779379, -0.166932, 2.436452, 0.4045945, 0.1480201, 2.42185, 0.4270202, 0.3771345, 2.405065, 0.1455686, -0.2739341, 2.350859, 0.5921576, -0.2521009, 2.303813, 0.1677397, -0.1463585, 2.410283, 0.6410533, -0.174369, 2.340579
8, 1, 1, 63562202801080, 0, 0, 612178207942, -0.0406670256018453, 2.398488, 138.251.213.82, 0, 100, 0.2926754, -0.9515456, 2.432061, 0.5240541, -0.9543216, 2.42776, 0.1677282, 0.1080853, 2.467247, 0.6303359, 0.07596031, 2.472382, 0.2831429, -1.014219, 2.323915, 0.5423874, -1.034794, 2.352989, 0.1702744, -0.203964, 2.351215, 0.6268777, -0.2158751, 2.366247, 0.1828418, -0.2630683, 2.333154, 0.6270059, -0.272143, 2.335456, 0.444816, 0.6301563, 2.448076, 0.34259, -0.1726486, 2.424338, 0.4951958, -0.1743644, 2.417658, 0.2987526, -0.6240661, 2.415333, 0.526135, -0.6183094, 2.407014, 0.410025, 0.4826791, 2.465699, 0.2439314, 0.3621907, 2.454737, 0.5784204, 0.3480791, 2.431184, 0.4258723, -0.1762878, 2.459717, 0.418953, 0.1585588, 2.469733, 0.4126273, 0.4031116, 2.469178, 0.1329136, -0.2282421, 2.330727, 0.6594393, -0.2235633, 2.328, 0.1653212, -0.1299289, 2.378439, 0.6382003, -0.1549971, 2.385118
8, 1, 1, 63562202801080, 0, 1, 275595384343, -0.598492168460299, 2.098383, 138.251.207.136, 0, 100, 0.3574961, -0.7972006, 2.561783, 0.5506355, -0.9370342, 2.486362, 0.1914705, 0.09566075, 2.462442, 0.6457348, 0.07267281, 2.414237, 0.3425173, -0.9217708, 2.516436, 0.5229179, -1.035328, 2.425337, 0.1669947, -0.2332886, 2.380806, 0.6284655, -0.247395, 2.312788, 0.1728509, -0.2983326, 2.365767, 0.6131726, -0.3105996, 2.294634, 0.40531, 0.5920173, 2.351613, 0.3205649, -0.1646248, 2.397061, 0.4661815, -0.1718637, 2.410522, 0.2937499, -0.4444665, 2.418993, 0.5419551, -0.5556861, 2.422283, 0.4355389, 0.4513181, 2.397027, 0.2525712, 0.3336331, 2.390225, 0.5823538, 0.3168541, 2.382141, 0.3780128, -0.1668106, 2.436481, 0.404623, 0.1481022, 2.421867, 0.4270254, 0.3771743, 2.405063, 0.1437882, -0.2651124, 2.354283, 0.5912842, -0.2605842, 2.297907, 0.1657821, -0.1441754, 2.410917, 0.6409541, -0.1740464, 2.340324
