Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Init_Angle, Skeleton_Init_Dist, Skeleton_Time, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
0, 63560282035525, 0, 0, -0.347086194789634, 1.804056, 797244559, 0, 0, 0, -0.49786, -0.8373678, 2.318763, -0.3262283, -0.8805348, 2.389893, -0.523317, 0.2823853, 1.819878, 0.2169961, 0.2252077, 2.15034, -0.5341684, -0.9101005, 2.267302, -0.2967713, -0.9548613, 2.351717, -0.8166227, 0.3291869, 1.692035, 0.5199783, 0.2094612, 2.335656, -0.9035876, 0.3278285, 1.659548, 0.5787122, 0.2008499, 2.382423, -0.09806854, 0.4859449, 1.922149, -0.2941591, -0.1899326, 2.046092, -0.1434394, -0.1953617, 2.121387, -0.3690819, -0.4730946, 2.167268, -0.2172221, -0.4782623, 2.229928, -0.1047111, 0.3546291, 1.984898, -0.3176518, 0.2780146, 1.925541, 0.02064808, 0.2571476, 2.072341, -0.2394975, -0.1962443, 2.110101, -0.1756765, 0.0838436, 2.052711, -0.1236777, 0.2883521, 2.003605, -0.7715343, 0.3876842, 1.646656, 0.5481452, 0.2627472, 2.291433, -0.7510442, 0.3144723, 1.722351, 0.4379699, 0.2120885, 2.277357
0, 63560282035525, 0, 1, 0.404850641358962, 2.08009, 1536002922550, 1, 0, 0, -0.3043948, -0.9033687, 2.294907, -0.1329713, -0.8897985, 2.377718, -0.5776952, 0.2048088, 1.802781, 0.1598212, 0.3180953, 2.171762, -0.3278983, -0.9849445, 2.232887, -0.08710597, -0.9585018, 2.328946, -0.8709042, 0.1689348, 1.669105, 0.4467177, 0.3836034, 2.352119, -0.9459532, 0.1484947, 1.637255, 0.5084465, 0.3893241, 2.393902, -0.2034455, 0.4988952, 1.934109, -0.244197, -0.1754153, 2.062925, -0.1173288, -0.1637619, 2.112843, -0.2860325, -0.5171987, 2.164932, -0.1364782, -0.5253513, 2.249207, -0.208979, 0.3601044, 1.98453, -0.3727604, 0.2436439, 1.933887, -0.03569812, 0.3116039, 2.082553, -0.1835406, -0.1722274, 2.120492, -0.197029, 0.0978609, 2.058349, -0.2062269, 0.2957284, 2.005061, -0.8527691, 0.2417608, 1.614664, 0.4483469, 0.4429782, 2.302291, -0.784735, 0.1798403, 1.703816, 0.3634093, 0.3603242, 2.299938
0, 63560282035797, 0, 0, -0.347086194789634, 1.804056, 800244551, 0, 0, 0, -0.4976261, -0.8363619, 2.318963, -0.3261096, -0.8802279, 2.38902, -0.5230833, 0.2827175, 1.819887, 0.2166492, 0.2252256, 2.150162, -0.5357252, -0.9102958, 2.267212, -0.2938789, -0.9597983, 2.346043, -0.8145404, 0.3291197, 1.688981, 0.5214686, 0.2081083, 2.331473, -0.9014114, 0.3296542, 1.657685, 0.5792974, 0.1965502, 2.377939, -0.0984709, 0.485903, 1.921508, -0.2945994, -0.1898473, 2.046577, -0.1436181, -0.1953612, 2.121514, -0.3687841, -0.4725821, 2.166605, -0.2170206, -0.4777178, 2.22954, -0.1050863, 0.354621, 1.98457, -0.3181835, 0.2779915, 1.925538, 0.02013873, 0.2572645, 2.072592, -0.2397918, -0.1961951, 2.110399, -0.1760236, 0.08385164, 2.052704, -0.1240483, 0.288346, 2.003358, -0.7715448, 0.3872113, 1.645308, 0.5486945, 0.2610107, 2.28622, -0.7507141, 0.3147183, 1.722221, 0.4381953, 0.2116437, 2.276148
0, 63560282035797, 0, 1, 0.404850641358962, 2.08009, 1536005591496, 1, 0, 0, -0.3034574, -0.8991123, 2.294234, -0.1325416, -0.888701, 2.379308, -0.578004, 0.2047724, 1.802845, 0.1599132, 0.3177239, 2.172752, -0.3243118, -0.9795823, 2.238416, -0.08897764, -0.9567786, 2.328432, -0.8739236, 0.1697351, 1.674277, 0.4466895, 0.3848451, 2.358667, -0.9495186, 0.1498617, 1.64205, 0.5174626, 0.3886369, 2.419144, -0.2041032, 0.4991044, 1.934633, -0.2446156, -0.1754273, 2.063271, -0.1180544, -0.1639646, 2.114041, -0.2862483, -0.5170012, 2.16529, -0.1367817, -0.5253491, 2.249138, -0.209463, 0.3601594, 1.985803, -0.3731485, 0.243644, 1.934338, -0.03640777, 0.3117603, 2.083416, -0.1840947, -0.1723136, 2.121156, -0.1975978, 0.09790789, 2.059246, -0.2067449, 0.2957804, 2.00622, -0.8560216, 0.2415433, 1.61725, 0.449763, 0.4425572, 2.302565, -0.779995, 0.1816726, 1.708485, 0.3637929, 0.3606668, 2.300247
0, 63560282036062, 0, 0, -0.347086194789634, 1.804056, 802914565, 0, 0, 0, -0.4979673, -0.8376193, 2.320163, -0.3246453, -0.8834687, 2.388472, -0.5226727, 0.2821786, 1.818775, 0.2164025, 0.2250361, 2.149839, -0.5307727, -0.9098997, 2.269493, -0.2884904, -0.9650547, 2.342949, -0.811381, 0.3270214, 1.686086, 0.5208988, 0.2079165, 2.329771, -0.9003699, 0.3271566, 1.65472, 0.5799981, 0.1972323, 2.377054, -0.09836387, 0.4855472, 1.920261, -0.2934625, -0.1906021, 2.045216, -0.1434526, -0.1954722, 2.121434, -0.36838, -0.4730416, 2.166825, -0.2175486, -0.4784625, 2.22982, -0.1053352, 0.3544118, 1.983613, -0.3163521, 0.2766228, 1.922644, 0.01994507, 0.2572228, 2.072233, -0.2392569, -0.1965926, 2.109858, -0.1759075, 0.08356674, 2.051965, -0.1242087, 0.2881207, 2.002458, -0.7702699, 0.3839239, 1.643368, 0.5490168, 0.2624249, 2.28865, -0.7497691, 0.313603, 1.719508, 0.4385698, 0.2116917, 2.274849
0, 63560282036062, 0, 1, 0.404850641358962, 2.08009, 1536008262179, 1, 0, 0, -0.3045263, -0.9020118, 2.292815, -0.133119, -0.8889411, 2.379102, -0.5777224, 0.2043489, 1.802981, 0.1607455, 0.3170893, 2.172211, -0.3272839, -0.9833503, 2.234004, -0.08800177, -0.9575733, 2.329087, -0.8712757, 0.1681372, 1.669058, 0.4463308, 0.3846102, 2.353618, -0.945409, 0.1477325, 1.635063, 0.514698, 0.3934213, 2.398043, -0.2037352, 0.4984291, 1.932065, -0.2447899, -0.1760693, 2.062398, -0.1178102, -0.1639782, 2.111618, -0.2855711, -0.5174063, 2.165586, -0.1368516, -0.5253636, 2.248982, -0.2091056, 0.3593093, 1.984084, -0.3730915, 0.243294, 1.933668, -0.03621387, 0.3108591, 2.080834, -0.184133, -0.1727094, 2.119698, -0.1974443, 0.09729763, 2.057704, -0.2064535, 0.2949926, 2.004554, -0.8540776, 0.2410702, 1.614243, 0.4469105, 0.439805, 2.302158, -0.7807305, 0.1799965, 1.704985, 0.3640429, 0.3602979, 2.299456
0, 63560282036319, 0, 0, -0.347086194789634, 1.804056, 805244540, 0, 0, 0, -0.4974436, -0.8370747, 2.319077, -0.3251724, -0.8772666, 2.388368, -0.5077339, 0.2794675, 1.818117, 0.2171665, 0.2252432, 2.146131, -0.5334678, -0.9090127, 2.265588, -0.2967642, -0.9526302, 2.35088, -0.8071098, 0.3252023, 1.691647, 0.5214443, 0.2098148, 2.328561, -0.8936971, 0.3185247, 1.663164, 0.5807664, 0.1990255, 2.374174, -0.09851982, 0.4851509, 1.91872, -0.2866653, -0.1930933, 2.039938, -0.1403104, -0.1959347, 2.120714, -0.3676697, -0.4710588, 2.164534, -0.2167492, -0.4772431, 2.228755, -0.104374, 0.3548595, 1.981256, -0.3095802, 0.274539, 1.919044, 0.02085148, 0.2564673, 2.068056, -0.2341116, -0.1980061, 2.107026, -0.1732678, 0.083292, 2.049405, -0.1228989, 0.2884155, 2.000071, -0.7692445, 0.3827868, 1.644345, 0.548958, 0.263025, 2.284011, -0.7357832, 0.3107256, 1.721168, 0.4381009, 0.2116911, 2.273065
0, 63560282036319, 0, 1, 0.404850641358962, 2.08009, 1536010921753, 1, 0, 0, -0.304759, -0.9020517, 2.293897, -0.1335084, -0.8823035, 2.377688, -0.5787055, 0.2037649, 1.803374, 0.1598335, 0.3163249, 2.169776, -0.3247812, -0.9787589, 2.236879, -0.08944072, -0.9547448, 2.332833, -0.8719763, 0.167154, 1.670887, 0.4450423, 0.3871751, 2.348887, -0.9495898, 0.1491599, 1.637561, 0.5125857, 0.3897312, 2.391, -0.2041022, 0.4982805, 1.931343, -0.2447338, -0.1764397, 2.062027, -0.117599, -0.1642986, 2.111927, -0.2860305, -0.5173913, 2.164917, -0.1368591, -0.5258582, 2.248805, -0.2091236, 0.359293, 1.983409, -0.3736269, 0.2429879, 1.933548, -0.03632617, 0.3111408, 2.080635, -0.1839998, -0.1730278, 2.119605, -0.1974186, 0.09710877, 2.057346, -0.2064691, 0.2949229, 2.003958, -0.8541062, 0.23886, 1.613775, 0.4511362, 0.444265, 2.293429, -0.7848411, 0.1780765, 1.703994, 0.3636514, 0.3603497, 2.298073
0, 63560282036598, 0, 0, -0.347086194789634, 1.804056, 808244518, 0, 0, 0, -0.497013, -0.8359993, 2.318691, -0.3250384, -0.8821019, 2.388993, -0.5183747, 0.2813917, 1.819731, 0.2175803, 0.2252738, 2.147687, -0.5317769, -0.9058336, 2.269597, -0.2944535, -0.9567133, 2.350556, -0.8125756, 0.3255337, 1.688127, 0.5211255, 0.2087081, 2.327631, -0.9004544, 0.3224624, 1.656999, 0.5803654, 0.1992002, 2.373542, -0.09925901, 0.4850947, 1.918303, -0.2930759, -0.1913677, 2.044398, -0.1420504, -0.1958369, 2.120334, -0.3680983, -0.4713416, 2.16461, -0.2176745, -0.4792634, 2.229856, -0.1059879, 0.3543978, 1.981714, -0.3185583, 0.2757652, 1.923515, 0.01936765, 0.2570074, 2.069305, -0.2379688, -0.1973011, 2.108375, -0.1756544, 0.08320904, 2.050178, -0.1246564, 0.2880293, 2.000577, -0.7702662, 0.3824148, 1.641364, 0.5501058, 0.2625234, 2.283911, -0.7456005, 0.3104228, 1.719915, 0.4394729, 0.2113704, 2.273064
0, 63560282036598, 0, 1, 0.404850641358962, 2.08009, 1536013590773, 1, 0, 0, -0.3039765, -0.8976814, 2.293226, -0.133415, -0.8847433, 2.377392, -0.5783864, 0.2031807, 1.80203, 0.1602931, 0.3163611, 2.170392, -0.3225129, -0.976699, 2.233959, -0.08898903, -0.9552158, 2.329749, -0.8720876, 0.1667893, 1.672353, 0.4474081, 0.3844868, 2.353421, -0.9486212, 0.1477288, 1.640446, 0.5100779, 0.3896806, 2.3929, -0.2047329, 0.4983249, 1.931192, -0.2447436, -0.1761489, 2.061944, -0.1176832, -0.1642312, 2.112751, -0.2831841, -0.5150393, 2.164062, -0.137018, -0.5254843, 2.247473, -0.2098072, 0.3589686, 1.98251, -0.3738591, 0.242641, 1.932975, -0.03698625, 0.31138, 2.081271, -0.1840353, -0.1728229, 2.119954, -0.1977877, 0.09696855, 2.057042, -0.2070655, 0.2946346, 2.003201, -0.8563709, 0.2378481, 1.61535, 0.4485114, 0.4415165, 2.295908, -0.7857348, 0.177325, 1.703188, 0.364283, 0.360763, 2.296032
0, 63560282036874, 0, 0, -0.347086194789634, 1.804056, 810914510, 0, 0, 0, -0.4969925, -0.8366361, 2.318641, -0.3244638, -0.8818291, 2.387938, -0.5192322, 0.2813314, 1.818703, 0.2177836, 0.224565, 2.148591, -0.5285043, -0.9062046, 2.267437, -0.2935852, -0.9582645, 2.347864, -0.8113358, 0.3249455, 1.686576, 0.5222329, 0.2084115, 2.326537, -0.8955633, 0.3214708, 1.6539, 0.5811259, 0.1976107, 2.3708, -0.1000726, 0.4848453, 1.917409, -0.2940215, -0.191105, 2.044662, -0.1428603, -0.1958717, 2.120111, -0.3674427, -0.4709151, 2.164031, -0.2179514, -0.4795683, 2.230032, -0.1071773, 0.354063, 1.98153, -0.3195744, 0.2757495, 1.923433, 0.01868123, 0.2571114, 2.069652, -0.238953, -0.1971646, 2.108482, -0.1766934, 0.08311079, 2.050152, -0.125802, 0.287752, 2.000428, -0.7707143, 0.3820862, 1.642761, 0.5524908, 0.2626126, 2.283719, -0.7461556, 0.3105017, 1.718172, 0.440534, 0.211038, 2.272622
0, 63560282036874, 0, 1, 0.404850641358962, 2.08009, 1536016261460, 1, 0, 0, -0.3056363, -0.9039206, 2.294086, -0.13288, -0.8871698, 2.377968, -0.5787612, 0.2026756, 1.802376, 0.1597795, 0.3158048, 2.169178, -0.325911, -0.9845211, 2.228582, -0.09012255, -0.9547692, 2.328953, -0.8682294, 0.1662659, 1.662197, 0.4479604, 0.3832352, 2.344861, -0.9394769, 0.14669, 1.625662, 0.5131968, 0.3896467, 2.388818, -0.2056677, 0.4977156, 1.930315, -0.2458859, -0.1766693, 2.061559, -0.1186713, -0.1652033, 2.112308, -0.2855946, -0.5177888, 2.164379, -0.1368585, -0.5261409, 2.247859, -0.2101875, 0.3586418, 1.982595, -0.3741567, 0.2422566, 1.932384, -0.03790516, 0.3109617, 2.079876, -0.1851304, -0.1735662, 2.119618, -0.1983957, 0.09652358, 2.05703, -0.2074846, 0.2942895, 2.003273, -0.8525071, 0.2361268, 1.608691, 0.4512529, 0.4412868, 2.294494, -0.7850195, 0.1778749, 1.702881, 0.3633071, 0.3597117, 2.293716
0, 63560282037129, 0, 0, -0.347086194789634, 1.804056, 813575162, 0, 0, 0, -0.4977769, -0.8374228, 2.320237, -0.3258237, -0.8775839, 2.389581, -0.5201678, 0.280782, 1.818549, 0.2165753, 0.2239811, 2.149045, -0.5260835, -0.9045551, 2.274718, -0.3002606, -0.9484404, 2.360347, -0.8169138, 0.3260121, 1.687434, 0.5194647, 0.208607, 2.331972, -0.898267, 0.3239939, 1.654671, 0.5799447, 0.1977029, 2.380062, -0.1006384, 0.4848373, 1.91701, -0.2955641, -0.1907651, 2.043836, -0.1445722, -0.1958748, 2.120049, -0.3683876, -0.4715526, 2.164859, -0.2181328, -0.47891, 2.229661, -0.1075841, 0.3542426, 1.981225, -0.3192483, 0.2757757, 1.922439, 0.0181371, 0.2569795, 2.069147, -0.2407255, -0.1969909, 2.108239, -0.177627, 0.08322027, 2.049939, -0.1263116, 0.2878999, 2.000144, -0.7714707, 0.3818723, 1.640989, 0.5493498, 0.2628552, 2.288103, -0.7392944, 0.3098434, 1.723231, 0.4398186, 0.210943, 2.272325
