Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Init_Angle, Skeleton_Init_Dist, Skeleton_Time, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
N/A, 63560257409460, 0, 0, 0.512123731342074, 1.990349, 1289754032337, 0, 0, 0, -0.2078306, -0.9379844, 2.231646, -0.1128394, -0.9112985, 2.27996, -0.3769937, 0.1498271, 1.89369, -0.07283577, 0.3065751, 1.919111, -0.2247834, -1.024747, 2.145537, -0.1030228, -0.9761295, 2.215105, -0.491402, 0.08192372, 1.967807, 0.04797132, 0.3452539, 2.035409, -0.5157882, 0.04244439, 2.005652, 0.08293922, 0.3510206, 2.076565, -0.2315365, 0.4647192, 1.752284, -0.2173624, -0.2363551, 1.961373, -0.1639409, -0.223312, 1.949571, -0.219783, -0.5571114, 2.078619, -0.1459678, -0.5358396, 2.100295, -0.2281244, 0.3259126, 1.828926, -0.2831597, 0.2104656, 1.856926, -0.1492249, 0.2811829, 1.862596, -0.1850925, -0.2337375, 1.998289, -0.2056852, 0.05045263, 1.921829, -0.2221974, 0.2583613, 1.854988, -0.5031586, 0.1429397, 1.900618, 0.04444316, 0.3920027, 1.978349, -0.4558922, 0.09564254, 1.935335, 0.01668662, 0.3254677, 2.004348
N/A, 63560257409460, 0, 1, -0.255232008489798, 1.74608, 45557598866, 1, 0, 0, -0.271331, -0.8880814, 2.389942, -0.1754902, -0.9292253, 2.415604, -0.3579491, 0.2227591, 1.866752, -0.04617943, 0.2110974, 1.856516, -0.2882704, -0.9757759, 2.315676, -0.1671972, -1.007508, 2.339357, -0.4792148, 0.234291, 1.956972, 0.07893394, 0.1860209, 1.973541, -0.5145414, 0.2301185, 1.993111, 0.1088985, 0.1666538, 2.01114, -0.197907, 0.4427493, 1.671564, -0.2386631, -0.2351315, 1.968101, -0.1788545, -0.2378185, 1.986801, -0.2455021, -0.5054063, 2.118856, -0.1756083, -0.5303227, 2.154932, -0.191989, 0.306431, 1.768238, -0.2670508, 0.2369096, 1.811039, -0.133376, 0.2241003, 1.814236, -0.211393, -0.2409793, 2.021605, -0.2021295, 0.03723715, 1.903521, -0.1946709, 0.2405447, 1.804949, -0.4779045, 0.2983872, 1.877035, 0.08524509, 0.2363629, 1.900626, -0.4404444, 0.2317699, 1.91838, 0.05012013, 0.187636, 1.944525
N/A, 63560257409716, 0, 0, 0.512123731342074, 1.990349, 1289757032075, 0, 0, 0, -0.2091171, -0.9436806, 2.229224, -0.1130532, -0.9112265, 2.28209, -0.3769886, 0.1490756, 1.892832, -0.0726665, 0.3069204, 1.917914, -0.2224727, -1.017569, 2.169986, -0.1046343, -0.9724492, 2.223809, -0.4938689, 0.0792723, 1.967073, 0.04738946, 0.3452148, 2.032917, -0.5185046, 0.0357774, 2.008957, 0.07904024, 0.3479061, 2.06356, -0.2318132, 0.4643983, 1.751435, -0.2173056, -0.2363338, 1.961553, -0.1638942, -0.2234198, 1.949372, -0.219762, -0.5522662, 2.074887, -0.1463678, -0.532884, 2.095648, -0.2282167, 0.3255686, 1.828149, -0.2832464, 0.2103804, 1.856602, -0.149367, 0.28123, 1.861908, -0.185042, -0.2338154, 1.998318, -0.2057118, 0.05031514, 1.921558, -0.2222722, 0.2580852, 1.854374, -0.5060454, 0.1418335, 1.890362, 0.04401238, 0.3922251, 1.973461, -0.4584273, 0.09199643, 1.936528, 0.0162555, 0.3267753, 2.002135
N/A, 63560257409716, 0, 1, -0.255232008489798, 1.74608, 45559928036, 1, 0, 0, -0.2710865, -0.8871401, 2.388016, -0.1753835, -0.937049, 2.413818, -0.3588084, 0.2226665, 1.865817, -0.04630062, 0.2111199, 1.85516, -0.2871039, -0.9675178, 2.331707, -0.1656952, -1.014971, 2.327749, -0.4785855, 0.2324833, 1.953273, 0.07818873, 0.1845079, 1.97236, -0.5144472, 0.228453, 1.988439, 0.1080613, 0.1625154, 2.014786, -0.1981052, 0.4425238, 1.670621, -0.2386701, -0.2351966, 1.968073, -0.1788599, -0.2377604, 1.98673, -0.2454863, -0.5051428, 2.118517, -0.1757191, -0.5385222, 2.162862, -0.1920921, 0.3061299, 1.767448, -0.2671536, 0.2365497, 1.810585, -0.1334999, 0.2241412, 1.813497, -0.2113966, -0.2409845, 2.021568, -0.2021696, 0.03713663, 1.903265, -0.1947593, 0.2403017, 1.80432, -0.4781225, 0.2973383, 1.874729, 0.08343978, 0.2348365, 1.900533, -0.4400171, 0.2293786, 1.914691, 0.04903309, 0.1872954, 1.942515
N/A, 63560257409993, 0, 0, 0.512123731342074, 1.990349, 1289759691652, 0, 0, 0, -0.2087141, -0.9371343, 2.23261, -0.1137552, -0.9132766, 2.285796, -0.3768784, 0.1475288, 1.891268, -0.07260396, 0.3069399, 1.916684, -0.2229641, -1.021806, 2.159972, -0.1037881, -0.9770928, 2.221311, -0.4937602, 0.07731184, 1.967222, 0.04843558, 0.3474034, 2.036467, -0.5186982, 0.03457747, 2.008219, 0.08362098, 0.3546384, 2.077543, -0.2318791, 0.4639987, 1.750415, -0.217231, -0.23615, 1.961449, -0.1638342, -0.2231546, 1.948999, -0.2198593, -0.5522943, 2.075572, -0.1460027, -0.5365155, 2.099941, -0.2283135, 0.3252673, 1.827015, -0.2832821, 0.2100654, 1.855988, -0.149444, 0.2813276, 1.861169, -0.1849752, -0.2336203, 1.998115, -0.2057313, 0.05025796, 1.921071, -0.2223485, 0.2578513, 1.85343, -0.5043342, 0.1410519, 1.895708, 0.04416889, 0.3926015, 1.976684, -0.4590849, 0.09032708, 1.936557, 0.01632479, 0.327169, 2.001897
N/A, 63560257409993, 0, 1, -0.255232008489798, 1.74608, 45562258706, 1, 0, 0, -0.2709576, -0.8871183, 2.388726, -0.1754621, -0.93625, 2.414662, -0.360062, 0.2214769, 1.866722, -0.04634793, 0.2111724, 1.854377, -0.2868242, -0.967027, 2.325747, -0.1668681, -1.006478, 2.337444, -0.4787499, 0.2301527, 1.953779, 0.07804789, 0.1860356, 1.973097, -0.5162535, 0.2226339, 1.992646, 0.1076497, 0.1650964, 2.010633, -0.1982469, 0.4421955, 1.669864, -0.238693, -0.2352285, 1.968081, -0.1788727, -0.2377785, 1.986669, -0.2454744, -0.5050282, 2.118437, -0.17588, -0.5405048, 2.165166, -0.1921408, 0.3058822, 1.76666, -0.2671564, 0.2361405, 1.809868, -0.1336052, 0.224151, 1.812918, -0.211413, -0.2410063, 2.021552, -0.2022034, 0.03701688, 1.902958, -0.1948074, 0.2400858, 1.803665, -0.4768125, 0.2929614, 1.874636, 0.08442427, 0.2358196, 1.901361, -0.4398555, 0.2319331, 1.909537, 0.04914193, 0.1876529, 1.942283
N/A, 63560257410259, 0, 0, 0.512123731342074, 1.990349, 1289762031671, 0, 0, 0, -0.2085266, -0.9415078, 2.230315, -0.1132012, -0.9101902, 2.2876, -0.376797, 0.14655, 1.890142, -0.07197781, 0.3068186, 1.915926, -0.225528, -1.023803, 2.157649, -0.1037899, -0.9751894, 2.221105, -0.4898843, 0.0827561, 1.955824, 0.0476812, 0.3451726, 2.03422, -0.5169598, 0.06651627, 1.979853, 0.0815375, 0.3514208, 2.067644, -0.231952, 0.4637828, 1.749955, -0.2171989, -0.2362971, 1.961544, -0.163849, -0.2231105, 1.948703, -0.2197261, -0.5545402, 2.076307, -0.1457854, -0.5389072, 2.102646, -0.2284616, 0.3250871, 1.826249, -0.2833118, 0.209777, 1.855343, -0.1495862, 0.2814516, 1.860332, -0.184977, -0.2336634, 1.998026, -0.2058045, 0.05016662, 1.920658, -0.2224754, 0.2576877, 1.852752, -0.5037923, 0.1363891, 1.895195, 0.04220946, 0.3899928, 1.974106, -0.4560159, 0.0921509, 1.930654, 0.01109166, 0.3277443, 1.992206
N/A, 63560257410259, 0, 1, -0.255232008489798, 1.74608, 45565258718, 1, 0, 0, -0.271145, -0.8884075, 2.38988, -0.1749399, -0.9411307, 2.414044, -0.3600699, 0.2206424, 1.866165, -0.04645808, 0.2113179, 1.853019, -0.2879506, -0.9701284, 2.331778, -0.165033, -1.021976, 2.321091, -0.4859246, 0.2295487, 1.960255, 0.08017401, 0.1863262, 1.97212, -0.5148503, 0.2248961, 1.983556, 0.1100534, 0.1675127, 2.01066, -0.1984455, 0.4418886, 1.668657, -0.2386882, -0.23541, 1.96813, -0.1788528, -0.2378233, 1.986618, -0.2454435, -0.5049046, 2.118253, -0.1756426, -0.5406646, 2.164929, -0.1922017, 0.3056539, 1.766194, -0.2672827, 0.2355356, 1.809233, -0.1337797, 0.2241244, 1.812023, -0.2113994, -0.2410858, 2.021546, -0.2022285, 0.03688169, 1.902786, -0.1948606, 0.2398793, 1.803282, -0.4786069, 0.2936182, 1.872475, 0.08570792, 0.2371279, 1.898647, -0.4614075, 0.2196806, 1.944311, 0.052159, 0.1874496, 1.944143
N/A, 63560257410518, 0, 0, 0.512123731342074, 1.990349, 1289765031338, 0, 0, 0, -0.2089905, -0.9488571, 2.229822, -0.1127112, -0.9135678, 2.286383, -0.3768114, 0.1459095, 1.889499, -0.07173702, 0.3068622, 1.915664, -0.2244813, -1.026562, 2.154875, -0.1037231, -0.973696, 2.218394, -0.4909143, 0.08208734, 1.958034, 0.04811518, 0.3430122, 2.030949, -0.5184104, 0.0659679, 1.984506, 0.07334755, 0.3416053, 2.053876, -0.2319575, 0.4634809, 1.7491, -0.2170108, -0.2362347, 1.961659, -0.1636769, -0.2226843, 1.94832, -0.2195087, -0.5546011, 2.076737, -0.1455751, -0.5398692, 2.102477, -0.228479, 0.3249379, 1.82563, -0.2833155, 0.2097717, 1.854955, -0.1496526, 0.2816041, 1.859709, -0.1848002, -0.2334473, 1.997913, -0.2057662, 0.05015969, 1.92033, -0.2224789, 0.2575784, 1.852217, -0.5028084, 0.137153, 1.897259, 0.04461649, 0.3918903, 1.969955, -0.459006, 0.0889942, 1.933679, 0.01436882, 0.3266665, 1.99514
N/A, 63560257410518, 0, 1, -0.255232008489798, 1.74608, 45567928058, 1, 0, 0, -0.2713049, -0.8889568, 2.389976, -0.1751428, -0.93602, 2.413712, -0.3602712, 0.220187, 1.865643, -0.04643181, 0.2110191, 1.852642, -0.287245, -0.9667808, 2.335436, -0.1668263, -1.005433, 2.340102, -0.4861242, 0.2286526, 1.962238, 0.07844563, 0.1825243, 1.971733, -0.5177441, 0.2244624, 1.99738, 0.108644, 0.1591175, 2.012002, -0.198486, 0.4418089, 1.668171, -0.2386987, -0.2354635, 1.968365, -0.1788446, -0.2377372, 1.986496, -0.2454384, -0.5047176, 2.117945, -0.1757117, -0.5361719, 2.160878, -0.1923179, 0.3053863, 1.765775, -0.2673956, 0.2351276, 1.808906, -0.1338217, 0.2241541, 1.811703, -0.2114031, -0.2410818, 2.021658, -0.2022836, 0.03674184, 1.902592, -0.1949612, 0.2396414, 1.802907, -0.4787224, 0.2945328, 1.873269, 0.08407833, 0.2326795, 1.900362, -0.4615647, 0.2192057, 1.944088, 0.0494415, 0.1864799, 1.940688
