Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Init_Angle, Skeleton_Init_Dist, Skeleton_Time, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
0, 63560299013840, 0, 0, -0.227514962684038, 3.105797, 170579935430, 1, 0, 0, 0.03566409, -1.160285, 3.108504, 0.2725701, -1.162127, 3.082282, -0.1481548, -0.2229827, 3.116598, 0.4272923, -0.2193745, 3.135781, 0.0313529, -1.222556, 3.031987, 0.2863152, -1.216451, 3.007225, -0.3040951, -0.4960006, 3.051285, 0.618361, -0.4604759, 3.074557, -0.3329683, -0.5688548, 3.043856, 0.6587579, -0.5159993, 3.068174, 0.1234835, 0.242516, 3.154965, 0.06675604, -0.4844117, 3.071179, 0.2111514, -0.4829986, 3.08306, 0.05251606, -0.8272327, 3.095218, 0.2457862, -0.8268323, 3.078214, 0.1368627, 0.10835, 3.157209, -0.02921844, -0.01215297, 3.141873, 0.2944252, -0.009455949, 3.139912, 0.1347394, -0.4888256, 3.112819, 0.135083, -0.187402, 3.141477, 0.1361493, 0.03516361, 3.155633, -0.3141859, -0.515303, 3.047118, 0.6025218, -0.4703307, 3.023367, -0.2633339, -0.4222117, 3.070491, 0.5718733, -0.3893597, 3.087265
0, 63560299013840, 0, 1, -0.0121743054430224, 3.094631, 1705778007211, 0, 0, 0, 0.03089735, -1.152588, 3.088208, 0.2622338, -1.15849, 3.076782, -0.1540904, -0.2314353, 3.11554, 0.4297968, -0.220836, 3.14199, 0.02482191, -1.204321, 3.020436, 0.2704664, -1.211879, 3.004405, -0.3037913, -0.4929616, 3.044708, 0.6134682, -0.4651564, 3.073942, -0.3298157, -0.5648096, 3.027638, 0.6488083, -0.5282601, 3.076259, 0.1317554, 0.2446487, 3.161942, 0.06564119, -0.4820856, 3.073692, 0.215339, -0.4814802, 3.074382, 0.04882516, -0.8409148, 3.088089, 0.2379162, -0.8082451, 3.068694, 0.1358339, 0.1072101, 3.162049, -0.0255063, -0.01153302, 3.14674, 0.3018023, -0.003237039, 3.143407, 0.1420337, -0.4871039, 3.108005, 0.1392506, -0.187376, 3.141256, 0.1368256, 0.03423598, 3.159114, -0.3219566, -0.5353917, 3.007625, 0.6339337, -0.469649, 3.065043, -0.2753733, -0.4426887, 3.060682, 0.5643054, -0.3904691, 3.095963
0, 63560299014103, 0, 0, -0.227514962684038, 3.105797, 170582935248, 1, 0, 0, 0.03581011, -1.161981, 3.106436, 0.272108, -1.163824, 3.08212, -0.1472617, -0.2224616, 3.117714, 0.4280316, -0.2194262, 3.1351, 0.03140139, -1.221583, 3.034384, 0.2885937, -1.22031, 3.002607, -0.3042479, -0.4947871, 3.047555, 0.6186107, -0.4620155, 3.069646, -0.3313227, -0.569124, 3.043885, 0.6568591, -0.5239281, 3.063516, 0.1235484, 0.243213, 3.15438, 0.06661727, -0.4846767, 3.071328, 0.2108721, -0.4833077, 3.083249, 0.052408, -0.8271974, 3.093423, 0.2445098, -0.8316455, 3.081169, 0.1363183, 0.1084299, 3.15652, -0.02963389, -0.01268098, 3.141536, 0.29256, -0.009923518, 3.138786, 0.1345137, -0.4890804, 3.112982, 0.1347662, -0.1875236, 3.141299, 0.135673, 0.0351741, 3.155084, -0.3237343, -0.5683861, 3.041276, 0.5994443, -0.4690549, 3.027902, -0.2706202, -0.4352264, 3.068396, 0.5716715, -0.3895899, 3.08385
0, 63560299014103, 0, 1, -0.0121743054430224, 3.094631, 1705780667791, 0, 0, 0, 0.0317527, -1.153922, 3.087435, 0.2632351, -1.156772, 3.076645, -0.1566305, -0.2338031, 3.115801, 0.4326918, -0.2248814, 3.141034, 0.02143957, -1.214255, 3.016753, 0.2724152, -1.214546, 2.999919, -0.3043909, -0.4937503, 3.04429, 0.6140361, -0.4622562, 3.074184, -0.3296257, -0.5664757, 3.018874, 0.6490178, -0.5211963, 3.072722, 0.1315038, 0.2444433, 3.161875, 0.06530181, -0.4826994, 3.074135, 0.2150616, -0.4817131, 3.074737, 0.0472863, -0.8366134, 3.086372, 0.2386367, -0.8361456, 3.073466, 0.1352456, 0.1068225, 3.161296, -0.02568911, -0.01202136, 3.146595, 0.3015852, -0.004152596, 3.143527, 0.1417376, -0.4875027, 3.108382, 0.1389151, -0.187695, 3.141236, 0.1362855, 0.03387693, 3.158584, -0.3008778, -0.4816067, 3.0015, 0.6371672, -0.4835946, 3.073192, -0.2650313, -0.4216168, 3.068753, 0.5677953, -0.3935612, 3.093253
0, 63560299014379, 0, 0, -0.227514962684038, 3.105797, 170585605177, 1, 0, 0, 0.03623793, -1.156923, 3.108335, 0.2724776, -1.163445, 3.081515, -0.1480176, -0.2230898, 3.117425, 0.4291843, -0.2196858, 3.134127, 0.03053769, -1.225533, 3.032257, 0.2879775, -1.222259, 3.002361, -0.3012853, -0.5037321, 3.044395, 0.621138, -0.4610692, 3.070603, -0.3272369, -0.5686181, 3.036053, 0.6587183, -0.5240034, 3.080267, 0.1235984, 0.2435892, 3.152812, 0.06613919, -0.4842505, 3.071683, 0.2104359, -0.482685, 3.083405, 0.05220481, -0.826605, 3.094571, 0.2453351, -0.827652, 3.079873, 0.1360512, 0.1080041, 3.156026, -0.02953511, -0.01218644, 3.141582, 0.2924383, -0.01006901, 3.138642, 0.1340567, -0.4885867, 3.11323, 0.134509, -0.187533, 3.141143, 0.1353993, 0.03488913, 3.154703, -0.3113813, -0.4896086, 3.015998, 0.6114093, -0.4853161, 3.01964, -0.2654225, -0.4322976, 3.067249, 0.5733408, -0.3898934, 3.085011
0, 63560299014379, 0, 1, -0.0121743054430224, 3.094631, 1705783337639, 0, 0, 0, 0.03086206, -1.155258, 3.087575, 0.2625923, -1.156826, 3.077487, -0.1562514, -0.2337892, 3.116089, 0.4369054, -0.2304678, 3.139934, 0.02290548, -1.21192, 3.01959, 0.2714752, -1.213196, 3.002733, -0.2945346, -0.4842066, 3.045939, 0.6165273, -0.4639908, 3.070652, -0.3263566, -0.5697784, 3.032804, 0.6525635, -0.5246003, 3.076481, 0.1311247, 0.2442563, 3.160829, 0.0650562, -0.4826121, 3.0743, 0.2148019, -0.482095, 3.075049, 0.04831866, -0.8408728, 3.088355, 0.2382775, -0.8301518, 3.07198, 0.135644, 0.1068983, 3.16156, -0.02599476, -0.01177236, 3.146858, 0.3013497, -0.00445351, 3.143044, 0.1415053, -0.4876409, 3.108618, 0.1388947, -0.187746, 3.141368, 0.1365419, 0.0339081, 3.158784, -0.3132738, -0.4694493, 3.0188, 0.6406313, -0.4851421, 3.068, -0.2609916, -0.4235239, 3.068275, 0.5723112, -0.3980756, 3.088654
0, 63560299014647, 0, 0, -0.227514962684038, 3.105797, 170588275968, 1, 0, 0, 0.03674936, -1.158729, 3.109125, 0.2729614, -1.166984, 3.080115, -0.1455849, -0.2250449, 3.117912, 0.4291108, -0.2182207, 3.135046, 0.03012882, -1.221593, 3.031545, 0.2879746, -1.221776, 3.00192, -0.3012229, -0.5025631, 3.045735, 0.6223248, -0.4604923, 3.072607, -0.3285523, -0.5776912, 3.04677, 0.660239, -0.5232267, 3.071908, 0.1228131, 0.2435612, 3.15354, 0.06645126, -0.4845074, 3.071593, 0.2108884, -0.4829147, 3.083084, 0.05322008, -0.8277999, 3.094712, 0.2456821, -0.8312241, 3.080226, 0.1359764, 0.1078528, 3.155236, -0.03020027, -0.0130266, 3.141911, 0.2931871, -0.009321034, 3.138048, 0.1344117, -0.4888035, 3.113019, 0.1346191, -0.1876324, 3.140846, 0.1353868, 0.03474841, 3.15405, -0.2801991, -0.5254364, 2.993389, 0.6105416, -0.4826987, 3.021881, -0.271741, -0.4431988, 3.065161, 0.5739476, -0.3877578, 3.085476
0, 63560299014647, 0, 1, -0.0121743054430224, 3.094631, 1705786006538, 0, 0, 0, 0.03231259, -1.155224, 3.086684, 0.2621908, -1.157669, 3.077847, -0.1535195, -0.232863, 3.116666, 0.4375585, -0.2297782, 3.14029, 0.02157894, -1.213565, 3.017731, 0.2703357, -1.210682, 3.004403, -0.2975882, -0.4949099, 3.043193, 0.6196106, -0.464159, 3.072921, -0.329582, -0.5760294, 3.050873, 0.6547657, -0.52187, 3.070646, 0.1306269, 0.244727, 3.161107, 0.06503452, -0.4822285, 3.074324, 0.2146946, -0.4819616, 3.07535, 0.04943853, -0.8165546, 3.080181, 0.2365351, -0.827727, 3.071404, 0.135673, 0.1066754, 3.161447, -0.0256125, -0.01104975, 3.147789, 0.3013923, -0.00474444, 3.142844, 0.1414357, -0.4874395, 3.10878, 0.1388251, -0.1877378, 3.141378, 0.136536, 0.03375998, 3.158712, -0.2754879, -0.5018234, 2.9885, 0.6407139, -0.4782356, 3.0679, -0.2662033, -0.4417978, 3.064412, 0.5763528, -0.3952037, 3.09178
0, 63560299014910, 0, 0, -0.227514962684038, 3.105797, 170590935139, 1, 0, 0, 0.03569221, -1.164817, 3.10779, 0.2723336, -1.166077, 3.080126, -0.146172, -0.2238195, 3.116838, 0.4316576, -0.2185456, 3.134913, 0.03056203, -1.225619, 3.031535, 0.2892934, -1.224756, 2.998732, -0.3006471, -0.5007654, 3.045191, 0.6213509, -0.4601753, 3.072999, -0.3305369, -0.5722175, 3.042595, 0.660476, -0.5239851, 3.076752, 0.122582, 0.2434741, 3.153248, 0.06670734, -0.4847081, 3.07168, 0.2111479, -0.4828056, 3.08327, 0.05337543, -0.8311566, 3.095467, 0.2462953, -0.8338565, 3.081428, 0.136879, 0.1081621, 3.15636, -0.02945741, -0.01326209, 3.140849, 0.2936168, -0.009138733, 3.138313, 0.1346512, -0.48882, 3.113151, 0.1350346, -0.1875142, 3.141273, 0.1361393, 0.03498939, 3.15495, -0.2791963, -0.5142343, 2.986187, 0.6182091, -0.4904009, 3.022023, -0.2713726, -0.444356, 3.062528, 0.5752332, -0.3892799, 3.085993
0, 63560299014910, 0, 1, -0.0121743054430224, 3.094631, 1705788667096, 0, 0, 0, 0.03162017, -1.153958, 3.087277, 0.262008, -1.158737, 3.076527, -0.1539691, -0.2328253, 3.115748, 0.4374518, -0.2285297, 3.141067, 0.02236173, -1.213571, 3.018922, 0.2709663, -1.215439, 3.003041, -0.2935612, -0.4778034, 3.042051, 0.6180137, -0.4630616, 3.072435, -0.317179, -0.5685546, 3.011305, 0.6515506, -0.5246541, 3.079149, 0.1303651, 0.244081, 3.16017, 0.06507178, -0.4822605, 3.074403, 0.2146533, -0.482008, 3.075274, 0.0485108, -0.8363509, 3.086961, 0.2408122, -0.8139157, 3.066263, 0.1353907, 0.1064524, 3.161587, -0.02540055, -0.01197088, 3.14703, 0.3012656, -0.004676521, 3.142595, 0.1414331, -0.4874594, 3.108781, 0.1387454, -0.1878158, 3.141418, 0.1363228, 0.03357849, 3.158813, -0.2696906, -0.4772814, 2.999286, 0.6419451, -0.4530327, 3.045273, -0.2647631, -0.4358724, 3.063506, 0.5738542, -0.3955877, 3.091018
0, 63560299015181, 0, 0, -0.227514962684038, 3.105797, 170593605082, 1, 0, 0, 0.03695495, -1.16056, 3.109397, 0.2731218, -1.162938, 3.083776, -0.1448433, -0.2210887, 3.116176, 0.4294485, -0.217004, 3.135006, 0.03036708, -1.225926, 3.033567, 0.2875671, -1.221367, 3.001902, -0.3027772, -0.5018997, 3.041332, 0.6168961, -0.4567555, 3.069166, -0.3231524, -0.5706345, 3.025215, 0.6557043, -0.5261433, 3.081517, 0.1232029, 0.2427349, 3.153511, 0.06674058, -0.4847129, 3.071367, 0.211264, -0.4826089, 3.083209, 0.05188707, -0.8169725, 3.091982, 0.2465667, -0.8334576, 3.079745, 0.1373117, 0.1082262, 3.156858, -0.02876331, -0.01295355, 3.140865, 0.2939759, -0.009147167, 3.138375, 0.1347233, -0.4887565, 3.113001, 0.1352268, -0.1874172, 3.141361, 0.1365025, 0.0350692, 3.155298, -0.2656627, -0.4782642, 3.016471, 0.6113369, -0.4908912, 3.023744, -0.2706559, -0.4444999, 3.062168, 0.57346, -0.3875345, 3.086775
0, 63560299015181, 0, 1, -0.0121743054430224, 3.094631, 1705791336923, 0, 0, 0, 0.03156485, -1.154643, 3.087006, 0.2623117, -1.159326, 3.076433, -0.1525577, -0.2324295, 3.115374, 0.4379344, -0.2282003, 3.141435, 0.02350926, -1.212878, 3.017282, 0.2704036, -1.214187, 3.001976, -0.2998376, -0.4960026, 3.042683, 0.6176469, -0.4632826, 3.070025, -0.3272252, -0.5636857, 3.028879, 0.6545548, -0.5217007, 3.069645, 0.1304131, 0.2446921, 3.159614, 0.06501409, -0.4819866, 3.073979, 0.214653, -0.481815, 3.075144, 0.04861946, -0.839653, 3.087403, 0.2395435, -0.8334402, 3.072197, 0.1362352, 0.1062414, 3.161489, -0.02540307, -0.01162404, 3.146789, 0.3012473, -0.004334122, 3.142359, 0.1413758, -0.4872402, 3.108535, 0.1389755, -0.1878307, 3.141239, 0.1369844, 0.03341988, 3.158683, -0.2758246, -0.4862879, 3.00745, 0.6074353, -0.4914827, 3.026395, -0.2543259, -0.4234561, 3.066055, 0.5728341, -0.3961611, 3.090083
0, 63560299015447, 0, 0, -0.227514962684038, 3.105797, 170596275788, 1, 0, 0, 0.03729951, -1.160395, 3.110131, 0.272342, -1.161442, 3.083513, -0.1474705, -0.2251283, 3.115586, 0.4313253, -0.2200043, 3.135087, 0.02979368, -1.22428, 3.031633, 0.287168, -1.221074, 3.002154, -0.3018208, -0.4989814, 3.041444, 0.6224561, -0.4623328, 3.069165, -0.330935, -0.5692858, 3.038029, 0.6603516, -0.5235563, 3.079901, 0.1231767, 0.2419564, 3.154483, 0.06633608, -0.4845527, 3.071376, 0.2112085, -0.4826246, 3.082779, 0.05338459, -0.8285927, 3.095143, 0.2456276, -0.8312353, 3.078806, 0.137271, 0.1080557, 3.157653, -0.02976578, -0.01392117, 3.141141, 0.2944325, -0.009095728, 3.138672, 0.134546, -0.4887383, 3.112827, 0.1351208, -0.1874754, 3.141563, 0.1364523, 0.03493699, 3.155948, -0.2759962, -0.508529, 2.997932, 0.6156322, -0.4917948, 3.021886, -0.2688175, -0.4344776, 3.06447, 0.5755647, -0.3900256, 3.085477
