Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
21, 1, 4, 63562370929837, 0, 0, 57951865141, -0.717441863150473, 2.651679, 138.251.207.136, 0, 100, -0.009046313, -0.9131486, 2.741253, 0.1062778, -0.9043127, 2.635033, -0.1740444, 0.09390056, 2.869041, 0.1922458, 0.1515715, 2.543384, -0.100505, -0.9805653, 2.707547, 0.09838372, -0.9542811, 2.527678, -0.2133218, -0.208509, 2.804109, 0.1294776, -0.1504714, 2.480219, -0.194199, -0.2753763, 2.764753, 0.1093181, -0.2299295, 2.468548, -0.01449039, 0.6970216, 2.697767, -0.1056906, -0.1174111, 2.732349, 0.02489541, -0.1096816, 2.63238, -0.0554699, -0.5747378, 2.729365, 0.08841077, -0.5459157, 2.60762, 0.01777954, 0.5495571, 2.706329, -0.1252007, 0.4336188, 2.851999, 0.1497741, 0.4171914, 2.603069, -0.04129061, -0.1153498, 2.722363, -0.01136527, 0.2223017, 2.721273, 0.01058116, 0.4691919, 2.712561, -0.2300024, -0.2129916, 2.787, 0.1713406, -0.1539572, 2.457946, -0.2050076, -0.154597, 2.825937, 0.1573644, -0.09334346, 2.477287
21, 1, 4, 63562370929837, 0, 1, 2293458944459, 0.109339437252416, 2.503979, 138.251.213.82, 0, 100, -0.04869806, -0.912346, 2.745363, 0.09268756, -0.9040641, 2.63568, -0.146203, 0.1419705, 2.863457, 0.1801125, 0.128928, 2.533121, -0.1286704, -0.99272, 2.721535, 0.05824219, -0.9840398, 2.552012, -0.1907743, -0.1673521, 2.813635, 0.1179883, -0.1617278, 2.499848, -0.2058919, -0.2407187, 2.806333, 0.1033029, -0.2416395, 2.485528, 0.03494053, 0.6997153, 2.678539, -0.06381998, -0.09471229, 2.72137, 0.06403124, -0.1003124, 2.617675, -0.08134748, -0.5401273, 2.728384, 0.07495496, -0.5478555, 2.607758, 0.03480765, 0.5441206, 2.709179, -0.09654681, 0.4234763, 2.827222, 0.1669975, 0.4099263, 2.589027, 0.0260133, -0.09892544, 2.699063, 0.0348825, 0.2278752, 2.70916, 0.03642444, 0.4665055, 2.710988, -0.2272042, -0.1788761, 2.852724, 0.06441246, -0.1395919, 2.506775, -0.1936755, -0.1063968, 2.824028, 0.1405502, -0.1071397, 2.486108
21, 1, 4, 63562370929837, 1, 0, 57951865141, -0.64988008677962, 2.07012, 138.251.207.136, 0, 100, 0.5606947, -0.903289, 2.169416, 0.7071514, -0.9048979, 2.057103, 0.4944127, 0.03760965, 2.200537, 0.8484669, 0.06960444, 1.898958, 0.5082542, -0.9778376, 2.130179, 0.6675223, -0.9761067, 1.984294, 0.456496, -0.2045021, 2.158527, 0.8088252, -0.1720959, 1.834243, 0.4571365, -0.2749095, 2.154068, 0.8037156, -0.2433444, 1.839818, 0.6635302, 0.5673399, 2.082261, 0.5643494, -0.1954101, 2.0637, 0.6868358, -0.1907467, 1.993036, 0.5618479, -0.6193802, 2.098889, 0.6990642, -0.598985, 1.988224, 0.6791978, 0.4286577, 2.063336, 0.5325396, 0.2950761, 2.155751, 0.7966859, 0.2962524, 1.950797, 0.6367812, -0.1965432, 2.064614, 0.6603718, 0.1216777, 2.070594, 0.6753258, 0.3534322, 2.067347, 0.4141017, -0.174374, 2.173339, 0.7761564, -0.1411651, 1.863, 0.4564398, -0.1656172, 2.167876, 0.8151245, -0.1300781, 1.838621
21, 1, 4, 63562370929837, 1, 1, 2293458944459, 0.00182204373715427, 2.577857, 138.251.213.82, 0, 100, 0.5349419, -0.9089478, 2.171788, 0.6847398, -0.906745, 2.060234, 0.4988609, 0.01448193, 2.188567, 0.8689936, 0.04479906, 1.915038, 0.4706612, -0.9797501, 2.101091, 0.6618153, -0.9845449, 1.98831, 0.4593356, -0.2182158, 2.145389, 0.8347647, -0.1872194, 1.879882, 0.4713048, -0.2742907, 2.148892, 0.8268591, -0.2601843, 1.876827, 0.7007234, 0.5570322, 2.073952, 0.5920317, -0.1962118, 2.07965, 0.7089319, -0.1952332, 1.976161, 0.5433019, -0.6134894, 2.104091, 0.6985769, -0.5820897, 1.994249, 0.6925334, 0.4285463, 2.073046, 0.5515527, 0.2849168, 2.165303, 0.8291973, 0.291613, 1.954135, 0.6806396, -0.1987228, 2.052206, 0.6917992, 0.119362, 2.066946, 0.6942226, 0.3524653, 2.073057, 0.4680688, -0.2078393, 2.103069, 0.7936001, -0.1740979, 1.900099, 0.4422872, -0.1835805, 2.146197, 0.8397405, -0.1564353, 1.865398
21, 1, 4, 63562370929860, 0, 0, 57952195203, -0.717441863150473, 2.651679, 138.251.207.136, 0, 100, -0.008771151, -0.9134434, 2.741383, 0.1062495, -0.9043666, 2.635131, -0.1761375, 0.09594092, 2.878554, 0.1922973, 0.1510418, 2.54469, -0.1009797, -0.980757, 2.707695, 0.09851654, -0.9543518, 2.527776, -0.2108961, -0.2164814, 2.808533, 0.1313172, -0.1510263, 2.486132, -0.1894029, -0.3376895, 2.75105, 0.112517, -0.2309238, 2.476362, -0.01426386, 0.6977329, 2.698749, -0.1057434, -0.1175412, 2.732414, 0.02531822, -0.1097815, 2.633175, -0.05567657, -0.5739991, 2.729618, 0.08916514, -0.5453622, 2.607992, 0.01782232, 0.5495962, 2.706491, -0.1255703, 0.4328124, 2.85196, 0.1505853, 0.4174508, 2.604622, -0.04116692, -0.1154873, 2.722745, -0.01128812, 0.2222752, 2.721543, 0.01063228, 0.4692183, 2.712749, -0.2241923, -0.2307919, 2.7999, 0.1702709, -0.1633637, 2.459729, -0.2043718, -0.151193, 2.823804, 0.1565558, -0.09424011, 2.480874
21, 1, 4, 63562370929860, 0, 1, 2293459275211, 0.109339437252416, 2.503979, 138.251.213.82, 0, 100, -0.04845274, -0.9118415, 2.745798, 0.09310439, -0.9043151, 2.63631, -0.1458905, 0.1421208, 2.864014, 0.1805231, 0.1275161, 2.534156, -0.1246563, -0.9943619, 2.723333, 0.06005315, -0.9865991, 2.556319, -0.1918271, -0.1673806, 2.813813, 0.1177028, -0.1619823, 2.500492, -0.2065289, -0.2405042, 2.803718, 0.09727135, -0.2469922, 2.490926, 0.03621538, 0.7000861, 2.680512, -0.0633157, -0.09439573, 2.722601, 0.06462018, -0.09999865, 2.619058, -0.08059869, -0.5395908, 2.729814, 0.07574558, -0.547722, 2.609171, 0.03557878, 0.5443926, 2.710912, -0.09591949, 0.423601, 2.828441, 0.1679756, 0.4103386, 2.590652, 0.02655895, -0.09861092, 2.700383, 0.03553838, 0.228167, 2.710701, 0.03716612, 0.4667813, 2.712676, -0.22791, -0.1699215, 2.851906, 0.06243819, -0.1336051, 2.508078, -0.1933025, -0.1060235, 2.824641, 0.1411347, -0.1085841, 2.487245
21, 1, 4, 63562370929860, 1, 0, 57952195203, -0.64988008677962, 2.07012, 138.251.207.136, 0, 100, 0.5635624, -0.8984499, 2.170827, 0.7070942, -0.9041784, 2.058054, 0.4958985, 0.03852633, 2.202645, 0.8491594, 0.070159, 1.899835, 0.5108908, -0.9729334, 2.13096, 0.6689193, -0.9757232, 1.98492, 0.4599183, -0.2046852, 2.165981, 0.8117532, -0.1721472, 1.83776, 0.4590065, -0.2765022, 2.168373, 0.807309, -0.2441959, 1.840998, 0.664502, 0.5678988, 2.084573, 0.5652245, -0.1957591, 2.065388, 0.6875353, -0.1909355, 1.993365, 0.5620745, -0.6193727, 2.099444, 0.6998242, -0.6008584, 1.98935, 0.6797762, 0.4288747, 2.064482, 0.532989, 0.2932671, 2.157423, 0.7973224, 0.2962796, 1.951451, 0.637489, -0.1967747, 2.065357, 0.6609945, 0.1216486, 2.071464, 0.6759092, 0.35358, 2.06842, 0.4211718, -0.1771267, 2.184588, 0.7796181, -0.1860837, 1.8585, 0.4573939, -0.1645846, 2.169668, 0.815706, -0.1294723, 1.839322
21, 1, 4, 63562370929860, 1, 1, 2293459275211, 0.00182204373715427, 2.577857, 138.251.213.82, 0, 100, 0.5397066, -0.905486, 2.168355, 0.6850722, -0.9067877, 2.060378, 0.4995002, 0.01437175, 2.189397, 0.8710861, 0.04743291, 1.917125, 0.4703433, -0.9779287, 2.105638, 0.6617752, -0.9845769, 1.988401, 0.4578231, -0.2181562, 2.14424, 0.8340099, -0.1873898, 1.879366, 0.4679574, -0.2752972, 2.147825, 0.8247187, -0.2580007, 1.872037, 0.701081, 0.5572081, 2.074018, 0.5923914, -0.196121, 2.080038, 0.709154, -0.1951668, 1.976287, 0.5435708, -0.6133627, 2.104603, 0.6992452, -0.5826873, 1.994745, 0.6928195, 0.4284963, 2.073294, 0.5523157, 0.2853532, 2.16631, 0.8294912, 0.2914435, 1.954305, 0.6808393, -0.1986582, 2.052375, 0.6920361, 0.1193754, 2.067146, 0.6944948, 0.3524323, 2.073291, 0.4696331, -0.2052647, 2.101018, 0.7959117, -0.1808236, 1.900819, 0.4427337, -0.183569, 2.146605, 0.8402733, -0.1533774, 1.866207
21, 1, 4, 63562370929908, 0, 0, 57952524390, -0.717441863150473, 2.651679, 138.251.207.136, 0, 100, -0.008260053, -0.9036149, 2.752006, 0.1091502, -0.9074317, 2.65062, -0.177663, 0.1925094, 2.9594, 0.2011447, 0.1705737, 2.562571, -0.09923621, -0.9802665, 2.70978, 0.1058001, -0.9607491, 2.54611, -0.2086788, -0.1646599, 2.850526, 0.1344805, -0.1606947, 2.502905, -0.218864, -0.2394687, 2.8401, 0.1231081, -0.2337922, 2.494446, -0.007992212, 0.6997519, 2.710641, -0.08997706, -0.112413, 2.744748, 0.05368742, -0.08161985, 2.635961, -0.0666284, -0.4996819, 2.747255, 0.09212935, -0.5558725, 2.618967, 0.02421495, 0.5541675, 2.716689, -0.1169856, 0.4421731, 2.860361, 0.1515652, 0.4234116, 2.619457, -0.02012242, -0.1007762, 2.731355, 0.001014782, 0.2309466, 2.731045, 0.01829155, 0.4746604, 2.722737, -0.2265975, -0.1900418, 2.846923, 0.1672816, -0.1776359, 2.469276, -0.1948219, -0.09640738, 2.842102, 0.1568072, -0.1075103, 2.497295
21, 1, 4, 63562370929908, 0, 1, 2293459615277, 0.109339437252416, 2.503979, 138.251.213.82, 0, 100, -0.04888704, -0.9125128, 2.74479, 0.09167544, -0.9024121, 2.634886, -0.1464975, 0.1425669, 2.863724, 0.1796888, 0.1266579, 2.533795, -0.12746, -0.9937238, 2.721014, 0.05682854, -0.9818666, 2.550422, -0.1994555, -0.1658852, 2.803445, 0.1101146, -0.1621801, 2.492748, -0.2159532, -0.2390042, 2.79211, 0.09256621, -0.2524612, 2.493866, 0.03547636, 0.6997657, 2.679589, -0.06381009, -0.09456497, 2.722518, 0.06427872, -0.10019, 2.618988, -0.08097175, -0.5397086, 2.729465, 0.07524049, -0.5478727, 2.608984, 0.03497792, 0.5439901, 2.710752, -0.09628153, 0.4236604, 2.828652, 0.1659576, 0.4093247, 2.589466, 0.02614434, -0.09879874, 2.700312, 0.03503659, 0.2278789, 2.710595, 0.03659108, 0.4664085, 2.712531, -0.2381948, -0.1814279, 2.839628, 0.0540252, -0.1580236, 2.49901, -0.1949118, -0.1056894, 2.822837, 0.1401585, -0.109361, 2.486517
