Study, KinectConfig, Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
5, 0, 1, 63562147018212, 0, 0, 54365860891, -0.036368651011898, 2.2495, 127.0.0.1, 0, 100, -0.02389925, -0.9042993, 2.291452, 0.2142631, -0.903971, 2.289085, -0.1286502, 0.06189384, 2.307434, 0.3265526, 0.0433328, 2.348468, -0.05167557, -0.9796922, 2.210913, 0.25899, -0.9811081, 2.233337, -0.06828676, -0.2168224, 2.204484, 0.3110994, -0.2308853, 2.253495, -0.04916035, -0.2916912, 2.187027, 0.3068124, -0.3051231, 2.236437, 0.103114, 0.592401, 2.308962, 0.02985306, -0.1792247, 2.276139, 0.1911672, -0.1762915, 2.276768, 0.004680723, -0.5703196, 2.283645, 0.2022234, -0.5816309, 2.280332, 0.0877175, 0.4382647, 2.310345, -0.08366872, 0.3113751, 2.294912, 0.2739025, 0.3012263, 2.303393, 0.1121264, -0.1804483, 2.311566, 0.1000055, 0.1337166, 2.316939, 0.09088226, 0.3634167, 2.314122, -0.1161426, -0.2327154, 2.2063, 0.3486246, -0.2195017, 2.254922, -0.09966393, -0.1474321, 2.231574, 0.3247678, -0.1766113, 2.277803
5, 0, 1, 63562147018212, 0, 1, 290647125585, -0.745510342743233, 2.064046, 138.251.207.136, 0, 100, 0.03897796, -0.8907222, 2.320141, 0.2635583, -0.8800036, 2.291381, -0.1363888, 0.02747752, 2.315134, 0.3294189, 0.0657544, 2.327011, 0.01051298, -0.9557301, 2.243015, 0.277906, -0.9537742, 2.208273, -0.06535316, -0.2313466, 2.21463, 0.3158066, -0.2233367, 2.231616, -0.0196731, -0.3233165, 2.210988, 0.3144815, -0.2993625, 2.21586, 0.03118116, 0.5933855, 2.308738, 0.007705986, -0.1871588, 2.259631, 0.1532455, -0.1718165, 2.27381, 0.03597668, -0.597601, 2.296458, 0.2318242, -0.5683475, 2.276407, 0.0749789, 0.4429907, 2.31223, -0.1068961, 0.3082616, 2.291418, 0.2399282, 0.3097063, 2.298662, 0.06095318, -0.1847879, 2.297886, 0.06420378, 0.1341279, 2.31076, 0.07107542, 0.3671592, 2.313892, -0.07718325, -0.2496052, 2.162641, 0.3616814, -0.2469196, 2.233715, -0.08837686, -0.1808415, 2.238543, 0.3378319, -0.1503852, 2.26101
5, 0, 1, 63562147018245, 0, 0, 54366190949, -0.036368651011898, 2.2495, 127.0.0.1, 0, 100, -0.02361852, -0.9050228, 2.291482, 0.2143395, -0.9039686, 2.289115, -0.1302101, 0.06210308, 2.305849, 0.3271365, 0.04351029, 2.348246, -0.05198635, -0.9799517, 2.210458, 0.2589794, -0.9811829, 2.233462, -0.07218248, -0.2164969, 2.202743, 0.3107401, -0.2315008, 2.254149, -0.05406092, -0.2894073, 2.180216, 0.3032814, -0.305916, 2.235922, 0.1032005, 0.5923439, 2.309158, 0.02991774, -0.1793448, 2.276445, 0.1912367, -0.1763048, 2.276811, 0.004859142, -0.5711308, 2.28377, 0.2023392, -0.5816286, 2.280341, 0.0878492, 0.4381492, 2.310636, -0.08359276, 0.3114048, 2.294922, 0.2742316, 0.3014339, 2.303504, 0.1122058, -0.1805041, 2.311706, 0.1001202, 0.1336243, 2.317191, 0.09100768, 0.3633077, 2.314413, -0.1223275, -0.2303521, 2.201423, 0.3486998, -0.2212104, 2.25335, -0.1013184, -0.1475159, 2.228509, 0.3248275, -0.1766177, 2.277822
5, 0, 1, 63562147018245, 0, 1, 290647454735, -0.745510342743233, 2.064046, 138.251.207.136, 0, 100, 0.03869496, -0.8898107, 2.320144, 0.2637076, -0.88049, 2.291727, -0.1381647, 0.02944513, 2.314792, 0.3297122, 0.06636272, 2.326648, 0.01052692, -0.9551296, 2.243234, 0.2812245, -0.9538544, 2.20802, -0.0704582, -0.2300389, 2.210735, 0.3164334, -0.2231272, 2.231839, -0.02734698, -0.3215132, 2.217726, 0.3152587, -0.297747, 2.214684, 0.03147204, 0.5933094, 2.309016, 0.007777847, -0.1870353, 2.260221, 0.1534459, -0.1717932, 2.273897, 0.03603461, -0.5975025, 2.296445, 0.232057, -0.5685091, 2.276546, 0.07526859, 0.4429997, 2.312539, -0.1067445, 0.3083256, 2.291588, 0.2402083, 0.3097268, 2.298693, 0.06110953, -0.1847226, 2.29818, 0.06446311, 0.1341778, 2.311133, 0.07135762, 0.3671786, 2.314224, -0.08122003, -0.2520407, 2.161455, 0.3616508, -0.2454514, 2.241089, -0.0950814, -0.179112, 2.236095, 0.338208, -0.1497856, 2.26067
5, 0, 1, 63562147018277, 0, 0, 54366531717, -0.036368651011898, 2.2495, 127.0.0.1, 0, 100, -0.02357399, -0.9048228, 2.291639, 0.214335, -0.9036158, 2.289056, -0.1321146, 0.06294243, 2.302565, 0.3275803, 0.0438671, 2.348057, -0.05192073, -0.9797254, 2.210536, 0.2588951, -0.9804814, 2.231934, -0.07805212, -0.2170829, 2.200269, 0.311345, -0.2326548, 2.253979, -0.06756556, -0.2845099, 2.175286, 0.2979041, -0.3117559, 2.238983, 0.103296, 0.5922111, 2.309627, 0.03000722, -0.1794291, 2.276719, 0.1913244, -0.1763256, 2.27702, 0.004838705, -0.5708166, 2.283841, 0.2027876, -0.5812497, 2.280361, 0.08793417, 0.4380546, 2.310874, -0.08350541, 0.3114651, 2.295281, 0.2744893, 0.3015583, 2.30359, 0.1123033, -0.1805606, 2.311952, 0.1002189, 0.133541, 2.317475, 0.09109393, 0.3632162, 2.314671, -0.1295115, -0.2285432, 2.194259, 0.3538644, -0.260155, 2.247667, -0.1041252, -0.147336, 2.225498, 0.3266246, -0.1732906, 2.277959
5, 0, 1, 63562147018277, 0, 1, 290647784747, -0.745510342743233, 2.064046, 138.251.207.136, 0, 100, 0.03890141, -0.890133, 2.320224, 0.2639158, -0.8799635, 2.29169, -0.1401759, 0.03190352, 2.314073, 0.3301372, 0.06671618, 2.326389, 0.01176742, -0.9560713, 2.243388, 0.2818495, -0.9537848, 2.208747, -0.07906964, -0.2289502, 2.210974, 0.3171797, -0.2229114, 2.231641, -0.07392393, -0.2928362, 2.188165, 0.3166838, -0.2994548, 2.21655, 0.0317298, 0.5932227, 2.309384, 0.008036092, -0.1870763, 2.260683, 0.1535917, -0.1717958, 2.274022, 0.03614038, -0.5976894, 2.296632, 0.23265, -0.5678332, 2.276452, 0.07572299, 0.443066, 2.312995, -0.1066644, 0.3083153, 2.291909, 0.2403756, 0.3097415, 2.298687, 0.06132392, -0.1847366, 2.298487, 0.06482717, 0.1342082, 2.311578, 0.07178891, 0.3672366, 2.314685, -0.1073217, -0.2043035, 2.181516, 0.3625213, -0.2441355, 2.241259, -0.1010261, -0.1768395, 2.233961, 0.3384631, -0.1494264, 2.260367
5, 0, 1, 63562147018314, 0, 0, 54366860777, -0.036368651011898, 2.2495, 127.0.0.1, 0, 100, -0.02336591, -0.9045534, 2.291817, 0.2143988, -0.9034336, 2.289069, -0.133509, 0.06482439, 2.300428, 0.3282166, 0.04412909, 2.347873, -0.05213982, -0.9794416, 2.210917, 0.258798, -0.9806457, 2.232858, -0.08343767, -0.2177522, 2.198791, 0.3125407, -0.2313639, 2.255983, -0.07488479, -0.2842, 2.167685, 0.3068824, -0.3045785, 2.236193, 0.1034495, 0.5922491, 2.31041, 0.03005352, -0.1795069, 2.277068, 0.1914241, -0.1763327, 2.277316, 0.004794896, -0.5711023, 2.284077, 0.2029848, -0.5810333, 2.280767, 0.08814906, 0.4380592, 2.311404, -0.08342202, 0.3116035, 2.295602, 0.274568, 0.301569, 2.303635, 0.1123847, -0.1806072, 2.312278, 0.1003685, 0.1335143, 2.317943, 0.09128957, 0.3632149, 2.315197, -0.1328177, -0.2274375, 2.186807, 0.3490863, -0.2297755, 2.249615, -0.1065893, -0.147774, 2.222985, 0.3266953, -0.1733095, 2.277887
5, 0, 1, 63562147018314, 0, 1, 290648125619, -0.745510342743233, 2.064046, 138.251.207.136, 0, 100, 0.03855637, -0.8916938, 2.320201, 0.2637638, -0.8795207, 2.291508, -0.1427779, 0.03462909, 2.313366, 0.3308416, 0.06695206, 2.326011, 0.01276219, -0.9573473, 2.241753, 0.2831837, -0.954192, 2.210108, -0.08534463, -0.2285648, 2.208779, 0.3173717, -0.2230698, 2.23195, -0.0798618, -0.2928861, 2.18511, 0.3183917, -0.2982612, 2.214197, 0.03180891, 0.5932074, 2.309653, 0.008300789, -0.1870186, 2.261195, 0.154684, -0.1716564, 2.274099, 0.03637378, -0.5974225, 2.296718, 0.2328801, -0.5679584, 2.276641, 0.07598595, 0.4432388, 2.313573, -0.1063855, 0.3081095, 2.29196, 0.2406576, 0.309817, 2.298742, 0.06189189, -0.1846456, 2.298826, 0.06526098, 0.1343506, 2.312073, 0.07209252, 0.3674022, 2.315245, -0.1110871, -0.2131419, 2.173289, 0.3618028, -0.2447931, 2.241722, -0.1073003, -0.1743628, 2.232314, 0.3387079, -0.1492572, 2.260145
5, 0, 1, 63562147018351, 0, 0, 54367190761, -0.036368651011898, 2.2495, 127.0.0.1, 0, 100, -0.02346431, -0.9046536, 2.291691, 0.214992, -0.9055874, 2.289543, -0.1352833, 0.06580167, 2.296967, 0.3288953, 0.04441004, 2.347442, -0.05201897, -0.9796103, 2.210776, 0.2588993, -0.9826881, 2.232088, -0.08872269, -0.2200638, 2.193415, 0.3126111, -0.231815, 2.254367, -0.07870485, -0.2843568, 2.163524, 0.3058901, -0.3057106, 2.237648, 0.1036003, 0.5921783, 2.310833, 0.03025459, -0.1795835, 2.277611, 0.1914589, -0.1763315, 2.277341, 0.005017795, -0.5711741, 2.284115, 0.2031232, -0.5832278, 2.281114, 0.08819792, 0.4380485, 2.311535, -0.08331303, 0.3117688, 2.295702, 0.2748066, 0.301847, 2.30372, 0.112494, -0.1806336, 2.312479, 0.1004499, 0.1334948, 2.318132, 0.09134454, 0.3632031, 2.315346, -0.1391209, -0.2344638, 2.189, 0.3441868, -0.2436008, 2.23508, -0.1092453, -0.1485144, 2.219858, 0.3267527, -0.1734388, 2.2778
5, 0, 1, 63562147018351, 0, 1, 290648454703, -0.745510342743233, 2.064046, 138.251.207.136, 0, 100, 0.0385489, -0.8918148, 2.320126, 0.264033, -0.8796844, 2.291693, -0.1439292, 0.03577664, 2.312649, 0.3315221, 0.06743018, 2.325716, 0.01247938, -0.9570759, 2.241292, 0.283259, -0.9541568, 2.209936, -0.09199202, -0.2292556, 2.204172, 0.3175204, -0.2234009, 2.230814, -0.08280885, -0.2942922, 2.183214, 0.3144395, -0.3006083, 2.217616, 0.03189711, 0.5932191, 2.309799, 0.008582003, -0.1870629, 2.261536, 0.1550974, -0.1714215, 2.274078, 0.03653967, -0.5990796, 2.297089, 0.2331052, -0.5676536, 2.276607, 0.07629079, 0.4433628, 2.31385, -0.1063501, 0.3079354, 2.292237, 0.2408982, 0.3098816, 2.298789, 0.06221601, -0.1845565, 2.298997, 0.06560214, 0.1344683, 2.312331, 0.07240663, 0.3675257, 2.315522, -0.1165119, -0.205984, 2.172819, 0.3613952, -0.2461703, 2.243306, -0.1113802, -0.1733016, 2.230679, 0.3390256, -0.148898, 2.259838
