Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Init_Angle, Skeleton_Init_Dist, Skeleton_Time, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
0, 63560299865274, 0, 0, 0.356855655453016, 2.895803, 1714292255198, 0, 0, 0, -1.017841, -1.161373, 2.849992, -0.8086542, -1.162061, 2.917685, -1.1691, -0.2412307, 2.829876, -0.6318731, -0.248035, 3.047289, -0.9969193, -1.23283, 2.772423, -0.7776381, -1.233352, 2.843527, -1.267105, -0.4980643, 2.685686, -0.4438991, -0.4915769, 3.049404, -1.282125, -0.5665476, 2.653538, -0.4068112, -0.5519886, 3.065739, -0.9241728, 0.2298641, 2.975111, -0.9576244, -0.4922443, 2.858936, -0.8206549, -0.4975523, 2.910494, -0.9920674, -0.8231274, 2.846176, -0.8120866, -0.8447427, 2.905163, -0.9245615, 0.09282184, 2.970444, -1.06152, -0.02506766, 2.897784, -0.7621316, -0.02122357, 3.009591, -0.8988957, -0.5003136, 2.91627, -0.9135923, -0.2010977, 2.949078, -0.9224666, 0.0200054, 2.967212, -1.286051, -0.5220122, 2.662357, -0.4518628, -0.504393, 3.003, -1.246707, -0.4327183, 2.726557, -0.4966766, -0.4184418, 3.052513
0, 63560299865274, 0, 1, -0.455148825570164, 2.930776, 179094545683, 1, 0, 0, -0.9981182, -1.181108, 2.874546, -0.786734, -1.186951, 2.937707, -1.172815, -0.2579879, 2.810473, -0.6556513, -0.2170562, 3.039351, -0.9749158, -1.248922, 2.802595, -0.7430854, -1.243883, 2.875734, -1.256962, -0.5309557, 2.669733, -0.4409302, -0.4807541, 3.05882, -1.259204, -0.5908882, 2.639247, -0.3983193, -0.5402027, 3.071243, -0.9420524, 0.2171162, 2.947081, -0.9693418, -0.4537029, 2.856331, -0.8403503, -0.4399903, 2.918655, -0.9735093, -0.8134664, 2.846475, -0.798781, -0.8099835, 2.910518, -0.9281345, 0.08359557, 2.957123, -1.075526, -0.03933993, 2.882239, -0.7902066, -0.03455308, 2.990908, -0.921742, -0.4511934, 2.917558, -0.9278334, -0.1812286, 2.942628, -0.9291441, 0.0180636, 2.955487, -1.219805, -0.5312014, 2.647844, -0.4377573, -0.5094227, 3.016926, -1.240902, -0.4572424, 2.710278, -0.4954692, -0.414304, 3.055077
0, 63560299865540, 0, 0, 0.356855655453016, 2.895803, 1714294925853, 0, 0, 0, -1.017759, -1.152811, 2.849019, -0.8081872, -1.162673, 2.916612, -1.168005, -0.2411819, 2.829465, -0.6322936, -0.2468359, 3.047955, -0.9979489, -1.228566, 2.779143, -0.7770401, -1.233532, 2.841706, -1.268746, -0.4968046, 2.686389, -0.4468184, -0.4922144, 3.048086, -1.286941, -0.565443, 2.657752, -0.408635, -0.5533654, 3.06786, -0.9235232, 0.2294868, 2.974929, -0.9574316, -0.4924411, 2.859048, -0.8206927, -0.4978138, 2.909897, -0.9919651, -0.8195108, 2.845412, -0.812179, -0.8436323, 2.905262, -0.9236858, 0.09291083, 2.970185, -1.062238, -0.02625263, 2.897112, -0.7620595, -0.02068964, 3.00953, -0.8987916, -0.5004551, 2.916079, -0.9132749, -0.2011226, 2.948908, -0.9217767, 0.02005899, 2.966981, -1.255905, -0.5047653, 2.645067, -0.452749, -0.5068752, 3.004312, -1.246695, -0.4322779, 2.727795, -0.4967569, -0.4175957, 3.05086
0, 63560299865540, 0, 1, -0.455148825570164, 2.930776, 179097216335, 1, 0, 0, -0.9995022, -1.17587, 2.876374, -0.7883523, -1.18227, 2.940479, -1.171187, -0.2566072, 2.810381, -0.6550428, -0.2188589, 3.040218, -0.9749959, -1.239824, 2.808892, -0.7439728, -1.242697, 2.876131, -1.258001, -0.5315596, 2.670501, -0.4413376, -0.483748, 3.055867, -1.260879, -0.5915312, 2.64267, -0.4036479, -0.546488, 3.073769, -0.9418604, 0.2175166, 2.947497, -0.9690962, -0.4535571, 2.85591, -0.841052, -0.4403227, 2.917306, -0.97577, -0.8201526, 2.849252, -0.7995061, -0.8101976, 2.910673, -0.9275947, 0.08369768, 2.956758, -1.075065, -0.04100215, 2.883145, -0.7900343, -0.03449631, 2.990641, -0.9218857, -0.4512332, 2.916876, -0.9276513, -0.1811816, 2.942286, -0.9287214, 0.01813751, 2.955147, -1.246145, -0.5373875, 2.628548, -0.4408199, -0.5018397, 3.012599, -1.241825, -0.4572039, 2.708964, -0.4940955, -0.4147581, 3.05555
0, 63560299865805, 0, 0, 0.356855655453016, 2.895803, 1714297584719, 0, 0, 0, -1.018115, -1.153356, 2.850804, -0.8087829, -1.161954, 2.917541, -1.168061, -0.2406666, 2.829279, -0.6312705, -0.2488332, 3.04748, -0.9963659, -1.227875, 2.778812, -0.7779849, -1.234669, 2.845916, -1.267054, -0.4940358, 2.686493, -0.4443558, -0.4946766, 3.045478, -1.289229, -0.5670894, 2.659559, -0.4078769, -0.552335, 3.06216, -0.9230883, 0.229803, 2.975084, -0.9574022, -0.492036, 2.858496, -0.820306, -0.4974214, 2.909311, -0.991411, -0.8198316, 2.844113, -0.8120441, -0.8415336, 2.904164, -0.9228543, 0.0927242, 2.97022, -1.060722, -0.02481949, 2.897713, -0.7612736, -0.02096635, 3.009949, -0.8986279, -0.5001401, 2.915547, -0.912797, -0.2011094, 2.948761, -0.9210455, 0.01993269, 2.966969, -1.23477, -0.5122224, 2.651777, -0.4506846, -0.5088706, 3.001286, -1.249738, -0.4358729, 2.72439, -0.4965605, -0.4198259, 3.05017
0, 63560299865805, 0, 1, -0.455148825570164, 2.930776, 179099876260, 1, 0, 0, -0.9985815, -1.180278, 2.874073, -0.7871804, -1.189587, 2.936927, -1.172059, -0.2585653, 2.809146, -0.6539429, -0.2209339, 3.040087, -0.9741292, -1.250643, 2.800324, -0.7439801, -1.244899, 2.875971, -1.255972, -0.530463, 2.670316, -0.4454245, -0.4828658, 3.058888, -1.257153, -0.591193, 2.635337, -0.4025899, -0.5460942, 3.07411, -0.9407748, 0.2171979, 2.947259, -0.9693, -0.4536489, 2.855145, -0.8412813, -0.4410375, 2.916603, -0.9757938, -0.8225029, 2.84866, -0.798394, -0.8107753, 2.910538, -0.9277483, 0.08349299, 2.956023, -1.074339, -0.03966963, 2.880905, -0.7894774, -0.03478545, 2.990705, -0.9220802, -0.4516323, 2.916193, -0.9277172, -0.1814947, 2.941712, -0.9288473, 0.01788431, 2.95446, -1.266014, -0.5726382, 2.663549, -0.4401509, -0.5059674, 3.010746, -1.241305, -0.4514175, 2.712671, -0.4954633, -0.4149594, 3.055508
0, 63560299866073, 0, 0, 0.356855655453016, 2.895803, 1714300254486, 0, 0, 0, -1.017325, -1.158561, 2.847156, -0.8080324, -1.161475, 2.91681, -1.168145, -0.2417579, 2.828091, -0.6311172, -0.2485246, 3.047226, -0.9932666, -1.23023, 2.770591, -0.7765653, -1.234228, 2.845581, -1.266951, -0.4931723, 2.687158, -0.4444022, -0.4930488, 3.049355, -1.287159, -0.5595483, 2.658339, -0.4086089, -0.5528194, 3.066829, -0.92305, 0.2298021, 2.974492, -0.9569458, -0.4924433, 2.858333, -0.820099, -0.4977151, 2.909189, -0.9922212, -0.8280336, 2.845656, -0.81171, -0.8426722, 2.90533, -0.9229456, 0.09270418, 2.969917, -1.06009, -0.02536276, 2.897179, -0.7611223, -0.02120903, 3.009461, -0.8983014, -0.5004693, 2.915397, -0.9126153, -0.2012773, 2.948559, -0.9210429, 0.0198611, 2.966696, -1.231716, -0.5007017, 2.6657, -0.4484548, -0.5134435, 3.000351, -1.245168, -0.429942, 2.728457, -0.4961038, -0.4193128, 3.049751
0, 63560299866073, 0, 1, -0.455148825570164, 2.930776, 179102545645, 1, 0, 0, -0.9987316, -1.181429, 2.872966, -0.7864189, -1.191548, 2.936483, -1.168465, -0.2554507, 2.809949, -0.6545708, -0.2191778, 3.039135, -0.9746436, -1.247902, 2.804567, -0.7422943, -1.246329, 2.874883, -1.254689, -0.5322281, 2.666098, -0.4427447, -0.4824774, 3.056047, -1.265649, -0.5922865, 2.648443, -0.4072166, -0.5493921, 3.071253, -0.94055, 0.2171375, 2.947197, -0.9685318, -0.4535207, 2.854505, -0.8413247, -0.4409933, 2.915699, -0.9739479, -0.8173831, 2.846675, -0.7982526, -0.8106468, 2.910527, -0.9270061, 0.08363247, 2.956043, -1.074071, -0.03914565, 2.879278, -0.789323, -0.03477558, 2.98982, -0.9217311, -0.4515457, 2.915493, -0.9273371, -0.18143, 2.941331, -0.9282457, 0.01800823, 2.954353, -1.209677, -0.5460103, 2.636282, -0.4361536, -0.4860512, 3.07685, -1.240898, -0.4613425, 2.705901, -0.4902926, -0.4176274, 3.053358
0, 63560299866340, 0, 0, 0.356855655453016, 2.895803, 1714302925130, 0, 0, 0, -1.019892, -1.166063, 2.850231, -0.8077237, -1.163024, 2.917311, -1.167849, -0.2417202, 2.827425, -0.6318354, -0.2478932, 3.046503, -0.9982467, -1.241066, 2.779397, -0.7771291, -1.23514, 2.844365, -1.268424, -0.4920075, 2.685611, -0.444861, -0.4916621, 3.049518, -1.291315, -0.5580599, 2.657106, -0.4085577, -0.5528603, 3.068908, -0.9222168, 0.2302747, 2.972704, -0.9564527, -0.4928943, 2.858115, -0.8200635, -0.4982705, 2.908806, -0.9915705, -0.826703, 2.845236, -0.8122438, -0.8494561, 2.905466, -0.9224583, 0.09260744, 2.969056, -1.059075, -0.02549317, 2.896557, -0.7610428, -0.02068019, 3.008384, -0.8980737, -0.5009586, 2.915112, -0.9122546, -0.201507, 2.948049, -0.9205845, 0.01972842, 2.965932, -1.232111, -0.5103369, 2.649053, -0.4366499, -0.5243656, 2.992715, -1.247096, -0.4296044, 2.723765, -0.4960533, -0.4181007, 3.049135
0, 63560299866340, 0, 1, -0.455148825570164, 2.930776, 179105216356, 1, 0, 0, -0.9977233, -1.181783, 2.873558, -0.7871102, -1.190153, 2.936891, -1.171124, -0.2573369, 2.807193, -0.6541023, -0.219525, 3.038759, -0.9753356, -1.249799, 2.80498, -0.7375907, -1.250825, 2.869146, -1.256547, -0.5280187, 2.665816, -0.448426, -0.4803113, 3.05161, -1.256611, -0.5908889, 2.632016, -0.4095765, -0.5509077, 3.076357, -0.9405784, 0.2170352, 2.946616, -0.9682718, -0.4529157, 2.854976, -0.8409267, -0.4398881, 2.91546, -0.9747611, -0.8223476, 2.848117, -0.7985939, -0.8095932, 2.910399, -0.9262435, 0.0839901, 2.955406, -1.074203, -0.04023999, 2.880614, -0.7885702, -0.03478688, 2.989288, -0.9215072, -0.450747, 2.915513, -0.9269939, -0.1809009, 2.94117, -0.9275824, 0.01840693, 2.953873, -1.232522, -0.5533474, 2.625476, -0.429415, -0.497948, 3.069907, -1.240225, -0.4530988, 2.709064, -0.4937587, -0.4157623, 3.053053
