Scenario, Tracker_Time, Person#, Skeleton#, Skeleton_Init_Angle, Skeleton_Init_Dist, Skeleton_Time, Kinect#, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
0, 63560298588302, 0, 0, 0.0099471681950081, 3.062237, 1701523043876, 0, 0, 0, 0.01777028, -1.151516, 3.06798, 0.2711516, -1.155497, 3.071708, -0.1363133, -0.2487601, 3.085683, 0.4145113, -0.234917, 3.110579, 0.003809586, -1.226599, 2.987948, 0.2801032, -1.229064, 2.988567, -0.241815, -0.5071849, 2.990271, 0.577987, -0.4768524, 3.013388, -0.2612206, -0.5855811, 2.978011, 0.6118836, -0.5322881, 3.008505, 0.1205076, 0.2428341, 3.142011, 0.05905592, -0.4819145, 3.057104, 0.2148534, -0.4823874, 3.063105, 0.03646384, -0.8358796, 3.067494, 0.2445934, -0.8300825, 3.066049, 0.1249051, 0.1025275, 3.143676, -0.03410424, -0.01561847, 3.126854, 0.2921518, -0.006662309, 3.128068, 0.1384928, -0.4877569, 3.095544, 0.1317844, -0.1898831, 3.126244, 0.1266957, 0.03014162, 3.141713, -0.2538423, -0.5312272, 2.98425, 0.5717481, -0.4973701, 3.006667, -0.2208709, -0.4433314, 3.019104, 0.5340224, -0.4069124, 3.036315
0, 63560298588302, 0, 1, -0.11388282605063, 3.084491, 166324634924, 1, 0, 0, 0.01618144, -1.167845, 3.09251, 0.2762002, -1.16964, 3.079976, -0.1372152, -0.2438221, 3.088136, 0.4104263, -0.2273253, 3.102494, 0.003171086, -1.237202, 3.003863, 0.2885893, -1.240193, 2.991203, -0.2462775, -0.5144897, 2.994468, 0.5758975, -0.4736719, 3.008252, -0.2603217, -0.5804496, 2.976406, 0.6154898, -0.5407652, 3.01016, 0.1114416, 0.2433176, 3.128183, 0.0595913, -0.4834571, 3.055453, 0.2141448, -0.478552, 3.066081, 0.04033069, -0.8204833, 3.077216, 0.2503421, -0.8360543, 3.0758, 0.1247722, 0.1058335, 3.136515, -0.03687948, -0.0180566, 3.119326, 0.2872191, -0.007891923, 3.120407, 0.1330227, -0.4859024, 3.096539, 0.128125, -0.1871141, 3.123105, 0.1253446, 0.03335789, 3.135542, -0.2578954, -0.5544645, 2.98942, 0.6055321, -0.4587057, 3.000114, -0.2280252, -0.4507511, 3.018445, 0.5314552, -0.4037838, 3.033045
0, 63560298588568, 0, 0, 0.0099471681950081, 3.062237, 1701525712889, 0, 0, 0, 0.01702476, -1.153321, 3.068345, 0.2714245, -1.155152, 3.071421, -0.1371472, -0.2501215, 3.085458, 0.4093652, -0.2280981, 3.111791, 0.001793236, -1.228345, 2.988632, 0.2799008, -1.22842, 2.987664, -0.2429856, -0.5114846, 2.984922, 0.5757011, -0.4773115, 3.012676, -0.2621313, -0.5839438, 2.965238, 0.6069896, -0.5362151, 3.001705, 0.1212625, 0.2425023, 3.142828, 0.05931447, -0.4821334, 3.057256, 0.2150639, -0.4824092, 3.062836, 0.03611262, -0.8388038, 3.067075, 0.2443071, -0.8350838, 3.066645, 0.1244877, 0.1028815, 3.143241, -0.03380956, -0.01586032, 3.126683, 0.2915414, -0.00628379, 3.127982, 0.1387097, -0.4878759, 3.095476, 0.1318341, -0.189843, 3.126, 0.1264236, 0.0303928, 3.141313, -0.2715235, -0.5239484, 2.966798, 0.5594191, -0.4974855, 2.97063, -0.2213964, -0.4444321, 3.017577, 0.5311131, -0.4035621, 3.037838
0, 63560298588568, 0, 1, -0.11388282605063, 3.084491, 166327305630, 1, 0, 0, 0.01692237, -1.165475, 3.092984, 0.2764965, -1.168884, 3.080775, -0.1367224, -0.2443993, 3.088857, 0.409536, -0.2255193, 3.103137, 0.002352685, -1.235686, 3.006092, 0.2887937, -1.240362, 2.993366, -0.2471972, -0.5099291, 2.998302, 0.5744123, -0.4748634, 3.008569, -0.260426, -0.579775, 2.976774, 0.6124318, -0.5406966, 3.000173, 0.1118701, 0.2437347, 3.1287, 0.05949608, -0.4839109, 3.055771, 0.2139991, -0.4786186, 3.066468, 0.04000523, -0.8211331, 3.077782, 0.2497392, -0.8245039, 3.07401, 0.1241458, 0.1060404, 3.136731, -0.03677882, -0.01867142, 3.119263, 0.2876036, -0.008167565, 3.12024, 0.1329132, -0.4861036, 3.096787, 0.127897, -0.187125, 3.123278, 0.124847, 0.03350243, 3.135736, -0.2641357, -0.5393903, 2.978672, 0.6073743, -0.4828868, 2.996313, -0.2212909, -0.4409533, 3.023942, 0.5303447, -0.4018649, 3.032866
0, 63560298588835, 0, 0, 0.0099471681950081, 3.062237, 1701528383533, 0, 0, 0, 0.01727642, -1.15309, 3.068581, 0.2722049, -1.155472, 3.071473, -0.1360481, -0.2503735, 3.086728, 0.4115362, -0.2321115, 3.112455, 0.002371058, -1.226418, 2.985729, 0.2796806, -1.227674, 2.985768, -0.2421899, -0.5098085, 2.985484, 0.5765102, -0.4773816, 3.016688, -0.2574027, -0.5813071, 2.956866, 0.6107639, -0.5387351, 3.021129, 0.1216923, 0.2424391, 3.143124, 0.05921875, -0.4821749, 3.057474, 0.2150602, -0.4825783, 3.06275, 0.03660235, -0.8385944, 3.066719, 0.2449397, -0.8337049, 3.067286, 0.1251148, 0.1038356, 3.144406, -0.03328338, -0.01587051, 3.126883, 0.2925407, -0.007022828, 3.127956, 0.1386793, -0.4879645, 3.095558, 0.1319987, -0.1895806, 3.126388, 0.1268992, 0.03114542, 3.142242, -0.2689676, -0.5163165, 2.965758, 0.5580457, -0.4946324, 2.973547, -0.2223466, -0.4478606, 3.016243, 0.5307946, -0.4041937, 3.038103
0, 63560298588835, 0, 1, -0.11388282605063, 3.084491, 166329964872, 1, 0, 0, 0.01602574, -1.167571, 3.090632, 0.2763801, -1.173229, 3.075558, -0.1354404, -0.2438805, 3.089565, 0.4105546, -0.2283485, 3.103255, 0.001306355, -1.238978, 3.005721, 0.2917191, -1.241777, 2.984605, -0.2458226, -0.511867, 2.992662, 0.5746357, -0.4741152, 3.009436, -0.2613133, -0.5771731, 2.965548, 0.6135629, -0.5362329, 2.99596, 0.112615, 0.24433, 3.128418, 0.05962892, -0.4838795, 3.055556, 0.2140174, -0.4786338, 3.066121, 0.03995198, -0.8201426, 3.076601, 0.2505257, -0.8382651, 3.076414, 0.1260731, 0.1064837, 3.135905, -0.03675209, -0.01851317, 3.119136, 0.2873329, -0.008417517, 3.119986, 0.1329966, -0.4861427, 3.096558, 0.128599, -0.1870146, 3.122833, 0.1264069, 0.03385046, 3.135016, -0.2540689, -0.5634133, 2.985362, 0.6068078, -0.4780858, 2.997721, -0.224928, -0.4455657, 3.020162, 0.5316481, -0.4042436, 3.032263
0, 63560298589104, 0, 0, 0.0099471681950081, 3.062237, 1701531043217, 0, 0, 0, 0.01684436, -1.156049, 3.068344, 0.2726765, -1.157263, 3.069895, -0.1352639, -0.248349, 3.086725, 0.4110191, -0.2316184, 3.111582, 0.00125581, -1.229427, 2.985845, 0.2788935, -1.230857, 2.986285, -0.2394635, -0.5093093, 2.989215, 0.5772487, -0.477265, 3.013921, -0.2626041, -0.5842692, 2.976478, 0.6098202, -0.5351742, 3.006407, 0.1221915, 0.2428515, 3.143547, 0.05911715, -0.481995, 3.057419, 0.2149915, -0.4825851, 3.06247, 0.0366322, -0.8370555, 3.065652, 0.2447894, -0.8337488, 3.067477, 0.1259684, 0.1037126, 3.143412, -0.03291179, -0.01561978, 3.126607, 0.2914697, -0.006994814, 3.126118, 0.1386029, -0.4879194, 3.095425, 0.1322623, -0.1895176, 3.12603, 0.1275828, 0.03110155, 3.141451, -0.2620491, -0.4992428, 2.979143, 0.5571933, -0.4939866, 2.968272, -0.2201795, -0.4421593, 3.018465, 0.5303654, -0.4038462, 3.037973
0, 63560298589104, 0, 1, -0.11388282605063, 3.084491, 166332634878, 1, 0, 0, 0.01626173, -1.167627, 3.090884, 0.2750137, -1.168455, 3.080851, -0.1352412, -0.2457732, 3.089499, 0.4097005, -0.225858, 3.103131, 0.00227125, -1.238943, 3.005558, 0.2890341, -1.239169, 2.992621, -0.244623, -0.511084, 2.995358, 0.575159, -0.4739224, 3.009158, -0.2637954, -0.570721, 2.975898, 0.6154948, -0.5403138, 2.999443, 0.1129585, 0.2438816, 3.128489, 0.05948739, -0.4830796, 3.054893, 0.2140369, -0.4787673, 3.065929, 0.04078294, -0.8167518, 3.075646, 0.2485385, -0.8289719, 3.074205, 0.1258626, 0.1062589, 3.135665, -0.0364204, -0.01849312, 3.118761, 0.287195, -0.008304566, 3.119648, 0.1329447, -0.4859062, 3.096195, 0.1285478, -0.1869656, 3.122489, 0.1262703, 0.03371337, 3.134736, -0.2586572, -0.5281869, 2.974999, 0.6066229, -0.472455, 2.995878, -0.2218655, -0.441026, 3.023201, 0.5305212, -0.4024496, 3.033635
0, 63560298589372, 0, 0, 0.0099471681950081, 3.062237, 1701533712209, 0, 0, 0, 0.01720133, -1.154254, 3.066627, 0.2719908, -1.155756, 3.07039, -0.1341002, -0.2493748, 3.08684, 0.4097405, -0.2289393, 3.110298, 0.001603499, -1.228787, 2.986156, 0.2791723, -1.229182, 2.986642, -0.2427411, -0.5174934, 2.983279, 0.5766494, -0.4757162, 3.008514, -0.2594126, -0.5882395, 2.963721, 0.6091394, -0.5345564, 3.003008, 0.121379, 0.2428075, 3.143879, 0.0592564, -0.481728, 3.05758, 0.215134, -0.4821638, 3.062103, 0.03682388, -0.8368733, 3.065556, 0.2449283, -0.8301684, 3.067632, 0.1260498, 0.1038654, 3.143091, -0.03280784, -0.01599783, 3.126335, 0.2915746, -0.006883115, 3.125438, 0.1387544, -0.4875942, 3.095367, 0.1325048, -0.1892728, 3.125828, 0.127754, 0.03130546, 3.141165, -0.2690237, -0.5219144, 2.964734, 0.556488, -0.4938167, 2.964259, -0.2191841, -0.4436272, 3.020456, 0.5305373, -0.4033137, 3.037309
0, 63560298589372, 0, 1, -0.11388282605063, 3.084491, 166335305619, 1, 0, 0, 0.01671609, -1.166237, 3.091735, 0.2760665, -1.169394, 3.079693, -0.1349223, -0.2468751, 3.09014, 0.4096546, -0.227228, 3.101785, 0.00288789, -1.237535, 3.00629, 0.2899187, -1.238174, 2.988652, -0.2453543, -0.5157332, 2.992975, 0.5748753, -0.4739204, 3.004194, -0.2625667, -0.5812734, 2.975612, 0.6123236, -0.5411963, 2.98638, 0.112792, 0.243594, 3.128648, 0.05959863, -0.4835748, 3.054919, 0.2142984, -0.4789824, 3.065373, 0.04115912, -0.8167415, 3.075722, 0.2491896, -0.8355558, 3.074578, 0.1254841, 0.1064706, 3.135367, -0.03642541, -0.01872179, 3.118041, 0.286863, -0.008061349, 3.118648, 0.1331069, -0.4861517, 3.095923, 0.1284656, -0.1869437, 3.122244, 0.125986, 0.0338681, 3.134455, -0.2559194, -0.520716, 2.984641, 0.590025, -0.5108188, 3.012292, -0.2209015, -0.4417072, 3.021367, 0.5307149, -0.4030747, 3.030562
0, 63560298589637, 0, 0, 0.0099471681950081, 3.062237, 1701536382871, 0, 0, 0, 0.01735927, -1.154958, 3.067257, 0.2723014, -1.154502, 3.071203, -0.1334353, -0.2497206, 3.088076, 0.4118964, -0.2316734, 3.111142, 0.001894802, -1.229494, 2.986757, 0.2783903, -1.229767, 2.990433, -0.2383216, -0.511237, 2.989138, 0.5775437, -0.4768269, 3.011386, -0.258356, -0.5838234, 2.964583, 0.610337, -0.5356085, 3.008909, 0.1212242, 0.2430618, 3.141165, 0.05971563, -0.4817881, 3.057854, 0.2155242, -0.4822311, 3.062402, 0.03782909, -0.837472, 3.065604, 0.2449023, -0.8321568, 3.068866, 0.1259579, 0.1031334, 3.142562, -0.03320235, -0.01639685, 3.127081, 0.2921738, -0.006772041, 3.12523, 0.1391657, -0.4876249, 3.095659, 0.1327314, -0.1895011, 3.125738, 0.1277684, 0.03072277, 3.140768, -0.257923, -0.5118841, 2.9765, 0.5593928, -0.5002211, 2.960818, -0.216494, -0.444812, 3.021779, 0.53083, -0.4036548, 3.03632
0, 63560298589637, 0, 1, -0.11388282605063, 3.084491, 166337634862, 1, 0, 0, 0.01607928, -1.167042, 3.091567, 0.2764212, -1.173713, 3.076438, -0.1333415, -0.2464192, 3.090634, 0.4114285, -0.2306462, 3.101236, 0.00267306, -1.238181, 3.005742, 0.2900401, -1.242407, 2.985322, -0.2438667, -0.5194417, 2.995247, 0.5730861, -0.4716702, 3.004104, -0.260195, -0.5822564, 2.982854, 0.6120988, -0.5360733, 2.992726, 0.1122645, 0.2434971, 3.127427, 0.05990546, -0.4834561, 3.05485, 0.2145149, -0.4787875, 3.065571, 0.04086643, -0.8229331, 3.077149, 0.2501731, -0.8363658, 3.075889, 0.1251781, 0.1062647, 3.135045, -0.03511508, -0.01754051, 3.118414, 0.2868198, -0.007842451, 3.118055, 0.1333563, -0.4860501, 3.095991, 0.1284796, -0.1869924, 3.12214, 0.1257834, 0.0337207, 3.1342, -0.2172395, -0.5455624, 2.945271, 0.6074973, -0.4805643, 2.992075, -0.2227946, -0.4472522, 3.018522, 0.5328654, -0.4058676, 3.028995
0, 63560298589892, 0, 0, 0.0099471681950081, 3.062237, 1701538711802, 0, 0, 0, 0.01745859, -1.15557, 3.068348, 0.2721788, -1.155486, 3.071488, -0.1327039, -0.2503823, 3.088845, 0.4158959, -0.2362307, 3.109789, 0.002008736, -1.229834, 2.987355, 0.2796137, -1.227876, 2.986074, -0.2395641, -0.5132012, 2.988029, 0.5773925, -0.4763836, 3.012846, -0.2579363, -0.5825419, 2.96312, 0.6112359, -0.536377, 3.013302, 0.1211146, 0.2423099, 3.140606, 0.05989632, -0.4818563, 3.057908, 0.2156797, -0.4823452, 3.062497, 0.0366142, -0.839755, 3.067517, 0.2451472, -0.8296705, 3.067235, 0.1260854, 0.1030358, 3.142345, -0.03301331, -0.0165064, 3.127526, 0.2922919, -0.007008404, 3.125117, 0.1393194, -0.4877256, 3.09576, 0.1329161, -0.1895852, 3.125699, 0.1279148, 0.03061089, 3.140591, -0.2623075, -0.5182937, 2.970176, 0.5569885, -0.4942544, 2.967947, -0.2195819, -0.4562573, 3.014184, 0.5344057, -0.4084795, 3.03512
